#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59805o0265o,289.12017,41.88936,>19.96,0.0,3.0,o,22.202,59805.34781065,7050.56,850.32,184.0,181.4,6.6,10.9,179.7,-3.2,755.4,1.02,2.77,2.6,1.0,3.0,-0.4727,11.699190099488222,19.32138970976085,19.04,30.0
01a59805o0274o,289.12017,41.88936,>19.97,0.0,3.0,o,22.202,59805.35190665,7071.16,889.63,120.0,181.3,-5.7,11.2,180.6,648.4,700.3,0.97,2.72,2.56,1.0,3.0,-0.4747,-9.786839593884915,19.230281307282635,19.06,30.0
01a59805o0287o,289.12017,41.88936,>19.517950208393266,0.0,2.11,o,22.202,59805.35784685,7014.27,813.81,214.0,180.5,23.0,10.9,178.6,138.3,739.9,1.24,2.73,2.57,1.0,3.0,-0.4757,39.827436298455424,18.87474155013757,19.02,30.0
01a59805o0353o,289.12017,41.88936,>19.98,0.0,3.0,o,22.199,59805.38857515,7005.84,934.97,206.0,180.2,-6.3,10.6,181.4,1651.8,759.1,1.37,2.78,2.61,1.0,3.0,-0.4677,-11.230125198269786,18.895131285977733,18.99,30.0
02a59807o0244o,289.12017,41.88936,>20.51,0.0,3.0,o,22.132,59807.33947945,3595.81,5096.71,209.0,180.1,8.3,10.8,180.1,881.6,617.3,1.42,2.18,1.9,1.0,3.0,-0.4557,8.884785190160676,11.560925307678952,19.49,30.0
02a59807o0251o,289.12017,41.88936,>20.44,0.0,3.0,o,22.13,59807.34264495,3577.02,5058.15,197.0,180.4,2.3,11.4,179.6,-194.1,647.8,1.22,2.18,1.9,1.0,3.0,-0.4537,2.462048908116822,12.203198935883378,19.47,30.0
01a59807o0259o,289.12017,41.88936,>20.27,0.0,3.0,o,22.197,59807.34674145,7044.78,849.96,176.0,181.8,-5.3,8.0,182.5,441.1,569.1,1.45,2.8,2.64,1.0,3.0,-0.4617,-9.589513460447618,14.474737298788856,19.25,30.0
01a59807o0266o,289.12017,41.88936,>20.16,0.0,3.0,o,22.197,59807.34992995,7065.49,888.25,208.0,182.0,6.5,9.1,181.3,422.1,709.0,0.93,2.76,2.6,1.0,3.0,-0.4717,11.522707350141099,16.13179029019754,19.27,30.0
01a59807o0298o,289.12017,41.88936,>20.15,0.0,3.0,o,22.196,59807.36530825,7011.14,813.79,196.0,181.5,2.0,9.2,183.9,1665.7,649.0,1.12,2.76,2.6,1.0,3.0,-0.4757,3.5618134617565103,16.384341924079948,19.21,30.0
02a59807o0320o,289.12017,41.88936,>20.4,0.0,3.0,o,22.128,59807.37450735,3627.52,5129.73,211.0,181.7,-10.0,11.5,181.5,998.3,650.1,1.92,2.23,1.92,1.0,3.0,-0.4487,-11.0348094221158,12.690030835433168,19.34,30.0
