objname, ra, dec, z, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2007ba, 229.177625, 7.396611, 0.0385, 1190.83, 1255.61, CSP, 35.56143946586292, 0.03476224151250005, 0.5490922364231619, 0.010784568061529174, 1198.1050496469477, 0.07207228613473579, 0.1390455290007129, 0.01904516681439877, 11.141102329068884, 0.0008626674562506656
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 58202.31156249996, 60482.1941550998, ATLAS-ZTF, 35.9009573530725, 0.08218140676176461, 0.447559041132077, 0.01197965187964323, 60055.82661036665, 0.12642396551610655, 0.04934669282017367, 0.021644289044877797, 10.60069767104924, 0.0010828350223605655
2021mab, 178.79425241592884, -7.843156338771086, 0.021, 59304.44045585, 59692.37141005, ATLAS, 35.679573331545264, 0.1944429425846211, 0.479257844289568, 0.03480280699495381, 59338.47354890752, 0.3748117260910364, -0.165019079989127, 0.07253648319730907, 10.713022716938031, 0.00037423560637777904
2022ubt, 289.1201163647384, 41.889354239490345, 0.052, 58204.513402800076, 60502.29914350016, ATLAS-ZTF, 38.146733242403556, 0.0426563507222608, 0.8898038282607257, 0.049441503407403664, 59842.649425823256, 0.3105036218888937, -0.08187620646280466, 0.01723110466368913, 10.387851541544412, 0.0032791740061456085
2023fwb, 320.9141590918043, 39.58090292249856, 0.027, 58218.51440969994, 60501.40305559989, ATLAS-ZTF, 35.86382193460234, 0.05104939615085147, 0.4459036841775217, 0.010592560279790468, 60058.610107613196, 0.10280832532755743, -0.1942810370437626, 0.015394880698250835, 8.083420755485886, 0.029802813525155545
2022dsu, 211.37838920703345, 15.720950635018797, 0.07, 58208.339004599955, 60488.236597199924, ATLAS-ZTF, 36.93424444685729, 0.1151305089657351, 0.4987554256268661, 0.01810823040216218, 59643.11586502648, 0.22528651450807574, 0.19551801320074833, 0.043375651710074334, 10.258346269556945, 0.0036019101922798984
2021bls, 250.83634089611053, 61.594851830280966, 0.019, 58197.41409720015, 60505.34598380001, ATLAS-ZTF, 36.101037556561096, 0.0413870286748908, 0.47482922451076764, 0.013303468852785067, 59247.519299661864, 0.053105665307888454, -0.17619367845809172, 0.013940485803604123, 10.690134763061476, 0.00042944945706021567
2021zqs, 45.879972978556346, 27.68219875824718, 0.036465, 58304.466874999925, 60490.47025460005, ATLAS-ZTF, 37.081295412060456, 0.10332415938208647, 0.8700373439536767, 0.014875303552581872, 59489.31665559061, 0.17828567282520594, 0.03266702451813588, 0.05405002817490133, 11.368436726427328, 0.0012292703565977665
2022aecb, 74.75937846380604, -0.4419266446851301, 0.015, 58384.4045833, 60000.27427125, ATLAS-ZTF, 34.89437834175618, 0.16339474698396717, 0.3279767262604367, 0.013976180260581896, 59943.08339080642, 0.17170000819995865, 0.0833706701772197, 0.05726605095601705, 9.343034383797137, 0.0029055562056948775
2019cp, 163.7085070947211, -7.38096439111269, 0.05, 58199.25083329994, 60462.18241900019, ATLAS-ZTF, 37.263671025614165, 0.10949145724863422, 0.4773507797447112, 0.028135032865595478, 58491.47584155853, 0.26426099531400016, 0.013645595979148018, 0.04780379807380091, 10.54711612988143, 0.0023269572276193662
2018hkw, 39.59514195668058, -11.738924787800649, 0.027, 58056.40554975, 59176.28677080013, ATLAS-ZTF, 35.35709398645814, 0.2417744184865794, 0.42289071930528715, 0.03449598925557746, 58409.51066719742, 0.31320425843873106, 0.057554874090008167, 0.07789690071440077, 10.363890745262498, 0.0009738245140280028
2021pom, 184.5078288184616, -20.85760188127875, 0.032269, 58204.32028939994, 60455.2265625, ATLAS-ZTF, 37.47101190756409, 0.19572905762097825, 0.8491378264823659, 0.06877679785711331, 59383.47525232869, 0.2045517158768078, 0.07855926380162906, 0.055130604122665204, 10.663880527855868, 0.000928960190165358
2008bd, 154.597167, -13.103111, 0.0301, 1541.7, 1607.65, CSP, 35.784538205621345, 0.05061268228304371, 0.441036860557924, 0.01675044753572422, 1531.3760459249913, 0.5872751048199432, -0.006588189347681226, 0.028027565836848994, 11.066906876654066, 0.0008724495479113708
2006gt, 14.072083, -1.629444, 0.0448, 1001.67, 1076.62, CSP, 36.587237596530855, 0.022116321768083997, 0.5751227069836203, 0.011106444091025191, 1003.9987865305386, 0.0764707112744481, 0.002655085980282388, 0.015361712905235919, 10.111136946318842, 0.0037506224022017622
2018jag, 15.951294449789689, 10.592351746809557, 0.04, 58284.47646989999, 60494.48502309993, ATLAS-ZTF, 37.063530387429424, 0.054361232946901865, 0.583161646583879, 0.020297285875737696, 58453.98338584079, 0.14032611731680644, -0.11883240301170758, 0.016672003493423796, 11.024363619703006, 0.0011197732616178959
