ZTF 2023ex req00381185 194.72341311837167 28.127056581644503 0.023376 0.02335925441458886
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
t0, 59700.1585908263, 18.797589338373655
x0, 0.00011668540207708579, 0.00026677903709776407
x1, 1.5906200618801547, 6.520837801261893
c, 0.05498930423976534, 1.6645894599865159
mu, 39.90695542521165, 1.496351507691771
hostMass, 9.95839376038976, 0.0018200594393620363
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
zp, 26.3502, 26.3428
filters, ZTF_r, ZTF_r
time, 59688.36809029989, 59707.205694399774
flux, 98.1548599503394, 206.588489524832
dflux, 37.6324665266342, 35.9306761975179
mag, 21.37042048067544, 20.555034699237385
dmag, 0.41627007978064234, 0.18883547722761385
