#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a58456o0843o,163.708488571429,-7.38091142857143,>19.513861672714285,0.0,2.35,o,22.244,58456.62149055,4350.1,7897.26,184.0,179.9,10.8,4.6,175.6,-1760.0,494.0,1.29,5.21,3.77,1.0,3.0,-0.347,44.28754170109758,18.863212206023043,18.92,30.0
01a58456o0860o,163.708488571429,-7.38091142857143,>20.03,0.0,3.0,o,22.247,58456.62967015,4329.41,7831.15,169.0,183.5,3.3,4.7,183.0,-302.7,515.6,1.19,4.36,3.75,1.0,3.0,-0.36,11.5268447042563,16.417021245455942,19.04,30.0
01a58456o0877o,163.708488571429,-7.38091142857143,>19.427712893048216,0.0,1.89,o,22.203,58456.63803305,4386.47,7881.02,174.0,176.8,8.5,4.5,171.7,-1704.0,541.4,1.44,5.03,4.01,1.0,3.0,-0.383,38.673192837881274,20.474043267113615,18.88,30.0
01a58456o0894o,163.708488571429,-7.38091142857143,>19.95,0.0,3.0,o,22.243,58456.64644325,4403.3,7735.56,189.0,179.3,-1.4,4.9,178.1,-599.2,501.4,0.92,4.39,3.84,1.0,3.0,-0.372,-5.107431204912875,17.876009217195065,19.0,30.0
02a58458o0591c,163.708488571429,-7.38091142857143,>20.74,0.0,3.0,c,22.301,58458.63580075,6630.89,5994.02,174.0,182.4,3.5,6.2,183.1,486.8,402.3,0.87,2.71,2.51,1.0,3.0,-0.416,5.053471281562364,8.951863413053331,19.72,30.0
02a58458o0609c,163.708488571429,-7.38091142857143,>20.75,0.0,3.0,c,22.303,58458.64466705,6649.44,6034.37,174.0,182.0,-8.8,6.2,182.0,153.9,393.9,1.09,2.6,2.6,1.0,3.0,-0.417,-12.62723064925668,8.896457957430842,19.69,30.0
02a58458o0626c,163.708488571429,-7.38091142857143,>20.63,0.0,3.0,c,22.301,58458.65312885,6591.14,5958.48,197.0,182.4,-2.0,7.3,183.0,384.8,446.6,1.09,2.62,2.43,1.0,3.0,-0.42,-2.717792562776004,9.919942854132415,19.62,30.0
02a58458o0644c,163.708488571429,-7.38091142857143,>19.99,0.0,3.0,c,22.305,58458.66205645,6570.48,6075.54,192.0,182.9,10.8,13.0,180.2,196.6,828.5,1.08,2.64,2.45,1.0,3.0,-0.423,14.896097697246377,17.930487968907673,18.93,30.0
01a58460o0877o,163.708488571429,-7.38091142857143,>19.954473149810738,0.0,2.12,o,22.242,58460.60031985,2325.43,907.65,184.0,183.6,12.1,5.7,182.6,564.8,507.0,1.28,3.42,2.84,1.0,3.0,-0.428,26.853973851753864,12.650219087189837,19.36,30.0
01a58460o0894o,163.708488571429,-7.38091142857143,>20.36,0.0,3.0,o,22.245,58460.60862645,2303.32,841.12,158.0,181.5,-12.0,6.1,181.8,361.3,471.0,0.79,3.36,2.78,1.0,3.0,-0.428,-25.564898019888737,12.995489826776774,19.36,30.0
01a58460o0898o,163.708488571429,-7.38091142857143,None,None,None,o,22.24,58460.61055005,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.421,None,None,19.37,30.0
01a58460o0911o,163.708488571429,-7.38091142857143,>20.44,0.0,3.0,o,22.247,58460.61686705,2359.96,892.9,167.0,182.0,3.2,6.1,181.1,784.7,402.7,0.95,3.23,2.67,1.0,3.0,-0.438,6.329108010932441,12.064862145839964,19.43,30.0
01a58460o0928o,163.708488571429,-7.38091142857143,>20.42,0.0,3.0,o,22.248,58460.62521375,2376.91,748.04,186.0,182.4,3.7,5.8,182.1,448.1,433.7,1.09,3.32,2.8,1.0,3.0,-0.43,7.8230586175805,12.26317296809916,19.38,30.0
01a58460o0932o,163.708488571429,-7.38091142857143,>20.4,0.0,3.0,o,22.243,58460.62707645,6823.92,10446.9,201.0,180.0,-7.2,5.8,180.3,-258.9,504.4,1.2,3.36,2.79,1.0,3.0,-0.425,-15.37994287451311,12.389398426691114,19.38,30.0
02a58462o0905c,163.708488571429,-7.38091142857143,>20.67,0.0,3.0,c,22.295,58462.62565985,8563.4,4068.62,173.0,181.6,-0.9,4.9,181.3,4.1,415.2,1.05,3.13,2.92,1.0,3.0,-0.384,-1.7094186730305911,9.306834997610997,19.54,30.0
02a58462o0923c,163.708488571429,-7.38091142857143,>20.65,0.0,3.0,c,22.295,58462.63446725,8581.27,4109.15,167.0,182.2,4.8,5.4,180.9,-93.8,389.3,1.01,3.0,2.8,1.0,3.0,-0.395,8.456667761310504,9.513751231474318,19.61,30.0
02a58462o0940c,163.708488571429,-7.38091142857143,>20.67,0.0,3.0,c,22.298,58462.64291335,8521.73,4031.74,194.0,182.0,3.4,5.6,181.1,-157.2,347.1,1.1,2.92,2.74,1.0,3.0,-0.399,5.715984949394818,9.414563446062054,19.63,30.0
02a58462o0958c,163.708488571429,-7.38091142857143,>20.64,0.0,3.0,c,22.297,58462.65174135,8500.99,4151.42,187.0,181.5,4.2,5.9,179.6,-814.4,367.9,1.0,2.89,2.71,1.0,3.0,-0.406,6.956570156390123,9.77232474350041,19.61,30.0
01a58464o0842o,163.708488571429,-7.38091142857143,>19.88,0.0,3.0,o,22.238,58464.58650785,442.94,6745.65,181.0,176.3,1.1,4.8,174.0,-1332.6,622.4,1.19,4.84,3.78,1.0,3.0,-0.371,4.393479374543796,19.171546361645653,19.0,30.0
01a58464o0859o,163.708488571429,-7.38091142857143,>19.94,0.0,3.0,o,22.242,58464.59469275,420.57,6681.71,184.0,180.4,-0.1,5.0,181.4,396.8,493.3,1.1,4.47,3.73,1.0,3.0,-0.363,-0.3588352508705901,17.941762543529503,19.03,30.0
01a58464o0862o,163.708488571429,-7.38091142857143,19.33,0.24,4.12,o,22.237,58464.59617815,10078.3,6671.79,200.0,183.3,21.4,5.2,182.4,-977.7,536.7,1.11,3.94,3.58,1.0,3.0,-0.396,67.27779777070853,16.347876093817028,19.1,30.0
01a58464o0876o,163.708488571429,-7.38091142857143,>20.0,0.0,3.0,o,22.245,58464.60288235,476.17,6732.67,175.0,179.9,5.0,5.6,179.3,58.5,548.7,0.86,3.91,3.62,1.0,3.0,-0.375,15.372131025359922,17.21678674840311,19.1,30.0
01a58464o0879o,163.708488571429,-7.38091142857143,>20.06,0.0,3.0,o,22.24,58464.60431935,10055.8,6607.0,193.0,181.1,-2.2,5.6,178.4,-1087.5,583.9,0.99,3.93,3.37,1.0,3.0,-0.376,-6.340505408615471,16.139468312839377,19.11,30.0
01a58464o0893o,163.708488571429,-7.38091142857143,>20.13,0.0,3.0,o,22.245,58464.61107675,493.94,6588.6,180.0,183.1,-0.5,5.2,183.9,59.0,570.7,1.0,3.82,3.52,1.0,3.0,-0.384,-1.4711426150405542,15.299883196421767,19.12,30.0
01a58464o0896o,163.708488571429,-7.38091142857143,>20.11,0.0,3.0,o,22.242,58464.61250565,10114.1,6656.63,150.0,179.1,-0.9,5.4,179.5,112.7,563.1,1.16,3.78,3.49,1.0,3.0,-0.382,-2.5979960205741612,15.587976123444967,19.11,30.0
