#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59291o0503o,215.19572,-19.7861657142857,>20.57,0.0,3.0,o,22.294,59291.57896485,1861.12,2874.96,178.0,182.1,-5.9,12.1,180.3,509.2,571.7,0.87,2.1,1.93,1.0,3.0,-0.4147,-5.126103381795473,10.51285608808902,19.74,30.0
01a59291o0511o,215.19572,-19.7861657142857,>20.6,0.0,3.0,o,22.294,59291.58264895,1881.95,2913.09,170.0,180.8,-20.9,11.2,180.7,596.8,579.3,0.95,2.13,1.99,1.0,3.0,-0.4067,-18.85114401369235,10.10204846666767,19.74,30.0
01a59291o0523o,215.19572,-19.7861657142857,>20.12015199724638,0.0,2.89,o,22.292,59291.58820065,1821.09,2835.2,219.0,181.6,32.1,11.1,179.6,334.0,555.4,0.66,2.24,2.05,1.0,3.0,-0.4077,31.453259430635143,10.876360737696265,19.64,30.0
01a59291o0593o,215.19572,-19.7861657142857,>20.48,0.0,3.0,o,22.283,59291.62084185,1809.87,2947.32,195.0,181.5,-4.5,10.0,181.5,886.5,533.3,1.05,2.39,2.21,1.0,3.0,-0.4007,-5.081143188810934,11.291429308468743,19.57,30.0
02a59293o0377c,215.19572,-19.7861657142857,>20.59,0.0,3.0,c,22.146,59293.60188525,540.12,3930.88,176.0,182.3,4.0,6.5,181.4,-210.7,363.5,1.06,2.71,2.37,1.0,3.0,-0.3847,6.139547637992735,9.976764911738194,19.55,30.0
02a59293o0384c,215.19572,-19.7861657142857,>20.6,0.0,3.0,c,22.146,59293.60508805,520.65,3890.82,174.0,181.2,0.9,6.7,180.7,-42.5,389.8,0.95,2.68,2.31,1.0,3.0,-0.3857,1.332747966768139,9.921568197051702,19.54,30.0
02a59293o0403c,215.19572,-19.7861657142857,>20.58,0.0,3.0,c,22.135,59293.61380195,582.06,3972.18,171.0,182.0,-7.5,6.4,183.1,-189.9,412.8,0.99,2.75,2.39,1.0,3.0,-0.3847,-11.90009979558252,10.154751825563752,19.5,30.0
02a59293o0407c,215.19572,-19.7861657142857,>17.58,0.0,3.0,c,22.144,59293.61564855,10516.4,3930.33,176.0,165.2,-8.2,110.2,181.7,4915.8,5361.5,0.01,2.61,2.33,1.0,3.0,-0.3922,-12.021786919286406,161.56108762260513,19.53,30.0
02a59293o0415c,215.19572,-19.7861657142857,>19.88,0.0,3.0,c,22.144,59293.61933455,10498.4,3895.44,152.0,175.1,-13.4,12.4,176.8,1642.8,936.0,0.42,2.75,2.35,1.0,3.0,-0.3827,-20.694936575781117,19.150538323857152,19.51,30.0
02a59293o0427c,215.19572,-19.7861657142857,>20.54,0.0,3.0,c,22.124,59293.62484845,602.03,3855.57,175.0,182.7,6.3,6.4,182.4,870.5,436.1,1.1,2.8,2.4,1.0,3.0,-0.3787,10.26759116935184,10.430568806960599,19.46,30.0
02a59293o0428c,215.195716666667,-19.78617,None,None,None,c,22.138,59293.62530655,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.3887,None,None,19.54,30.0
02a59293o0455c,215.195716666667,-19.78617,None,None,None,c,22.126,59293.63775155,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.3817,None,None,19.45,30.0
02a59293o0487c,215.19572,-19.7861657142857,>19.19,0.0,3.0,c,22.086,59293.65258845,564.63,3909.62,202.0,179.4,-3.6,21.8,185.3,2060.8,1514.5,1.06,2.73,2.42,1.0,3.0,-0.3777,-5.96814352967863,36.140424707498376,18.07,30.0
01a59295o0618o,215.19572,-19.7861657142857,>20.12,0.0,3.0,o,22.259,59295.50849315,8693.3,7718.87,171.0,181.8,0.5,9.0,182.2,458.2,710.3,0.88,3.15,2.54,1.0,3.0,-0.3537,0.8372844392721814,15.071119906899266,19.16,30.0
01a59295o0622o,215.19572,-19.7861657142857,>20.18,0.0,3.0,o,22.259,59295.51033365,8673.51,7679.77,190.0,181.6,-7.1,8.0,182.7,516.9,783.7,1.26,3.09,2.74,1.0,3.0,-0.3517,-12.558163593208834,14.150043485305726,19.16,30.0
01a59295o0628o,215.19572,-19.7861657142857,>20.15,0.0,3.0,o,22.259,59295.51309885,8733.15,7756.8,200.0,182.4,-2.1,8.8,181.7,929.0,550.8,1.13,2.89,2.74,1.0,3.0,-0.3657,-3.5190581684829225,14.746529467928438,19.18,30.0
01a59295o0639o,215.19572,-19.7861657142857,>20.01,0.0,3.0,o,22.252,59295.51820205,8753.15,7640.23,191.0,181.1,0.2,7.7,180.7,66.4,573.2,1.01,3.27,3.14,1.0,3.0,-0.3657,0.4373872727975547,16.839410002705858,19.03,30.0
01a59299o0482o,215.19572,-19.7861657142857,>19.88,0.0,3.0,o,22.279,59299.48708265,529.35,7629.43,156.0,179.7,-14.3,20.1,177.0,-178.3,1525.7,1.07,2.2,2.06,1.0,3.0,-0.4027,-13.931076719930578,19.58144350144088,18.99,30.0
01a59299o0491o,215.19572,-19.7861657142857,>19.87,0.0,3.0,o,22.269,59299.49122635,508.96,7590.62,175.0,171.0,-13.2,21.2,168.5,-206.1,1261.0,0.99,2.15,1.99,1.0,3.0,-0.4157,-12.400072169791235,19.915267424210167,18.97,30.0
01a59299o0503o,215.19572,-19.7861657142857,>19.7,0.0,3.0,o,22.243,59299.49677815,567.67,7669.76,206.0,174.2,16.7,23.5,168.5,-1735.9,1166.9,0.97,2.18,2.04,1.0,3.0,-0.4127,16.65566117598434,23.437607044049816,18.85,30.0
01a59299o0514o,215.19572,-19.7861657142857,>19.27022256818051,0.0,1.38,o,22.17,59299.50184905,588.62,7553.72,212.0,179.9,28.1,20.3,178.1,850.9,1351.3,1.3,2.31,2.1,1.0,3.0,-0.4177,32.84704759765479,23.72936178762962,18.61,30.0
01a59300o0425o,215.19572,-19.7861657142857,>17.32,0.0,3.0,o,21.376,59300.41269185,509.62,7621.2,315.0,180.9,43.1,84.6,162.0,-5883.3,5396.9,1.0,2.31,2.14,1.0,3.0,-0.4107,105.9892377162692,208.04384015768846,16.54,30.0
01a59300o0432o,215.19572,-19.7861657142857,>18.14,0.0,3.0,o,21.735,59300.41593845,490.15,7583.04,107.0,116.4,-43.0,48.8,106.7,-1542.0,3391.3,1.08,2.44,2.3,1.0,3.0,-0.3977,-85.22065409380821,96.7155330180893,17.14,30.0
01a59300o0438o,215.19572,-19.7861657142857,>17.8,0.0,3.0,o,21.865,59300.41870315,549.91,7661.81,-1222.0,-1047.3,29.3,87.4,-1066.7,7796.2,6670.3,0.58,2.3,2.11,1.0,3.0,-0.4037,44.79573398320797,133.62276962909135,17.47,30.0
01a59300o0460o,215.19572,-19.7861657142857,>18.36,0.0,3.0,o,21.822,59300.42887065,572.9,7546.81,33.0,173.1,-48.2,46.6,167.9,-872.6,3215.3,1.12,2.34,2.22,1.0,3.0,-0.3987,-81.69107580080943,78.97933884476596,17.37,30.0
02a59305o0619o,215.19572,-19.7861657142857,>19.0649848783662,0.0,1.32,o,22.105,59305.59844775,6611.64,5910.11,244.0,180.4,32.1,24.4,172.3,-1523.2,1508.1,0.75,2.31,1.96,1.0,3.0,-0.4307,37.629792969165216,28.60333172734053,18.47,30.0
02a59305o0626o,215.19572,-19.7861657142857,>19.44,0.0,3.0,o,22.101,59305.60199005,6593.26,5872.51,218.0,182.2,10.5,24.6,186.3,2400.2,1458.5,1.19,2.34,2.01,1.0,3.0,-0.4247,12.763211299055794,29.90238075778786,18.47,30.0
02a59305o0672o,215.19572,-19.7861657142857,>19.48,0.0,3.0,o,22.082,59305.62338435,6651.7,5947.49,165.0,184.2,-17.6,22.6,183.5,1775.1,1309.5,1.2,2.4,2.03,1.0,3.0,-0.4197,-22.44805370615334,28.82534169085599,18.34,30.0
