#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
03a59836o0816o,64.17341777777777,-12.183584444444445,>19.42,0.0,3.0,o,21.94,59836.09591085,1432.41,6058.24,198.0,180.8,17.1,22.6,175.9,-784.1,1325.1,1.03,2.23,2.02,1.0,3.0,-0.4647,23.955822590245457,31.660911727458906,18.49,30.0
03a59836o0820o,64.17341777777777,-12.183584444444445,>19.6,0.0,3.0,o,22.086,59836.09771805,1413.58,6019.43,183.0,180.0,-30.6,22.4,178.2,-451.2,1139.5,1.14,2.22,1.98,1.0,3.0,-0.4167,-34.98632583297376,25.610905184921968,18.65,30.0
03a59836o0827o,64.17341777777777,-12.183584444444445,>19.65,0.0,3.0,o,22.086,59836.10089025,1468.44,6099.44,168.0,179.8,-6.5,22.0,179.1,227.9,1252.2,1.27,2.19,1.96,1.0,3.0,-0.4127,-7.230565890874219,24.472684553728126,18.67,30.0
03a59836o0853o,64.17341777777777,-12.183584444444445,>19.64,0.0,3.0,o,22.088,59836.11395615,1489.06,5984.96,186.0,180.4,19.7,22.2,179.2,-411.5,1249.5,1.42,2.2,1.95,1.0,3.0,-0.4127,21.86161610017102,24.63593286415211,18.7,30.0
02a59836o0632o,64.17341777777777,-12.183584444444445,>19.98,0.0,3.0,o,22.095,59836.60528355,2934.56,4148.98,245.0,179.0,11.2,16.6,178.3,293.2,919.8,1.55,2.24,1.89,1.0,3.0,-0.4397,12.493571035913128,18.51725707108553,18.99,30.0
02a59836o0638o,64.17341777777777,-12.183584444444445,>20.0,0.0,3.0,o,22.095,59836.60823735,2955.12,4186.88,160.0,181.6,-26.3,15.4,184.3,-301.4,869.4,1.2,2.3,1.95,1.0,3.0,-0.4397,-31.079708807571965,18.198764853102976,18.95,30.0
02a59836o0644o,64.17341777777777,-12.183584444444445,>19.99,0.0,3.0,o,22.096,59836.61119025,2897.48,4109.49,181.0,180.2,-7.5,16.0,180.7,1152.2,913.3,1.06,2.26,1.92,1.0,3.0,-0.4367,-8.543379071428049,18.225875352379834,18.97,30.0
02a59836o0668o,64.17341777777777,-12.183584444444445,>19.57889154720062,0.0,2.81,o,22.096,59836.62300295,2877.86,4225.14,248.0,182.6,45.8,16.3,183.2,801.6,883.7,1.29,2.23,1.87,1.0,3.0,-0.4357,50.092267702693576,17.82759745750885,19.0,30.0
03a59837o0718o,64.17341777777777,-12.183584444444445,>19.53,0.0,3.0,o,22.056,59837.04505125,1441.95,6053.0,234.0,180.6,16.6,20.8,183.5,55.3,1160.2,0.97,2.37,2.07,1.0,3.0,-0.4037,21.517188514757827,26.96129645222667,18.64,30.0
03a59837o0722o,64.17341777777777,-12.183584444444445,>19.62,0.0,3.0,o,22.057,59837.04685285,1422.86,6013.91,209.0,179.5,-12.3,19.0,178.7,478.3,1367.9,1.47,2.39,2.08,1.0,3.0,-0.4007,-16.096264229530757,24.86414799683613,18.61,30.0
03a59837o0738o,64.17341777777777,-12.183584444444445,>19.57,0.0,3.0,o,22.061,59837.05432835,1476.37,6093.47,154.0,180.3,3.0,21.4,179.5,1817.4,1305.7,0.9,2.29,2.03,1.0,3.0,-0.4097,3.688175004833164,26.30898170114323,18.66,30.0
03a59837o0751o,64.17341777777777,-12.183584444444445,>19.6,0.0,3.0,o,22.061,59837.06019605,1498.46,5978.08,204.0,183.0,-18.5,20.7,185.7,-539.8,1323.9,1.06,2.3,2.02,1.0,3.0,-0.4097,-22.730536124107477,25.433626906433766,18.64,30.0
01a59838o0807o,64.17341777777777,-12.183584444444445,>19.83224629511082,0.0,1.75,o,22.314,59838.58939905,6047.7,8533.77,212.0,180.3,21.3,12.2,180.8,717.5,716.4,1.89,2.38,2.22,1.0,3.0,-0.4607,24.709745946741762,14.153000025833306,19.32,30.0
01a59838o0814o,64.17341777777777,-12.183584444444445,19.68,0.28,3.43,o,22.313,59838.59263395,6029.56,8493.8,215.0,182.3,44.3,12.9,183.8,1252.2,809.0,2.09,2.33,2.14,1.0,3.0,-0.4607,48.54362071768266,14.135727026142357,19.37,30.0
01a59838o0825o,64.17341777777777,-12.183584444444445,>19.841662215061557,0.0,1.34,o,22.313,59838.59775125,6088.17,8569.77,184.0,180.4,17.1,12.8,179.9,616.2,822.1,1.3,2.33,2.13,1.0,3.0,-0.4667,18.75384749948184,14.03796771891038,19.35,30.0
01a59838o0836o,64.17341777777777,-12.183584444444445,19.58,0.25,3.81,o,22.316,59838.60283065,6109.39,8453.09,211.0,183.1,48.4,12.7,180.1,512.6,749.5,1.09,2.33,2.16,1.0,3.0,-0.4637,53.53203818811224,14.04662985514515,19.35,30.0
04a59839o0789o,64.17341777777777,-12.183584444444445,>17.73,0.0,3.0,o,20.493,59839.33749685,7923.31,2018.44,195.0,186.2,-3.2,18.9,186.2,1980.0,1257.6,1.27,2.84,2.38,1.0,3.0,-0.368,-23.330498623133234,137.79575749288068,16.77,30.0
04a59839o0793o,64.17341777777777,-12.183584444444445,>17.24,0.0,3.0,o,20.013,59839.33930845,7982.57,2095.42,189.0,184.8,0.7,18.7,185.3,-444.7,1222.1,0.89,2.83,2.44,1.0,3.0,-0.369,8.11994424420203,216.91851052368278,16.22,30.0
04a59839o0805o,64.17341777777777,-12.183584444444445,>16.04,0.0,3.0,o,18.855,59839.34472125,8005.18,1977.84,142.0,183.4,8.1,23.6,178.9,95.1,1751.3,1.15,2.63,2.15,1.0,3.0,-0.383,226.442516461107,659.7584430224845,15.02,30.0
04a59842o0687o,64.17341777777777,-12.183584444444445,>20.35,0.0,3.0,o,22.037,59842.30570875,1470.89,10209.0,173.0,182.6,-29.5,8.4,185.3,1249.0,612.7,1.39,2.58,2.19,1.0,3.0,-0.392,-44.336824223014936,12.624722829604252,19.38,30.0
04a59842o0693o,64.17341777777777,-12.183584444444445,>20.27,0.0,3.0,o,22.038,59842.30901425,1451.02,10169.9,164.0,181.6,-11.2,8.1,180.8,570.3,581.1,1.35,2.72,2.32,1.0,3.0,-0.391,-18.76521984910555,13.571275069442404,19.36,30.0
