2017fzw 0.0054 95.3950462707182 -27.214862455932412
filter g
58205.13340280019	20.069563759332155	0.5503130770541753
58432.436805599835	21.93788945948517	0.6420476562851499
58442.462303199805	18.45599264195053	0.5486716846860893
58467.383842600044	18.178360188688487	0.38383526947393204
59202.33550930023	21.15136753053099	0.5949989692609656
filter r
58429.54241900006	21.36265830751943	0.5316239006462067
58442.454432900064	18.648069736335003	0.7452098826693714
58450.376307900064	21.482194603744436	0.8600652915225611
58486.33028940018	20.917069411997748	0.6661346684916438
58486.33211810002	20.404239994234416	0.4330306874895404
58486.33394679986	20.91144946974198	0.7252558759900178
58486.3376042	21.274007791155128	0.7921189359284154
58487.264629600104	21.646648925951823	0.7442125070446644
58487.2723842999	21.80855753565598	0.9418849212328464
58487.2742130002	21.967643298571492	0.9492023003622351
58487.28472220013	22.231572979026346	0.9960627269238931
58487.287465299945	21.750661997993156	0.7166778474593319
58487.306215300225	21.836394918104336	0.8962617541825302
58487.31535879988	21.1852179119122	0.5085655102521844
58487.31627310021	21.452261416658082	0.6038768416975768
58487.316736099776	21.701454193023068	0.7448824965082027
58487.323588000145	21.697138194256787	0.6875500567722717
58487.336388899945	21.4547041896136	0.7707005208418831
58488.26827549981	21.028109811390888	0.8016495174562622
58488.28151619993	20.384319637214602	0.6703164676800074
58488.308923599776	20.314321712890738	0.9744659436416031
58488.30983800022	20.08944552657024	0.7459025645867572
58488.3180670999	17.834785036131084	0.7937454968262474
58488.3198958002	18.551307226083203	0.6342051846640321
58488.32263890002	17.31335203415571	0.6445031896082294
58488.3249189998	17.847650981663804	0.9208795710744537
59200.34965279978	18.82932615488874	0.5005370847988454
59203.42230319977	21.183191410635324	0.8959515944926388
59205.331180599984	21.279846602699084	0.6896134823373875
filter ATgr
58073.51578995	17.25	0.04
58081.46786385	17.56	0.07
58081.47926795	17.62	0.06
58081.48109305	17.64	0.06
58081.48934875	17.64	0.06
58081.48980515	17.67	0.06
58081.49163025	17.78	0.09
58081.49299965	17.52	0.06
58161.36212125	18.97	0.17
58161.37042105	19.1	0.2
58193.28602715	19.4	0.26
filter ATri
58019.61932805	15.3	0.02
58019.62711515	15.32	0.01
58019.63123825	15.33	0.01
58019.64360115	15.35	0.03
58023.60286855	15.5	0.01
58023.61163625	15.49	0.01
58023.62133415	15.49	0.01
58023.63021475	15.5	0.01
58027.57516525	15.71	0.02
58027.58303025	15.74	0.02
58027.59084115	15.72	0.02
58027.59866305	15.72	0.02
58031.55069305	15.96	0.05
58031.55864855	15.97	0.04
58031.56650505	15.92	0.03
58031.57437855	15.82	0.04
58037.58353415	16.08	0.02
58037.59357445	16.09	0.02
58037.59996325	16.09	0.02
58037.60589605	16.06	0.02
58039.58021625	16.18	0.02
58039.59305495	16.22	0.02
58039.59947755	16.21	0.02
58039.60451595	16.24	0.03
58043.58640015	16.42	0.03
58043.58823075	16.37	0.03
58043.59098195	16.42	0.03
58043.60060725	16.37	0.03
58043.60106515	16.38	0.03
58047.56622915	16.42	0.03
58047.57173365	16.46	0.03
58047.57310825	16.41	0.03
58047.57952335	16.45	0.03
58047.58639805	16.46	0.03
58047.58731385	16.45	0.03
58047.59556115	16.44	0.03
58047.59601975	16.46	0.03
