# Created by M.D. Woods -- 2024-11-27 09:51:21.343159 -- NUM TARGETS: 83
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err, hostMass, hostMass_err, peak_mag, peak_mag_err
2018efn, 221.2905622978074, 9.273927894946588, 0.024, 0.026353085521198305, 58300.40534135, 59044.34511415, ATLAS, 58694.768032719, 3.7410745048400713, 2.5853162887929413, 3.0867857234965035, -3.6508884625295006, 1.4956795263820528, -0.04580930864043397, 0.8104923796947084, 28.54164159881023, 2.7507029677804358, 10.432550861391366, 0.0007579384058977742, nan, nan
2018eyi, 246.30204266284116, 40.84025346715421, 0.03038, 0.03103047946117822, 58338.32212535, 59038.33826955, ATLAS-ZTF, 59040.59632229291, 0.08663804690513643, 8.764911216090418, 1.6676429209138581, -4.999999991672017, 0.011298945498323665, -1.2107841470157548, 0.135776807253195, 30.48126795618375, 0.4543014833871908, 10.143590364193393, 0.0012393031211338115, 19.77, 0.26
2018gro, 332.955, 38.7004166666667, 0.0217, 0.019183614914777533, 58338.39035880007, 58443.30398150021, ZTF, 58388.325328967214, 0.8369650587374053, 0.0007130148483015392, 0.00010938389711825389, 1.5783803591541845, 1.7543198025535554, 0.6476871921502525, 0.04658350047032171, 36.173637927375594, 0.34504841009208576, 10.817750899221942, 0.0005965220878086435, nan, nan
2018hkw, 39.59514195668058, -11.738924787800649, 0.027, 0.026350289596668946, 58056.40554975, 58904.25789245, ATLAS-ZTF, 58053.05545374486, 0.14955840708353207, 37.841333241237336, 8.85965335424613, -4.999999996707468, 0.024063450878561987, -2.7576178140266108, 0.18107362747766537, 33.5027850132054, 0.5964884262753817, 10.363890745262498, 0.0009738245140280028, 15.5825, 0.015000000000000001
2018jag, 15.951294449789689, 10.592351746809557, 0.04, 0.0382127773955262, 58448.37828555, 58492.23770405, ATLAS-ZTF, 58453.68260618622, 0.2804376016938477, 0.00047320409030680627, 4.5210716915734395e-05, -0.7239842460767987, 0.15963209016384067, 0.5279310394905129, 0.06928611369587886, 36.6233746877936, 0.23235319961129858, 11.024363619703006, 0.0011197732616178959, 18.279127781784904, 0.08198736588678868
2018lph, 250.902241666667, 33.5336, 0.08, 0.07984945051024146, 58204.446608799975, 58600.39467590023, ZTF, 58311.44534338365, 0.07945791876409203, 0.00029760165352747236, 3.2301947393735196e-06, -2.0736002049625704, 0.1100731105027819, 0.12461810290927029, 0.010452246157831548, 38.12228887222717, 0.037318667841670185, 10.34149581173226, 0.004396506937327917, 19.28649345767246, 0.06267103497614876
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 0.0293164307626129, 58260.17395830015, 58855.49312500004, ZTF, 58569.77719313317, 0.09400735226881807, 0.0005643164276300817, 7.792387084427766e-06, 0.1749483587280687, 0.08404680247041219, 0.6067224114956337, 0.01043834495559536, 36.334927579983386, 0.03684740152460238, 8.839761027821579, 0.012505917069982822, 18.197991656402152, 0.04844702207627415
2019cp, 163.7085070947211, -7.38096439111269, 0.05, 0.051879365434930505, 58486.59136235, 58610.37815865, ATLAS-ZTF, 58492.28640908872, 0.31079080617564614, 0.000256121371195039, 1.0751498996725495e-05, -2.56132705223004, 0.1639545046378943, 0.363571667703476, 0.03480950223912797, 37.49855884565889, 0.11604711422536566, 10.54711612988143, 0.0023269572276193662, 19.01392290499137, 0.12184386982084149
2019ecx, 139.17509236444656, 18.965033597613104, 0.029, 0.030162971247978645, 58595.31241675, 58845.50873145, ATLAS-ZTF, 58602.7941887999, 2.5990135327447206e-05, 0.04335440098373527, 0.008112493354070386, -3.511054720981373, 2.5686307092501366, 0.09339951351443661, 0.15854160380219642, 32.586895102243986, 0.6472538325379948, 10.885391744707425, 0.0007733096933051221, 17.914210526315788, 0.06210526315789475
2019luv, 328.812516666667, -12.1489944444444, 0.06, 0.05880631497338339, 58429.1904397998, 58812.13802079996, ZTF, 58691.4862426821, 0.31704306017854833, 0.00023593386364644694, 9.212899297043033e-06, -2.5828934346539563, 0.3558876459523228, 0.5173023803049801, 0.029587497578109016, 37.12628051180149, 0.11196623043408697, 9.828101197306356, 0.006206509407890266, 19.23561369811073, 0.05586869589333427
2019moq, 6.61545160003238, 38.1232395512729, 0.0596, 0.0579716093873729, 58400.27783560008, 58987.46677079983, ZTF, 58695.23748400717, 0.06926596819903352, 0.0004482881778904764, 3.7411040537693734e-06, -2.440533214997024, 0.08696736662015736, 0.17089428851355315, 0.007822568332491737, 37.4834402234739, 0.028329535331969833, 10.979192644467481, 0.0047669442378859665, 18.845891894607025, 0.03328966313634356
2019noh, 346.419825, 27.6659805555556, 0.0249, 0.022717122995000637, 58426.24295140011, 58967.492083299905, ZTF, 58716.08389274418, 0.12164560887686093, 0.00013174277829290952, 4.654098024140107e-06, -3.451369998544094, 0.10900596716504762, 1.3266399842879035, 0.024405157965220383, 35.21423619220051, 0.08389638885082593, 10.77252153435704, 0.0007017531518671983, 18.718426655414113, 0.06004910440270986
2019op, 35.424387026612415, -25.927123010010185, 0.04, 0.03872130026317916, 58491.28400175, 58679.57638905, ATLAS-ZTF, 58528.28297245422, 0.9068268534683739, 0.0037049461023362026, 0.005417137320477912, 4.999896815483429, 5.401224345155818, 1.7239548453098257, 0.8954441351016668, 31.700644037578257, 3.213026512417933, 8.40685425462122, 0.0035269244904225774, nan, nan
2020abmg, 123.85227076813287, -6.9577406494725675, 0.04, 0.0411573804641745, 59160.58267665, 59676.79681605, ATLAS-ZTF, 59191.27495089836, 0.2634588106557203, 0.0005434761410427787, 1.55420095104843e-05, -0.5518277544155514, 0.28516377900124346, -0.2985152704636201, 0.029061047460623723, 38.962194651981854, 0.10182106964861914, 11.273524100202275, 0.0013318939814542631, 18.792017242525567, 0.11034992416519433
2020abpe, 24.102259033033917, 22.049853890014997, 0.05, 0.04819889426180836, 59185.43413395, 59613.26274815, ATLAS-ZTF, 59193.129309339885, 0.20930639627113123, 0.0003247889507641027, 8.89528956738309e-06, -1.9362986451310227, 0.1635665396092878, 0.4008949404322857, 0.0228425069278905, 37.22507626921981, 0.07838452075060517, 10.649515955931236, 0.0029270517243323553, 19.06340799419177, 0.10461692141906183
2020acbx, 131.588323927133, -12.656028038917848, 0.051, 0.05259510797396794, 59187.55942165, 59503.64067935, ATLAS-ZTF, 59194.674110483626, 0.37231779259673203, 0.00021395182498241993, 1.128914504091455e-05, -3.1266914342036594, 0.36299079498474507, 0.39344841827788635, 0.04688510712561428, 37.51834993581476, 0.1608957381528299, 10.202182551202336, 0.003249982662315169, 19.354721229625678, 0.18354329799792587
2020aclx, 9.472744000000002, -21.471927999999995, 0.06, 0.05897415008790121, 59193.29478435, 59603.78402655, ATLAS-ZTF, 59602.92456709054, 19.363929532992188, 0.9965227849226183, 0.4324313019160553, 0.0, 7.468054991111634, 0.0, 0.8911776441617278, 29.99878191738857, 2.9292204872526253, 10.830670491282186, 0.00202550586383922, 16.0, 0.03
2020acoo, 145.30888148708254, 26.088601383976407, 0.044125, 0.04462430835039662, 59193.56125295, 59231.46868865, ATLAS-ZTF, 59201.11136504872, 0.18034066660766257, 0.0014053994543452583, 0.0003896618908676995, -3.4702970560152195, 0.49211088104637857, -0.339073927877299, 0.2076587285757511, 37.60498540404451, 0.6922652201449989, 10.685674382711474, 0.0012919791233251478, 18.33567720610903, 0.0508182149969815
2020ecn, 179.863879166667, -20.4447916666667, 0.021, 0.02209094745461007, 58801.55142359994, 59193.544652800076, ZTF, 58911.19631672812, 1.5766630456637358, 0.00013940600408259457, 0.0001040169135408527, -3.8053906242994238, 0.7002787693116979, 1.5463105803209283, 0.5215898331905988, 34.44406600809913, 1.7560557935889871, 10.294633396564496, 0.0008196759922236717, 17.86039839404699, 0.0403058778290355
2020mfd, 259.0307883569117, 40.786711283988375, 0.048, 0.04727664093002547, 59010.44736155, 59062.36462975, ATLAS-ZTF, 58983.99619675324, 9.936705464497209e-05, 4.81700745333469e-05, 1.8387311848657315e-06, 4.999999998085059, 0.0004809636879894441, 1.526314541992763, 0.024373126065214846, 37.00463936882629, 0.08362436266187295, 10.501635412079967, 0.0016352035078946753, 21.919947499658225, 0.6054117713120236
2020vae, 270.744675, 52.115075, 0.04846, 0.04783724267661762, 58854.57377310004, 59401.25732639991, ZTF, 59134.46398986039, 0.16962096889983513, 0.00040978621408449534, 1.0783296856661675e-05, -3.254012855626872, 0.24949376987182315, 0.40723262448907094, 0.022872773329435898, 36.75218945237416, 0.0831824673172786, 10.61938683424752, 0.015165662741275331, 18.70905771287898, 0.03893354998409508
2020yo, 46.5270791666667, 13.9134527777778, 0.09, 0.08899677798929909, 58695.48211809993, 59157.43604170019, ZTF, 58862.79034678569, 1.4221796492383874, 5.1088266253399844e-05, 3.624835693133651e-06, 4.999937377597736, 7.839739394468879, 0.38998987500486126, 0.10320549596920618, 40.32701767979392, 1.2406754310074015, 10.32668108601848, 0.008382045035894648, 20.98546217093637, 0.308921122674904
2021aare, 90.91673359893066, -26.663158950760224, 0.0404, 0.04008174516121867, 59487.59772895, 59599.88216685, ATLAS-ZTF, 59498.76921925755, 1.7415146132079826, 0.0007532028438672128, 0.0006767424372037656, -1.8618875948686764, 0.8141340756432844, -0.5454891398542938, 0.6812984870445274, 39.14340895696849, 2.255913906798802, 11.555710081329153, 0.0012623597722101504, 18.868979764742342, 0.1754067892813906
2021abzd, 10.8995375, 30.592322222222222, 0.018086, 0.015988893991432624, 59217.20123839984, 59803.38336810004, ZTF, 59519.11500542606, 0.026719175384641858, 0.004220066366140362, 1.6588063472164693e-05, -3.1913367920015014, 0.033074744546732315, 0.2817609191251597, 0.0029908393682585572, 34.6037797296506, 0.011102166177267659, 10.78600418510209, 0.0005559682094218451, 16.387379115171175, 0.00795553717295239
2021agej, 22.491984809554648, 19.43918211115813, 0.04, 0.038606370583705, 59557.27892655, 59615.23565325, ATLAS-ZTF, 59630.95026590991, 1.988059349834657, 5.426138025746683e-05, 2.532362192231336e-05, 4.999996965455037, 1.5305266340453887, 0.7229070791027689, 0.3555228168294189, 39.26950934798647, 1.1975148939937095, 10.009293562787725, 0.0023065127158425625, 20.383522982856697, 0.6265494054129132
2021bls, 250.83634089611053, 61.594851830280966, 0.019, 0.018644898621909906, 59238.63045375, 59298.56669435, ATLAS-ZTF, 59165.221582082384, 5.833347247826168, 0.0012692376369215564, 0.00566568203531489, 2.710645370343827, 7.094688384321205, -0.9361253021252645, 3.5876291164320278, 40.44052478742552, 11.788459918434853, 10.690134763061476, 0.00042944945706021567, nan, nan
2021bmu, 19.51915847593583, 14.553705080213907, 0.053, 0.05122797187748989, 59231.23734385, 59257.24554225, ATLAS-ZTF, 59241.1627623219, 0.254120230791159, 0.00025085918712062713, 2.4176979624599678e-05, -3.1847633718851998, 0.37353271765730645, 0.5147236602104449, 0.06806965024318291, 36.975279670032684, 0.23529294962875255, 10.270301179807593, 0.004885489470990093, 18.982, 0.188
2021cad, 163.93951567951174, 24.02772392247501, 0.041546, 0.04219663739599958, 59249.64870315, 59662.43854885, ATLAS-ZTF, 59662.00457135, 699.5950704441311, 0.494190037025165, 0.14374439023176727, 0.0, 5.004402745263714, 0.0, 0.42974244077766854, 30.760265035783902, 1.525126044072158, 10.358143010854041, 0.0015162175022677541, 17.71, 0.24
2021gel, 186.63443073399623, 31.42834243488069, 0.06, 0.061134503843421346, 59291.50269805, 59641.42775205, ATLAS-ZTF, 59290.29595332911, 1.9789053389977198, 0.00012493693790160764, 6.340556302992071e-05, -4.817638592639971, 0.29919481865999575, 3.6172211277623907, 0.38018158584149964, 28.236855190716653, 1.2606605456613398, 11.188940278116904, 0.0013298191181140184, 18.5825, 0.07250000000000001
2021jvp, 215.1956051172468, -19.78613155067654, 0.044, 0.04436986490741191, 59319.52496935, 59624.06991465, ATLAS-ZTF, 59326.94897580982, 0.3369819922845636, 0.0002666726056925585, 1.9738217896176295e-05, -2.3260814668076657, 0.36843685243796365, 0.49176322734659234, 0.05100768142590846, 37.10870910686627, 0.18094389727030125, 10.95457116086164, 0.0010071414066509068, 18.881124068352786, 0.14776933323514096
2021mab, 178.79425241592884, -7.843156338771086, 0.021, 0.02171286129914082, 59304.44045585, 59692.37141005, ATLAS-ZTF, 59632.09471590184, 0.5305159633462608, 0.7694651442578796, 0.18267850703820623, -0.27652856968493567, 0.9376409893227219, -1.3923638342498195, 0.168347776006196, 34.386462975768254, 0.5819812185478128, 10.713022716938031, 0.00037423560637777904, 18.268333333333334, 0.12000000000000001
2021oyx, 358.86536871987545, -34.87484410425709, 0.049921, 0.04929318533171918, 59377.58692185, 59465.45057245, ATLAS, 59387.00283874562, 0.014223345515347319, 0.01687702308927247, 0.006042822041467585, 4.999990496377037, 6.1934240847977255, 0.6708151229639202, 0.2945206333128223, 33.19272986814897, 1.3488389437261479, 10.493743273271779, 0.020040484026090783, 18.433846153846158, 0.15076923076923077
2021pom, 184.5078288184616, -20.85760188127875, 0.032269, 0.033530661561311695, 59373.29040705, 59560.64036735, ATLAS-ZTF, 59375.20930694233, 5.32845423253093, 0.0002456022994208647, 4.309555701296665e-05, 2.7825877270945387, 8.795775243855555, -1.116038242082322, 0.43540036095272794, 42.770948812360714, 1.879051950255582, 10.663880527855868, 0.000928960190165358, 19.062329092582097, 0.19992054696390232
2021qqr, 257.3738166666666, -22.44768611111111, 0.0309549998, 0.02955232369457374, 59320.46214119997, 59455.16781250015, ZTF, 59393.24912596157, 0.20371079311371432, 0.0003871461239911764, 1.9604478428779718e-05, -2.467371051090174, 0.20790763042386917, 0.6723692878177666, 0.033401316728952676, 36.14414446254854, 0.1180765330935072, 8.573645842354992, 0.09099381995104013, 18.41973019223912, 0.07645269859633017
2021twa, 32.76230999624126, 36.48174990615482, 0.012128969342354, 0.01322415937407682, 59414.58889275, 59632.25733915, ATLAS-ZTF, 59329.87803831029, 0.11591923104788293, 2.6521579514167593e-07, 4.028860374325904e-07, 4.999972506520997, 9.351454430375698, 4.7370233814244305, 0.9669478672325609, 33.084667653695675, 3.6153095841487795, 9.602104848459891, 0.0012216131463648687, nan, nan
2021uef, 297.40179583333327, 42.23985277777778, 0.0304, 0.028759726927420775, 59125.12267359998, 59689.47050930001, ZTF, 59432.07180244487, 0.1688219194948033, 0.00022655504681084193, 5.834914016616847e-06, -1.018948857804377, 0.1970404681361434, 0.7668769699077587, 0.02163152610801993, 36.665873101675274, 0.07645998851731728, 10.32612457784449, 0.004322392798212673, 19.206938838163595, 0.039692787929864144
2021uve, 29.135696203526695, 3.8604084062493347, 0.055, 0.05335311633514992, 59428.58149315, 59596.26493355, ATLAS-ZTF, 59438.644306104456, 0.17745252206805162, 0.00040933749213606705, 9.226045969074112e-06, -1.1576199013431576, 0.14637149179729914, 0.2562778598189622, 0.0182714865788047, 37.523972321659954, 0.06375793241749814, 7.813528673239915, 0.07763466766209964, 18.864779883014087, 0.08172690214492101
2021xfm, 318.7536126075913, 21.91020380379556, 0.04, 0.03891714552012141, 59445.35794685, 59465.45646065, ATLAS-ZTF, 59423.50213551103, 0.23449810326565057, 0.00019029461563346964, 1.3588823681787852e-05, 4.99999999960393, 0.02778439928360754, 0.6409958034185733, 0.052794457128363385, 38.151266255393864, 0.17544566884524904, 10.643884474652957, 0.0019805168293122876, nan, nan
2021zqs, 45.879972978556346, 27.68219875824718, 0.036465, 0.03508888319738731, 59485.61957435, 59529.44588875, ATLAS-ZTF, 59489.10789616697, 0.22184988241497194, 0.00020512309192492948, 1.1513927579970581e-05, -2.921343291169955, 0.1610080010122903, 0.8266337215774814, 0.04139566474400093, 36.30462960057466, 0.13978025036831654, 11.368436726427328, 0.0012292703565977665, 18.720314060068503, 0.10488568822342122
2022aecb, 74.75937846380604, -0.4419266446851301, 0.015, 0.014564146427853262, 59935.17999835, 60000.27427125, ATLAS-ZTF, 59949.91306346408, 1.7041094907581282, 0.0005075234170997756, 0.00028864540060271135, 1.8749107194437609, 3.1863110126916636, 1.1287815226831233, 0.2954637998057929, 35.15445218905748, 1.180766505591808, 9.343034383797137, 0.0029055562056948775, 17.20987463018326, 0.12512413714530182
2022bsi, 228.61520416666664, 50.31702777777778, 0.0369, 0.03712213829560759, 59324.2861227002, 59847.138553199824, ZTF, 59600.50932005604, 0.263925188970461, 0.0004770638793386128, 2.7469531471687983e-05, 4.999999998344274, 0.0538680732303316, 0.3198039240928181, 0.041325883838436, 38.110542967433574, 0.1383564993101323, 8.100583359671944, 0.1587618649984901, nan, nan
2022dsu, 211.37838920703345, 15.720950635018797, 0.07, 0.07061669273813125, 59610.62636385, 59688.50373495, ATLAS-ZTF, 59646.817895352026, 1.6787835193099454e-05, 0.0003730010882709572, 1.5405558224912437e-05, -2.524964419121229, 0.18286477306063942, 0.1432311969799893, 0.03294876498598089, 37.75257622959511, 0.1115096519131296, 10.258346269556945, 0.0036019101922798984, 19.19761904761905, 0.18047619047619048
2022kbc, 181.1954625, 9.438255555555555, 0.0687, 0.07039180302106046, 59525.53990740003, 60016.350312499795, ZTF, 59719.685380443196, 1.12127238474568, 0.00028357396106651225, 2.562463199757207e-05, 3.146928160967859, 1.9970033683523194, 0.11402904223842049, 0.05702079243852772, 39.0050075886901, 0.3631181158458987, 10.001102966465442, 0.006605906576879489, 19.5584952124009, 0.09991929378235806
2022oux, 334.1940942600142, 86.93250326590747, 0.019, 0.017624587158952612, 59773.48685265, 59811.56165795, ATLAS-ZTF, 59780.40735445174, 0.13271109590641572, 0.00011461239716502395, 7.554346119675331e-06, -3.514054381195528, 0.1824320316117749, 1.3474897330993414, 0.046303026661632635, 35.29375128486387, 0.1579230417276897, 10.768114423095657, 0.0017432402130689096, 18.68995195986449, 0.11302775896375936
2022rey, 268.3069708333333, 42.788525, 0.04, 0.03925605753464476, 59540.13131939992, 60099.42224540003, ZTF, 59810.84616327616, 0.16858250380755635, 0.00023846622500297716, 6.782888472086211e-06, -3.274464299296076, 0.19118109269514494, 0.5607637417343326, 0.022369604746119775, 36.879363819998126, 0.07907639614273448, 10.665653521436408, 0.0016239326144556986, 19.156715796170204, 0.0582949917686336
2022skw, 28.936148073710967, -25.248763345321876, 0.07, 0.0687716661111591, 59809.30440545, 59842.23453745, ATLAS-ZTF, 59808.26929223754, 1.2149804759428662, 3.985444095400309e-05, 8.721923092841607e-06, 4.805762280842398, 8.353366359564847, 4.509063070605567, 0.16275077806700672, 28.29208187462556, 1.3874905140369922, 9.753736398646302, 0.06527938593441808, 19.624444444444443, 0.21777777777777776
2022ubt, 289.1201163647384, 41.889354239490345, 0.052, 0.051257701839249416, 59833.34053935, 59843.35851895, ATLAS-ZTF, 59843.12447478886, 0.18570072593502118, 0.0005090589671678459, 6.792689135310712e-06, -2.814708133483665, 0.17384178089869273, 0.21218269944585746, 0.015584088004549025, 37.16512498116087, 0.05544422664858943, 10.387851541544412, 0.0032791740061456085, 18.811938650723746, 0.10140164456982913
2022vxf, 317.81558333333334, 37.88565, 0.028, 0.026018700118422475, 59862.1973611, 60092.3051041998, ZTF, 59863.68334538901, 16.222597757143376, 0.0013339581447828314, 0.00028370681606902437, -0.05432040046245201, 6.847685225047251, -0.0007390268041935472, 0.8130154773123983, 37.17603577094944, 2.649694480613262, 10.82765611602084, 0.0013501579910295306, 17.724691119159782, 0.027675535969150837
2022xhh, 64.17339308094819, -12.18356267210426, 0.0315, 0.031030433523826992, 59838.59263395, 60014.10670815, ATLAS-ZTF, 59868.679942727846, 0.0940736198281229, 0.0005654356780591397, 1.5143503935750322e-05, -3.511605815771188, 0.10413172306674401, 0.5634642730863314, 0.020720652759477143, 35.89764275567988, 0.07008662103193125, 10.79645631191364, 0.0017011828138871884, 18.110988325869783, 0.07936556567394483
2022xnq, 1.1623692719153491, -8.099926680164582, 0.0286, 0.026503387965732046, 59864.40824955, 59911.05907035, ATLAS-ZTF, 59930.312026673266, 1.5670987401899765, 0.05360149924738183, 0.2046915430027053, -2.1797496487447896, 0.33510544634621964, -4.718017763334501, 3.261821538942524, 46.898248895508175, 10.567696269820063, 11.059889467732273, 0.0005005721852298015, nan, nan
2022ydr, 264.7369415088767, 74.82995898557314, 0.024931, 0.0244274878352953, 59871.27977755, 59907.21929055, ATLAS, 59882.425917738045, 0.741301561556611, 0.05624266964913886, 0.03072365923637354, -3.9186589962154383, 1.4951776334076676, 0.2836017097016992, 0.3792589281727888, 31.67514726119312, 1.2967028695634795, 10.627211602301852, 0.0011031908574760728, 17.24875, 0.04375
2022yv, 170.4280959305194, 34.358305929851426, 0.035426, 0.035685391996623586, 59591.49944235, 59734.27295425, ATLAS-ZTF, 59733.84152675, 191.93915597453815, 1.7311340171639922, 0.2690326009679027, 0.0, 7.182903200047042, 0.0, 0.23898576067256982, 29.399173273896395, 1.320391519899865, 10.917175755717277, 0.0010493485218829883, 18.93, 0.05
2022zvu, 148.46274583333332, -7.792683333333334, 0.019323, 0.020483170027215395, 59625.31541670021, 60081.21770829987, ZTF, 59897.12828345441, 0.08381796141839004, 0.0014186594782861512, 2.1386485162065028e-05, -2.6460015722388333, 0.08311261510864121, 0.5702336071122387, 0.01089377527151495, 35.01117020027128, 0.03851593364369512, 10.542607440652626, 0.0012099832400037588, 17.169021920740928, 0.023476492366054643
2023abdv, 17.78523155404982, -13.944130611739116, 0.052, 0.0506256295072644, 60296.79734775, 60342.04917965, ATLAS-ZTF, 60306.865646832885, 1.2768971721670823, 0.0005809604809619425, 0.00013409457670766016, -0.18014501990963272, 1.5548977625443587, 0.3732668125404679, 0.1995763804938646, 36.944736232808296, 0.6878310632228939, 9.106052225138164, 0.04069200151682838, 18.392551355541972, 0.15564423710284198
