# Created by M.D. Woods -- 2024-12-16 14:38:23.553303 -- NUM TARGETS: 102
# WARNING: 'stretch' and 'color' are NOT identical for SNPY & SALT.
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, peak_mag, peak_mag_err, algo
2023abdv, 17.78523155404982, -13.944130611739116, 0.052, 0.0506256295072644, 60296.79734775, 60342.04917965, ATLAS-ZTF_SNPY, 37.37789328224516, 0.12689576759138615, 9.106052225138164, 0.04069200151682838,  60309.62014513592, 1.0736016821273027, 1.2043131578453672, 0.10199961332602167,  0.25296431218797516, 0.10010288163795046, 18.349511973003263, 0.12666964873835326, SNPY
2023bhm, 70.72920636772062, 0.6183744592240744, 0.015419, 0.014934993636862156, 59976.83921515, 60044.99866465, ATLAS-ZTF_SNPY, 34.35841530742277, 0.04734338637283754, 10.944880130229151, 0.0007042302707270253,  59991.90371828425, 0.12335482915720226, 0.9156853432492874, 0.027151230667909407,  -0.0344966840857586, 0.01920120742837218, 15.372934409564314, 0.009316446102170776, SNPY
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 0.02856820267646943, 59998.33307715, 60047.36043675, ATLAS-ZTF_SNPY, 36.05695822264023, 0.12425787949433109, 10.547609098927339, 0.0009310322625326865,  60005.867624713035, 0.40213702647665145, 0.37767500568370715, 0.028373393096086986,  0.11541485514316353, 0.08981245699362377, 19.377499999999998, 0.2625, SNPY
2023dk, 77.7763019006191, -1.0802048956828456, 0.02844, 0.028159923757880626, 59931.29726615, 60050.97474375, ATLAS-ZTF_SNPY, 36.30595449654538, 0.061332564123877574, 10.658403563986226, 0.0008657073789887531,  59955.2706060914, 0.5387216314342079, 1.189061833037182, 0.042409332392498916,  -0.006840639439332847, 0.04137185468423634, 17.28849291995026, 0.06273596887270813, SNPY
2023ex, 194.72340272630746, 28.126949858724423, 0.023376, 0.02553174902354306, 59957.61866525, 60089.34519645, ATLAS-ZTF_SNPY, 35.894798550134354, 0.10174366734288398, 9.95839376038976, 0.0018200594393620363,  59956.17410160849, 0.7043962349543211, 0.6210663180679946, 0.08679275297598352,  -0.59896806244501, 0.14803444045073483, 16.568571428571428, 0.02142857142857143, SNPY
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 0.026167749448300436, 60048.15254185, 60088.80852305, ATLAS-ZTF_SNPY, 35.83432715114428, 0.05877901283222466, 10.60069767104924, 0.0010828350223605655,  60056.08436145768, 0.11260448860104644, 0.44811211796727085, 0.014757273811583909,  0.0610005972273215, 0.02357276392247923, 18.09830416288654, 0.054994791058271056, SNPY
2023fwb, 320.9141590918043, 39.58090292249856, 0.027, 0.025053746240515734, 60050.60428095, 60170.48626405, ATLAS-ZTF_SNPY, 35.52433085971676, 0.03794431684988267, 8.083420755485886, 0.029802813525155545,  60058.398187429746, 0.08521666134215218, 0.41994136308874896, 0.009238158807624174,  -0.17205295409978116, 0.020386269237271833, 17.9395, 0.07400000000000002, SNPY
2023jah, 307.78867051880843, -44.26245447262259, 0.03, 0.029357447202526005, 60077.25649245, 60151.28810605, ATLAS_SNPY, 36.734213881224996, 0.08529218969283207, 10.263562418656065, 0.08115201845918558,  60090.04894088893, 0.49925489553168906, 1.0001241509020269, 0.036639179509212964,  0.1929365114195645, 0.05222515938132844, 17.92625, 0.066875, SNPY
2023mkp, 204.8457138175562, 51.04977363195092, 0.015293, 0.015286343898829111, 60106.33883255, 60172.27178905, ATLAS-ZTF_SNPY, 35.67949553265711, 0.23402059478676107, 10.235440101474703, 0.0009147764240383092,  60131.57595359302, 0.5206157646108809, 0.4711097267908921, 0.06714821772793451,  -0.18549264167549173, 0.06723423142070518, 17.201176470588237, 0.08588235294117647, SNPY
2023sps, 356.06325290770553, -23.52918120588744, 0.049, 0.04830600445925663, 60184.21710425, 60313.06299895, ATLAS-ZTF_SNPY, 34.90307849123466, 0.8310430875624643, 10.404162102271735, 0.0019997084090541987,  60246.58944107905, 13.334523710452284, 2.6212991704903836, 0.21601153285736283,  -0.5065867032007486, 0.42713575726957576, 19.56221657650605, 0.4079269045821566, SNPY
2023vjh, 60.663261124483185, 25.233542294649613, 0.019, 0.018374405639106736, 60235.49047755, 60287.42146725, ATLAS-ZTF_SNPY, 34.57767429831183, 0.07506084516381252, 10.650404500305129, 0.002056533560023752,  60244.9128036722, 0.2074546129192334, 0.3972135540596646, 0.01843026267825561,  0.41148647816198436, 0.04519214752197179, 18.18116380654456, 0.10155652646887757, SNPY
2024bjb, 167.9824902652031, 3.1337018866174584, 0.0298, 0.030649386184095757, 60340.55316815, 60387.24992245, ATLAS-ZTF_SNPY, 36.72246087220329, 0.2224050154212899, 10.881913964858091, 0.000479011282422774,  60362.07035911222, 0.6953589071795517, 0.8129015210860131, 0.10790832918791404,  0.5489869527631721, 0.11604138112144363, 18.456605811163154, 0.11808218530942036, SNPY
2024fid, 186.078606372614, 10.446274608993297, 0.06, 0.06146324928515769, 60396.48231675, 60444.91561425, ATLAS-ZTF_SNPY, 37.196859342247585, 0.07181780100293268, 10.486180726114952, 0.0015869039746378127,  60392.00205412488, 3.5227309549013293, 1.7119416495943156, 0.09577027425269256,  0.24875743232609832, 0.18236471844528257, 19.18789357381657, 0.214685459546421, SNPY
2024jhk, 162.8512114449619, 8.558299085325991, 0.02315, 0.02398089196783998, 60452.33804475, 60490.97549505, ATLAS_SNPY, 35.116919449240136, 0.09265027696752057, 10.717597614530817, 0.0005467162453691708,  60461.12951480467, 0.28353804983171765, 0.39714385323543716, 0.01832750600457972,  0.2915919915055173, 0.043456743160908806, 17.794444444444444, 0.0725925925925926, SNPY
2005bl, 181.051083, 20.406889, 0.0241, 0.02475539637032309, 53476.61, 53512.57, CSP_SALT, 35.669306482214154, 0.01890091467511694, 8.920765377315602, 0.01764662955965954,  53483.11222365715, 0.0176518696025596, -4.899815930005387, 0.06432932701254845,  0.5696528027948085, 0.0049809304376775025, 18.498909090909088, 0.03206060606060605, SALT
2007N, 192.255208, -9.452833, 0.0129, 0.015195347623445987, 54123.82, 54213.67, CSP_SALT, 34.41346399200956, 0.016936799634550224, 9.587336481996891, 0.0008157243912581323,  54113.0241032369, 0.051206244781496935, -2.9930357885059595, 0.016325234088099938,  0.5465739724968736, 0.004874157915976528, nan, nan, SALT
2007al, 149.827, -19.473833, 0.0122, 0.013181781463286774, 54170.77, 54246.58, CSP_SALT, 34.42287610596678, 0.01822693484122173, 9.351354001759011, 0.0018110245506318002,  54160.12616537994, 0.06796969760034699, -2.784987780671373, 0.014838371259122685,  0.3604629026498609, 0.005098007191982908, nan, nan, SALT
2008bi, 128.972458, 0.706417, 0.0134, 0.014116608699185886, 54551.52, 54628.47, CSP_SALT, 34.700525422416234, 0.022286807240980692, 10.75710146506393, 0.0018382741615164645,  54536.251197979014, 0.0668439364162623, -2.7917306105330155, 0.018631324883082723,  0.19199344415520198, 0.006191412115140773, nan, nan, SALT
2017fzw, 95.3950462707182, -27.214862455932412, 0.0054, 0.005529280941996305, 58019.61932805, 58193.28602715, ATLAS-ZTF_SALT, 29.12904786500548, 0.44528352862639453, 10.436333572851673, 0.00018793949258456236,  58020.20353836999, 0.9289569352113176, -2.362715827289963, 0.8744563433084671,  1.1229314674053745, 0.1227145363490026, 15.41, 0.013750000000000002, SALT
2017hle, 16.88778656365311, 32.4082286103301, 0.015, 0.01503724071944435, 58045.41592735, 59042.61059785, ATLAS_SALT, 28.71122613511104, 1.5075043789891338, 10.811153814339129, 0.0002551265260945248,  58336.923089417614, 298.78586637224, 0.0, 7.362983953515597,  0.0, 0.29628934441969823, 15.55, 0.11, SALT
2018efn, 221.2905622978074, 9.273927894946588, 0.024, 0.026353085521198305, 58300.40534135, 59044.34511415, ATLAS_SALT, 28.54164159881023, 2.7507029677804358, 10.432550861391366, 0.0007579384058977742,  58694.768032719, 3.7410745048400713, -3.6508884625295006, 1.4956795263820528,  -0.04580930864043397, 0.8104923796947084, nan, nan, SALT
2018gro, 332.955, 38.7004166666667, 0.0217, 0.019183614914777533, 58338.39035880007, 58443.30398150021, ZTF_SALT, 36.173637927375594, 0.34504841009208576, 10.817750899221942, 0.0005965220878086435,  58388.325328967214, 0.8369650587374053, 1.5783803591541845, 1.7543198025535554,  0.6476871921502525, 0.04658350047032171, nan, nan, SALT
2019ecx, 139.17509236444656, 18.965033597613104, 0.029, 0.030162971247978645, 58595.31241675, 58845.50873145, ATLAS-ZTF_SALT, 32.586895102243986, 0.6472538325379948, 10.885391744707425, 0.0007733096933051221,  58602.7941887999, 2.5990135327447206e-05, -3.511054720981373, 2.5686307092501366,  0.09339951351443661, 0.15854160380219642, 17.914210526315788, 0.06210526315789475, SALT
2020abmg, 123.85227076813287, -6.9577406494725675, 0.04, 0.0411573804641745, 59160.58267665, 59676.79681605, ATLAS-ZTF_SALT, 38.962194651981854, 0.10182106964861914, 11.273524100202275, 0.0013318939814542631,  59191.27495089836, 0.2634588106557203, -0.5518277544155514, 0.28516377900124346,  -0.2985152704636201, 0.029061047460623723, 18.792017242525567, 0.11034992416519433, SALT
2020aclx, 9.472744000000002, -21.471927999999995, 0.06, 0.05897415008790121, 59193.29478435, 59603.78402655, ATLAS-ZTF_SALT, 29.99878191738857, 2.9292204872526253, 10.830670491282186, 0.00202550586383922,  59602.92456709054, 19.363929532992188, 0.0, 7.468054991111634,  0.0, 0.8911776441617278, 16.0, 0.03, SALT
2020ecn, 179.863879166667, -20.4447916666667, 0.021, 0.02209094745461007, 58801.55142359994, 59193.544652800076, ZTF_SALT, 34.44406600809913, 1.7560557935889871, 10.294633396564496, 0.0008196759922236717,  58911.19631672812, 1.5766630456637358, -3.8053906242994238, 0.7002787693116979,  1.5463105803209283, 0.5215898331905988, 17.86039839404699, 0.0403058778290355, SALT
2020yo, 46.5270791666667, 13.9134527777778, 0.09, 0.08899677798929909, 58695.48211809993, 59157.43604170019, ZTF_SALT, 40.32701767979392, 1.2406754310074015, 10.32668108601848, 0.008382045035894648,  58862.79034678569, 1.4221796492383874, 4.999937377597736, 7.839739394468879,  0.38998987500486126, 0.10320549596920618, 20.98546217093637, 0.308921122674904, SALT
2022skw, 28.936148073710967, -25.248763345321876, 0.07, 0.0687716661111591, 59809.30440545, 59842.23453745, ATLAS-ZTF_SALT, 28.29208187462556, 1.3874905140369922, 9.753736398646302, 0.06527938593441808,  59808.26929223754, 1.2149804759428662, 4.805762280842398, 8.353366359564847,  4.509063070605567, 0.16275077806700672, 19.624444444444443, 0.21777777777777776, SALT
2022vxf, 317.81558333333334, 37.88565, 0.028, 0.026018700118422475, 59862.1973611, 60092.3051041998, ZTF_SALT, 37.17603577094944, 2.649694480613262, 10.82765611602084, 0.0013501579910295306,  59863.68334538901, 16.222597757143376, -0.05432040046245201, 6.847685225047251,  -0.0007390268041935472, 0.8130154773123983, 17.724691119159782, 0.027675535969150837, SALT
2024luo, 10.074032578559928, 2.7566803332949923, 0.017, 0.015846099868343514, 60479.40416445, 60491.40606065, ATLAS_SALT, 15.991764174422983, 2.9963730905092145, 9.94823443519893, 0.0014830329374277173,  60493.35108423317, 1.1974705053180514, 4.999991532745602, 1.2581100405155572,  15.952745676622662, 0.8319307695919429, 16.974444444444444, 0.05333333333333333, SALT
