# Created by M.D. Woods -- 2024-11-27 13:01:48.723333 -- HUBBLE RESID STD: 0.2142841183795541
# {'z': 0.015, 'EBVhost': (-0.2, 0.3), 'EBVhost_err': 0.1, 'st': (-999, 1.0), 'st_err': 0.1, 'Tmax_err': 1, 'mu_err': 0.2}
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, chisquare, chisquare_err, hostMass, hostMass_err, peak_mag, peak_mag_err
2021wzb, 72.76727135859213, -5.956928904982985, 0.0478, 0.04667527520538065, 59447.62130585, 59614.29573955, ATLAS-ZTF, 36.94888373689717, 0.026280654697082337, 0.5096692265188896, 0.012950142754530875, 59456.02977374455, 0.1448751876767237, -0.08053643388276042, 0.026767545938527537, 294.318094943898, 1.0702476179778109, 11.289712997692881, 0.0007520392347699466, 18.635776133168424, 0.09379491672131539
2022aaok, 138.75348383900604, 22.589561981475406, 0.027214, 0.028056130920204717, 59896.60439125, 59966.44071105, ATLAS-ZTF, 35.90067831313319, 0.0501998077819098, 0.3742760519120285, 0.013441153901833562, 59906.352888398265, 0.1980094621256678, -0.07750903722330578, 0.028643388393074235, 708.1540909426665, 5.324466849192981, 10.475026394544468, 0.000842787923706665, 18.176144048768847, 0.05389434998997794
2022dsu, 211.37838920703345, 15.720950635018797, 0.07, 0.07061669273813125, 59610.62636385, 59688.50373495, ATLAS-ZTF, 37.79923406332656, 0.07306123003991219, 0.7757519039325795, 0.024026663334149274, 59646.73019791314, 0.19163536607815362, 0.10151887436879035, 0.035634436931228426, 215.32876836318948, 0.9787671289235885, 10.258346269556945, 0.0036019101922798984, 19.19761904761905, 0.18047619047619048
2022rey, 268.3069708333333, 42.788525, 0.04, 0.03925605753464476, 59540.13131939992, 60099.42224540003, ZTF, 36.61888071723889, 0.06250748561155427, 0.4372843903921762, 0.024762079553749258, 59810.17355648282, 0.24688670224418058, 0.2565322421112994, 0.04919150033105239, 169.69525921738878, 2.2931791786133617, 10.665653521436408, 0.0016239326144556986, 19.272114572584588, 0.09273057014783993
2022rjs, 244.12571260124486, 21.251364192883027, 0.037, 0.03694676748087407, 59799.26134245, 59843.27370145, ATLAS-ZTF, 36.2367042405917, 0.04477010260054519, 0.4476502977429933, 0.01418512642161056, 59815.14330301588, 0.1581838983354227, -0.03170226695653707, 0.0252055423542772, 1397.0964419561733, 2.6360310225588175, 10.48999877821179, 0.0018017453246977574, 18.47039449084592, 0.08960899701467534
2022ubt, 289.1201163647384, 41.889354239490345, 0.052, 0.051257701839249416, 59833.34053935, 59843.35851895, ATLAS-ZTF, 37.29588461025306, 0.049176072132401216, 0.6650984153284885, 0.024251772304480647, 59843.54675518007, 0.17180276317226878, -0.0754875734060943, 0.025362991973970874, 165.2468490587883, 1.6691600915029123, 10.387851541544412, 0.0032791740061456085, 18.783932077587014, 0.0965518207737394
2022ydr, 264.7369415088767, 74.82995898557314, 0.024931, 0.0244274878352953, 59871.27977755, 59907.21929055, ATLAS, 35.441792418707905, 0.13797822248577335, 0.41849104126562725, 0.05011301957867688, 59882.94844684592, 0.2649383198867213, -0.1824259281710634, 0.0897311140638788, 45.242685066190504, 1.615810180935375, 10.627211602301852, 0.0011031908574760728, 17.24875, 0.04375
2022zvu, 148.46274583333332, -7.792683333333334, 0.019323, 0.020483170027215395, 59625.31541670021, 60081.21770829987, ZTF, 34.91564880919859, 0.034123877036642374, 0.5869404195910862, 0.019055897336945904, 59896.27906140747, 0.2095433138894693, 0.2453128968912344, 0.04003769885122546, 210.04452335540236, 2.9172850466028106, 10.542607440652626, 0.0012099832400037588, 17.14666139688595, 0.025830557595690147
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 0.02856820267646943, 59998.33307715, 60047.36043675, ATLAS-ZTF, 36.05695822264023, 0.12425787949433109, 0.37767500568370715, 0.028373393096086986, 60005.867624713035, 0.40213702647665145, 0.11541485514316353, 0.08981245699362377, 143.50759405327756, 1.7716986920157722, 10.547609098927339, 0.0009310322625326865, 19.377499999999998, 0.2625
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 0.026167749448300436, 60048.15254185, 60088.80852305, ATLAS-ZTF, 35.83432715114428, 0.05877901283222466, 0.44811211796727085, 0.014757273811583909, 60056.08436145768, 0.11260448860104644, 0.0610005972273215, 0.02357276392247923, 185.71190776271897, 1.9344990391949892, 10.60069767104924, 0.0010828350223605655, 18.09830416288654, 0.054994791058271056
2023fwb, 320.9141590918043, 39.58090292249856, 0.027, 0.025053746240515734, 60050.60428095, 60170.48626405, ATLAS-ZTF, 35.52433085971676, 0.03794431684988267, 0.41994136308874896, 0.009238158807624174, 60058.398187429746, 0.08521666134215218, -0.17205295409978116, 0.020386269237271833, 66.56133688163106, 0.4590437026319384, 8.083420755485886, 0.029802813525155545, 17.9395, 0.07400000000000002
2024jhk, 162.8512114449619, 8.558299085325991, 0.02315, 0.02398089196783998, 60452.33804475, 60490.97549505, ATLAS, 35.116919449240136, 0.09265027696752057, 0.39714385323543716, 0.01832750600457972, 60461.12951480467, 0.28353804983171765, 0.2915919915055173, 0.043456743160908806, 64.41924715988596, 1.1503436992836777, 10.717597614530817, 0.0005467162453691708, 17.794444444444444, 0.0725925925925926
