objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2005ke, 53.768125, -24.944111, 0.0049, 0.003927211531528298, 53689.69, 53819.51, CSP, 31.921356376476922, 0.021037444095980126, 0.4691820074536277, 0.007943916029553582, 53699.44690024006, 0.059866468954164344, 0.3294980803694547, 0.015600154756747584, 9.964494815008727, 0.0001733967672340931
2006bd, 174.618583, 20.526222, 0.0257, 0.025660398620783453, 53822.75, 53872.57, CSP, 35.684983150262084, 0.08399048675507034, 0.8965985242749102, 0.04784730558671176, 53807.9528927733, 1.961715069240566, 0.4499105963488939, 0.07193667801607435, 12.327227584343689, 0.0010375416044816365
2006gt, 14.072083, -1.629444, 0.0448, 0.042419119009330715, 54001.67, 54076.62, CSP, 36.47087758244859, 0.016136446180018894, 0.5643702542190393, 0.010417370004714353, 54003.99840286236, 0.07937119334729376, 0.04591513486949795, 0.014813047348435984, 10.111136946318842, 0.0037506224022017622
2007ba, 229.177625, 7.396611, 0.0385, 0.038133865739342986, 54190.83, 54255.61, CSP, 35.60979148842236, 0.02149090019244758, 0.5406002364862381, 0.009182728155123639, 54198.11350862652, 0.06418050637063588, 0.1629628088767601, 0.016205291372583735, 11.141102329068884, 0.0008626674562506656
2008bd, 154.597167, -13.103111, 0.0301, 0.031300703090299295, 54541.7, 54607.65, CSP, 35.92829133330735, 0.03449398839188906, 0.6184149026826785, 0.03958121931585475, 54526.19584540441, 0.7834800855358628, 0.018132065216384288, 0.042390067048040034, 11.066906876654066, 0.0008724495479113708
2008bt, 162.570333, -12.108889, 0.0154, 0.016446211765812194, 54571.61, 54651.47, CSP, 34.18111269003925, 0.018549387972758225, 0.4878442357577002, 0.008996625517090013, 54572.7278558375, 0.08004104186130424, 0.2435616135177046, 0.014842254512703426, 10.724456328263154, 0.0005206097319448586
2009F, 74.848167, -11.130583, 0.013, 0.013048498077434103, 54837.75, 54884.63, CSP, 34.14856253393783, 0.035655840653857934, 0.423614195670635, 0.012270954162078119, 54842.70024907075, 0.1058826021900336, 0.22627192363889537, 0.021901494174160173, 10.507359299115938, 0.000511704806211565
2018ame, 227.3563931337691, 25.471542558881964, 0.022, 0.023013534092338382, 58177.64533865, 58721.30897305, ATLAS-ZTF, 35.88073982902605, 0.13982880133060696, 1.6011827387872202, 0.10534242893208658, 58193.466537386485, 5.055993331570172, 1.0468064333388325, 0.19674297276122152, 8.986036224321298, 0.005711110761032731
2018baz, 246.055791666667, 25.2720555555556, 0.1, 0.10016588786050484, 58205.48932870012, 58278.18069439987, ZTF, 36.39034824111396, 0.2544197867475186, 0.8806575620063372, 0.0715277081005569, 58214.6466912081, 1.0242562230000039, 1.124007921433973, 0.1803878597622108, 8.666571789473174, 0.1010321439244665
2018ciw, 224.878291666667, 28.1830166666667, 0.056, 0.05690611157793196, 58214.36912039993, 58558.28313660016, ZTF, 37.044027102963526, 0.4385202766623292, 0.8470468485628826, 0.03639236987971948, 58261.262683486675, 1.025677968256864, -0.0328361034448656, 0.3333316421401876, 12.38697996711908, 0.004384734224813007
