objname, ra, dec, z, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2018eyi, 246.30204266284116, 40.84025346715421, 0.03038, 58338.32212535, 59038.33826955, ATLAS-ZTF, 35.77504181007365, 0.06560085021202297, 0.3493589637870194, 0.012241755799331237, 58339.64781574095, 0.17078045167228417, 0.16935942493993422, 0.0329340186771112, 10.143590364193393, 0.0012393031211338115
2021mab, 178.79425241592884, -7.843156338771086, 0.021, 59304.44045585, 59692.37141005, ATLAS, 35.679573331545264, 0.1944429425846211, 0.479257844289568, 0.03480280699495381, 59338.47354890752, 0.3748117260910364, -0.165019079989127, 0.07253648319730907, 10.713022716938031, 0.00037423560637777904
2020abpe, 24.102259033033917, 22.049853890014997, 0.05, 59185.43413395, 59613.26274815, ATLAS-ZTF, 36.50554245654768, 0.0460586718891937, 0.4889240626545307, 0.011971264928898676, 59193.71073475259, 0.1277115555941385, 0.1690827997563039, 0.019278284556279474, 10.649515955931236, 0.0029270517243323553
2023acdv, 203.1880694320544, -13.047160534577925, 0.023, 60306.59172345, 60444.78292425, ATLAS-ZTF, 35.68202584022279, 0.045387882353645374, 0.529449095825924, 0.012947609633904398, 60316.95866242714, 0.14524198667123303, -0.15708328624069123, 0.02569303248239665, nan, nan
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 59998.33307715, 60047.36043675, ATLAS-ZTF, 36.27539887340274, 0.12189879055491389, 0.3733341335255407, 0.019737789096216887, 60005.73702429217, 0.2847394144428651, -0.013266871484069501, 0.05874875660933185, 10.547609098927339, 0.0009310322625326865
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 60048.15254185, 60088.80852305, ATLAS-ZTF, 35.910417423483004, 0.04851275079345578, 0.460407242827404, 0.010458645555088665, 60056.2285424845, 0.07900461674766886, 0.03819146712275924, 0.016147934895730482, 10.60069767104924, 0.0010828350223605655
2019op, 35.424387026612415, -25.927123010010185, 0.04, 58491.28400175, 58679.57638905, ATLAS-ZTF, 36.76541234031983, 0.12315973108928233, 0.5249557435325432, 0.034892207054775255, 58497.00907577069, 0.34661203535382606, -0.05762321163841451, 0.03756260718788777, 8.40685425462122, 0.0035269244904225774
2021cad, 163.93951567951174, 24.02772392247501, 0.041546, 59249.64870315, 59662.43854885, ATLAS-ZTF, 36.40001981093092, 0.042266608410534964, 0.400922800711381, 0.012088768193578554, 59250.341738422525, 0.16260556727324643, 0.07396721858421053, 0.024454354193445636, 10.358143010854041, 0.0015162175022677541
2022xhh, 64.17339308094819, -12.18356267210426, 0.0315, 59838.59263395, 60014.10670815, ATLAS-ZTF, 35.99122442012235, 0.061681472798790125, 0.44226356917423326, 0.01467050179399561, 59867.63242969627, 0.17127345671137859, 0.04900221656649786, 0.03144362888609106, 10.79645631191364, 0.0017011828138871884
2018hkw, 39.59514195668058, -11.738924787800649, 0.027, 58056.40554975, 58904.25789245, ATLAS-ZTF, 35.350472425992464, 0.25274428366951934, 0.42171740156782106, 0.03594047730728876, 58409.48842382537, 0.32592717337410065, 0.0598593270937092, 0.08120565167567986, 10.363890745262498, 0.0009738245140280028
2021uve, 29.135696203526695, 3.8604084062493347, 0.055, 59428.58149315, 59596.26493355, ATLAS-ZTF, 37.3148571800375, 0.08026594910957671, 0.82803933777516, 0.02705888386962746, 59439.80490383125, 0.3368558532801883, 0.1845258905117714, 0.035354948225149896, 7.813528673239915, 0.07763466766209964
2022rjs, 244.12571260124486, 21.251364192883027, 0.037, 59799.26134245, 59843.27370145, ATLAS-ZTF, 36.02520195911386, 0.03395684450471573, 0.49582442896098083, 0.009564552990377726, 59815.60949082194, 0.10278676055797283, 0.12796246426058228, 0.01617381274341114, 10.48999877821179, 0.0018017453246977574
2024bjb, 167.9824902652031, 3.1337018866174584, 0.0298, 60340.55316815, 60387.24992245, ATLAS-ZTF, 36.266723028120886, 0.045414069218998224, 0.4540986287937988, 0.0122577548616809, 60345.99851888175, 0.1386638940896959, -0.04893278802399678, 0.02938775439177943, 10.881913964858091, 0.000479011282422774
2021xfm, 318.7536126075913, 21.91020380379556, 0.04, 59445.35794685, 59465.45646065, ATLAS-ZTF, 36.538106629956026, 0.06874123364524971, 0.35326762851850374, 0.017399984693015923, 59449.272308200234, 0.22150456961666556, 0.18040816826291992, 0.04559862205565041, 10.643884474652957, 0.0019805168293122876
2021abzd, 10.8995375, 30.592322222222222, 0.018086, 58292.476967600174, 60504.4103472, ZTF, 34.573148170348645, 0.014806336570389652, 0.5798572187451003, 0.005992796256775617, 59519.10138706605, 0.047249367326859484, 0.039655987302791705, 0.009848770507192467, 10.78600418510209, 0.0005559682094218451
2021qqr, 257.3738166666666, -22.44768611111111, 0.0309549998, 58277.376817100216, 60477.272419000044, ZTF, 35.930824713707956, 0.06519811231795453, 0.5976161268044389, 0.02176668629936088, 59392.08919222718, 0.20237340880047844, -0.17994961685270694, 0.04507577353594652, 8.573645842354992, 0.09099381995104013
2019moq, 6.61545160003238, 38.1232395512729, 0.0596, 58283.44841440022, 60502.45076389983, ZTF, 37.42184026802653, 0.024876010206115608, 0.7239777900231846, 0.009744638536896678, 58695.27767310853, 0.07462187056669435, 0.038596049305575905, 0.01212922963655528, 10.979192644467481, 0.0047669442378859665
2022rey, 268.3069708333333, 42.788525, 0.04, 58198.4224537001, 60489.341550900135, ZTF, 36.6363547288788, 0.03856261813404085, 0.43322075807708826, 0.011142516157958736, 59810.179400797075, 0.10829665197220968, 0.15411353445423154, 0.022294571778946174, 10.665653521436408, 0.0016239326144556986
