objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2005ke, 53.768125, -24.944111, 0.0049, 0.003927211531528298, 53689.69, 53819.51, CSP, 31.914403751616693, 0.021730526241968737, 0.4726479766381522, 0.008160253914394322, 53699.449448958076, 0.06072866025333633, 0.351282786098666, 0.017074471533571226, 9.964494815008727, 0.0001733967672340931
2006bd, 174.618583, 20.526222, 0.0257, 0.025660398620783453, 53822.75, 53872.57, CSP, 35.634587868436, 0.08512191941263704, 0.8936268129450903, 0.04596909803579601, 53808.306967559, 1.9405732201389365, 0.5021017188166316, 0.078157849271137, 12.327227584343689, 0.0010375416044816365
2006gt, 14.072083, -1.629444, 0.0448, 0.042419119009330715, 54001.67, 54076.62, CSP, 36.58937987761353, 0.015550137343509645, 0.5747762396333735, 0.01058053215840315, 54003.99669971089, 0.07651112032433316, 0.002306332611443429, 0.015577092236996774, 10.111136946318842, 0.0037506224022017622
2007ba, 229.177625, 7.396611, 0.0385, 0.038133865739342986, 54190.83, 54255.61, CSP, 35.682783286848014, 0.02461174507811884, 0.5466587797755682, 0.010560264200641238, 54198.108322095184, 0.07221175588791699, 0.1417038750430201, 0.019815994731549727, 11.141102329068884, 0.0008626674562506656
2008bd, 154.597167, -13.103111, 0.0301, 0.031300703090299295, 54541.7, 54607.65, CSP, 35.77678469482866, 0.03934629132995228, 0.44311376100057176, 0.01692552421466561, 54531.375300466796, 0.5877207769031207, -0.0007940415012581909, 0.030715599436295257, 11.066906876654066, 0.0008724495479113708
2008bt, 162.570333, -12.108889, 0.0154, 0.016446211765812194, 54571.61, 54651.47, CSP, 34.21067445831553, 0.020865776125293802, 0.5006925216491764, 0.01054968685269111, 54572.67969585018, 0.09205783964477134, 0.2583099193812961, 0.018266188687496986, 10.724456328263154, 0.0005206097319448586
2009F, 74.848167, -11.130583, 0.013, 0.013048498077434103, 54837.75, 54884.63, CSP, 34.17039099813711, 0.037856450730205396, 0.43230440527903435, 0.013220465055417257, 54842.727561273314, 0.11252040264891854, 0.24102516219408693, 0.025087912548278378, 10.507359299115938, 0.000511704806211565
2018ame, 227.3563931337691, 25.471542558881964, 0.022, 0.023013534092338382, 58177.64533865, 58721.30897305, ATLAS-ZTF, 36.067209504237056, 0.12502722398512658, 1.5012517210240894, 0.06664221715358858, 58189.45356916703, 0.0003687899388381382, 0.9641968362736868, 0.11522306906104339, 8.986036224321298, 0.005711110761032731
2018baz, 246.055791666667, 25.2720555555556, 0.1, 0.10016588786050484, 58205.48932870012, 58278.18069439987, ZTF, 36.47842517354316, 0.2544682864841316, 0.8541523961306151, 0.0660584274724059, 58214.91514650654, 0.8328780514510274, 1.1231923609490182, 0.1852356898358334, 8.666571789473174, 0.1010321439244665
2018ciw, 224.878291666667, 28.1830166666667, 0.056, 0.05690611157793196, 58214.36912039993, 58558.28313660016, ZTF, 37.38952990342977, 0.5231851772852368, 0.805218369948601, 0.0438401860127787, 58261.40881548759, 1.335351544088479, -0.3860556659567951, 0.40276422922629185, 12.38697996711908, 0.004384734224813007
2018eyi, 246.30204266284116, 40.84025346715421, 0.03038, 0.03103047946117822, 58338.32212535, 59038.33826955, ATLAS-ZTF, 35.89304969507011, 0.06284780339122865, 0.36041581982568127, 0.015500566840329726, 58339.70114398316, 0.21341534594157152, 0.22747764888062094, 0.04578680320224367, 10.143590364193393, 0.0012393031211338115
2018hkw, 39.59514195668058, -11.738924787800649, 0.027, 0.026350289596668946, 58056.40554975, 58904.25789245, ATLAS-ZTF, 35.39668211700181, 0.22212032511973517, 0.4217239084814461, 0.03955625191337537, 58409.48793362535, 0.358799015357506, 0.06661546776033418, 0.09998636658734399, 10.363890745262498, 0.0009738245140280028
2018jag, 15.951294449789689, 10.592351746809557, 0.04, 0.0382127773955262, 58448.37828555, 58492.23770405, ATLAS-ZTF, 36.78731080888956, 0.08871952307554186, 0.6295996070972822, 0.0354555445417289, 58454.32273667409, 0.2762277283591266, 0.025996509546817266, 0.045156615524947805, 11.024363619703006, 0.0011197732616178959
2018lph, 250.902241666667, 33.5336, 0.08, 0.07984945051024146, 58204.446608799975, 58600.39467590023, ZTF, 37.64928101051463, 0.03468431482832621, 0.6322212768114901, 0.02056834648195862, 58312.34825136613, 0.18483863207836476, 0.07670374537516288, 0.02683893562436832, 10.34149581173226, 0.004396506937327917
2019be, 195.0605280377852, 27.95679209010926, 0.02, 0.02306703697326352, 58483.62853255, 58529.51429045, ATLAS-ZTF, 35.60121292957723, 0.03970008371613893, 0.3536583910117141, 0.010879009182318548, 58488.60111998603, 0.1412368476025869, 0.29283164382129223, 0.02634417416596183, 10.757611545644629, 0.00038517114109421353
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 0.0293164307626129, 58260.17395830015, 58855.49312500004, ZTF, 36.21140789754174, 0.052294929656200105, 1.1890825814064647, 0.02921139686247277, 58568.43663174623, 0.25535509198761447, 0.5549855715046528, 0.032708329348036407, 8.839761027821579, 0.012505917069982822
2019cdc, 212.20472173447806, 35.6142343137112, 0.02777, 0.028415076274861714, 58558.56347605, 58647.34267315, ATLAS-ZTF, 35.859129227111545, 0.03346125170072848, 0.6001842303607715, 0.013642058827599267, 58575.30091016793, 0.11183890128001184, -0.08876635650395948, 0.020353437577900344, 10.584872344449861, 0.0011367594478676015
2019cp, 163.7085070947211, -7.38096439111269, 0.05, 0.051879365434930505, 58486.59136235, 58610.37815865, ATLAS-ZTF, 37.06354172225592, 0.08378183020105355, 0.5718244015295062, 0.02847105553973126, 58492.52438714455, 0.20934458485430452, 0.2737348281714458, 0.040936277006489524, 10.54711612988143, 0.0023269572276193662
2019exc, 296.9899108210265, 3.9450551794102067, 0.06, 0.059211446146659824, 58592.62348705, 58668.48856905, ATLAS, 37.62442063307703, 0.2062250721311775, 1.052619089783978, 0.08992781731628145, 58600.86921657793, 1.2109358988081025, -0.374154783169541, 0.1300190614401392, 10.340690842692098, 0.0025695667618407902
2019luv, 328.812516666667, -12.1489944444444, 0.06, 0.05880631497338339, 58429.1904397998, 58812.13802079996, ZTF, 37.11173711867314, 0.046086087125537696, 0.6112791378503152, 0.030975697547304858, 58690.94365452691, 0.32884077273235435, 0.298622601803182, 0.05338777818941585, 9.828101197306356, 0.006206509407890266
2019moq, 6.61545160003238, 38.1232395512729, 0.0596, 0.0579716093873729, 58400.27783560008, 58987.46677079983, ZTF, 37.45849135628289, 0.02330930956567105, 0.7238313595003756, 0.012672168763124199, 58695.277963752655, 0.09736480298285519, 0.038913074606887456, 0.01634111021198339, 10.979192644467481, 0.0047669442378859665
2019noh, 346.419825, 27.6659805555556, 0.0249, 0.022717122995000637, 58426.24295140011, 58967.492083299905, ZTF, 35.08030281292234, 0.061592431504950626, 0.37315532809003177, 0.01915909528263327, 58714.34942692194, 0.21544240439776627, 0.6759197356105194, 0.054906130719370616, 10.77252153435704, 0.0007017531518671983
2019op, 35.424387026612415, -25.927123010010185, 0.04, 0.03872130026317916, 58491.28400175, 58679.57638905, ATLAS-ZTF, 36.71656746569739, 0.1403460350070897, 0.5258599983816042, 0.045689917147863586, 58496.99571349317, 0.45214645626937733, -0.057276511814112356, 0.052550785686178256, 8.40685425462122, 0.0035269244904225774
2020abpe, 24.102259033033917, 22.049853890014997, 0.05, 0.04819889426180836, 59185.43413395, 59613.26274815, ATLAS-ZTF, 36.64750723584033, 0.06530062333895804, 0.4962583810402021, 0.021349341389725014, 59193.74522888809, 0.2231580160801475, 0.19396540547970736, 0.0360909814363051, 10.649515955931236, 0.0029270517243323553
2020acbx, 131.588323927133, -12.656028038917848, 0.051, 0.05259510797396794, 59187.55942165, 59503.64067935, ATLAS-ZTF, 37.56760180343929, 0.11414464286334612, 0.6395004365950583, 0.054566096548309635, 59195.064747427656, 0.5005139876206411, 0.24674381910972373, 0.07210448976018215, 10.202182551202336, 0.003249982662315169
2020acoo, 145.30888148708254, 26.088601383976407, 0.044125, 0.04462430835039662, 59193.56125295, 59231.46868865, ATLAS-ZTF, 37.02947186182099, 0.07114141900226711, 0.5250704313908344, 0.020522939401908268, 59199.62280483856, 0.20523468184050958, -0.25824453293113964, 0.04094971523046552, 10.685674382711474, 0.0012919791233251478
2020dq, 195.07903069437515, -33.62975678539297, 0.046, 0.048927434567577394, 58849.62279855, 58883.54786355, ATLAS, 37.35418907100899, 0.19637894389828103, 0.8262240058653713, 0.1203118178463507, 58861.67644654904, 0.5000044071664655, 0.4286906249514672, 0.21481044176922792, 10.528831978885831, 0.0359032951134015
2020fhs, 240.27615202948147, 19.45021417211042, 0.01438, 0.014869383798894492, 58937.52926285, 59053.30164045, ATLAS, 34.67773093684633, 0.02587201169449456, 0.49469550858363964, 0.008770354734379615, 58950.41320766781, 0.09276737854767289, -0.37951434519779303, 0.028996992680381178, 10.047730738592216, 0.0007263629335600534
2020mfd, 259.0307883569117, 40.786711283988375, 0.048, 0.04727664093002547, 59010.44736155, 59062.36462975, ATLAS-ZTF, 36.352820805754874, 0.021303519943791763, 0.43022413206730953, 0.007957557053276977, 59014.02068008104, 0.12123974841456195, 0.5403914642890957, 0.02299762483426016, 10.501635412079967, 0.0016352035078946753
2020nta, 241.8473002365691, 13.892682894778675, 0.033953, 0.035602302911498414, 59031.35212645, 59123.23882185, ATLAS-ZTF, 36.52359404838735, 0.15773230051263065, 0.44609099169622446, 0.05010187523477963, 59035.15474221623, 0.5939566869409759, 0.38285933636789105, 0.1479679569227024, 10.968085313226508, 0.0006007041323623824
2020vae, 270.744675, 52.115075, 0.04846, 0.04783724267661762, 58854.57377310004, 59401.25732639991, ZTF, 36.50087910355185, 0.03736083789926687, 0.50465148502343, 0.0157565367300668, 59134.00286606198, 0.1430801937263127, 0.16703752686943546, 0.028245939100031786, 10.61938683424752, 0.015165662741275331
2021aare, 90.91673359893066, -26.663158950760224, 0.0404, 0.04008174516121867, 59487.59772895, 59599.88216685, ATLAS-ZTF, 35.630680141192016, 1.0451362208451205, 0.8826565388680346, 0.1181131026532206, 59500.35945586289, 0.9382156079634194, 2.0535947844476246, 0.9091601827754388, 11.555710081329153, 0.0012623597722101504
2021abzd, 10.8995375, 30.592322222222222, 0.018086, 0.015988893991432624, 59217.20123839984, 59803.38336810004, ZTF, 34.60386000951951, 0.01601694559028782, 0.5810645426617733, 0.009702178980181528, 59519.10382324048, 0.07884531365937021, 0.04575923238222362, 0.017268979637329016, 10.78600418510209, 0.0005559682094218451
2021afur, 155.55415833333333, 17.861225, 0.028, 0.02895868326802631, 59251.35032409988, 59749.20917819999, ZTF, 36.42241460535678, 0.05846360201352349, 0.46680229411951224, 0.026559239784354403, 59544.211139258485, 0.30589654046129483, 0.5325527687781677, 0.08132577679258046, 10.30385583831088, 0.0010795880607671832
2021agej, 22.491984809554648, 19.43918211115813, 0.04, 0.038606370583705, 59557.27892655, 59615.23565325, ATLAS-ZTF, 38.277193317020256, 0.18381950080463566, 1.4475202585215976, 0.130328143077936, 59602.160474484735, 3.732507938589986, 0.16696233305761737, 0.20492269735116522, 10.009293562787725, 0.0023065127158425625
2021agnf, 97.9791536881518, 35.55658245184793, 0.027, 0.025793625194638896, 59571.58672475, 59616.34750125, ATLAS-ZTF, 38.24163252730523, 0.30277085750705013, 1.1838927906787828, 0.2156090999413286, 59598.83485372343, 2.3506859634792647, -0.023836834027799365, 0.2667010873134161, 6.650223900139206, 0.2459859956584919
2021bls, 250.83634089611053, 61.594851830280966, 0.019, 0.018644898621909906, 59238.63045375, 59298.56669435, ATLAS-ZTF, 34.70118447091458, 0.02356510317101318, 0.3329043678359145, 0.007701103821851928, 59246.89956508877, 0.10452642720490228, 0.18902865774220415, 0.021143110716361033, 10.690134763061476, 0.00042944945706021567
2021bmu, 19.51915847593583, 14.553705080213907, 0.053, 0.05122797187748989, 59231.23734385, 59257.24554225, ATLAS-ZTF, 37.2616495219754, 0.13907443067585953, 0.9037967344196625, 0.07206175524676481, 59250.39710469146, 0.6504884740506489, 0.7645067204295088, 0.07461808169074648, 10.270301179807593, 0.004885489470990093
