objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2008go, 332.686792, -20.788111, 0.0623, 0.06247843898030414, 54764.54, 54776.58, CSP, 36.87931693944574, 0.027123277638914634, 0.9093493635658341, 0.0335525213594361, 54766.35295675985, 0.28140028012746693, 0.1085833647514788, 0.012178168137650654, 10.908950503065558, 0.0017321529641886853
2006kf, 55.460333, 8.156944, 0.0213, 0.020062871838300245, 54036.81, 54127.64, CSP, 34.805704679372035, 0.01493310853508777, 0.731281956698142, 0.005793196459191492, 54041.842316575734, 0.05292785820437777, 0.011308473157615172, 0.007561666315657835, 10.847440404300489, 0.0005624670042569112
2008hu, 122.3115, -18.653639, 0.0497, 0.048480705072807107, 54804.74, 54844.84, CSP, 36.70469564274263, 0.024015780674697906, 0.7811496324898608, 0.008112117488544686, 54807.09395202372, 0.1721623373285203, 0.043215438971613375, 0.010833893214760503, 10.107881298730984, 0.007118355222168162
2006ob, 27.950458, 0.263417, 0.0592, 0.05959059166347602, 54060.65, 54121.57, CSP, 37.01756376943335, 0.02801599871904913, 0.7288265251793067, 0.010100665568959933, 54064.07904109723, 0.12012883201028356, 0.024005815510320994, 0.013422289741738869, 11.3688972447224, 0.0010849287166291976
2005na, 105.402583, 14.13325, 0.0263, 0.02580926957558005, 53738.71, 53834.54, CSP, 35.07936638832326, 0.013714760939721047, 0.953568643311002, 0.006293802271995988, 53740.88586140403, 0.10365299651469485, 0.054036331234125476, 0.00461875160088773, 10.902842205220578, 0.000773697241361911
2007jd, 44.972375, 1.160722, 0.0726, 0.0719095605553346, 54362.83, 54409.83, CSP, 37.417077499489835, 0.05008035291723822, 0.9107482605671525, 0.027586613220824976, 54361.24066688727, 0.849832623243015, 0.18513329577594323, 0.017640820401548515, 10.066482342060203, 0.004639021074210903
2006eq, 322.154708, 1.228194, 0.0495, 0.05034189518632459, 53980.56, 54029.51, CSP, 36.498689948453816, 0.03544458815654056, 0.6373996104776477, 0.013525082664161235, 53979.42325466368, 0.2712614531502176, 0.17463102432393948, 0.019362141125738124, 10.120574709522273, 0.002816689517966661
2008gl, 20.228417, 4.805306, 0.034, 0.03477593309275684, 54765.7, 54844.55, CSP, 35.63796517988529, 0.009625645217297321, 0.8512523868740903, 0.004272287732220801, 54768.63345341167, 0.05418983113668859, 0.08787926563751894, 0.003946457696859394, 11.359976556285138, 0.0066667387890840925
2008ar, 186.158, 10.838167, 0.0261, 0.02609575847848622, 54527.79, 54627.59, CSP, 35.164358489894056, 0.018189131030706386, 0.9736990641356176, 0.006819890341921036, 54535.12703345847, 0.060561546420013, 0.10407243203887477, 0.0060383236165963035, 10.102752183811647, 0.001262498820507511
2006ej, 9.749042, -9.015722, 0.0205, 0.0215959330073916, 53979.74, 54046.74, CSP, 34.7155497646411, 0.016565389045193484, 0.8245318132612288, 0.004606330729032313, 53976.756549496895, 0.15152459585869568, 0.031120860856786007, 0.00576111006038752, 10.279706103453293, 0.0008070475039513622
2007ux, 152.33325, 14.992444, 0.0309, 0.031089722982230006, 54466.82, 54558.61, CSP, 35.664431255180105, 0.016776165525596458, 0.6042897199275659, 0.008070632130383377, 54467.318640375735, 0.0877249865680115, 0.06748165186523436, 0.01030843678182124, 10.222315389325127, 0.0013786653578807876
2008fu, 45.61875, -24.455972, 0.052, 0.05116536220839585, 54737.84, 54817.67, CSP, 36.75995176827688, 0.029595202818815905, 0.8225568498603533, 0.008919610559501459, 54732.79420485005, 0.36073198195909506, -0.0013690603511454927, 0.014651477700727672, 10.667201822306131, 0.0020460918125516864
2007bd, 127.888667, -1.199444, 0.0309, 0.030871276459633723, 54197.53, 54259.46, CSP, 35.6122478441909, 0.020476740087431534, 0.8827786274498008, 0.006107101678498415, 54207.33890348692, 0.053724285728430715, 0.03684032475296995, 0.007702942372209069, 10.638096124340995, 0.001086444267768327
2008C, 104.298042, 20.437139, 0.0166, 0.01781153353143261, 54469.81, 54552.5, CSP, 34.022104924982045, 0.02860425809137259, 0.9383603060910549, 0.013982925772728605, 54466.76496173425, 0.36059371147556313, 0.24859617115694702, 0.010696141745162027, 10.028240434860418, 0.0010325410340992131
2004dt, 30.553208, -0.097639, 0.0197, 0.02082253048730065, 53249.79, 53365.62, CSP, 33.9115995902271, 0.03567797375197624, 0.9093394377426222, 0.011283547244820523, 53236.4926415286, 0.45044525295226073, 0.042750118764073516, 0.018061780660991133, 9.894124914800818, 0.005391433500817889
2004ef, 340.54175, 19.994556, 0.031, 0.03194547421126348, 53255.69, 53329.57, CSP, 35.37929428421296, 0.010145334776796187, 0.8153870792706649, 0.0035173298836419014, 53264.91240933725, 0.030140377553339842, 0.15647231235626002, 0.004144004914088265, 11.171477203958151, 0.0011960801888627102
2005iq, 359.635417, -18.709167, 0.034, 0.0340395305185941, 53682.55, 53755.55, CSP, 35.919902070302676, 0.012990200799367078, 0.8726276625015706, 0.005415401012296395, 53688.089085257154, 0.048373397000755824, 0.012407820035103476, 0.005328756302792873, 10.473486783488507, 0.0010851817442867103
2006hx, 18.488792, 0.371667, 0.0455, 0.044977866073892425, 54012.66, 54080.59, CSP, 35.95810363471224, 0.06341771990111796, 0.9525515409175849, 0.0204703001846111, 54022.49518316391, 0.15280434067037224, 0.2382042444187229, 0.023657166865615965, 10.307434104151445, 0.0019476582498743804
2006py, 340.425208, -0.136917, 0.0579, 0.05668320788619985, 54069.54, 54091.54, CSP, 36.701590548828705, 0.03217699988603174, 0.9447025825298814, 0.026097118370983066, 54071.46649090579, 0.29006609857690296, 0.12476577311730222, 0.013656865013796956, 9.823198012980697, 0.0067542707073111165
2005be, 224.886333, 16.669889, 0.035, 0.03403211358898717, 53467.89, 53491.77, CSP, 35.859097702680934, 0.015961036725672256, 0.7604499672372369, 0.005187784722022187, 53461.52834214205, 0.17361907032257703, 0.008145449520101471, 0.008192454329816825, 10.545044668481573, 0.0010384127802137444
2007jg, 52.46175, 0.056833, 0.0371, 0.03644229960688694, 54363.82, 54425.78, CSP, 36.12462091254922, 0.0206915066175638, 0.9299609410289864, 0.009411737007761779, 54366.72915091405, 0.1247266591870336, 0.1135323120831326, 0.007609870574354142, 8.983217199440995, 0.01518488169616929
2006ef, 31.081292, -8.728389, 0.0179, 0.01915709305433122, 53979.9, 54040.71, CSP, 34.503621409918914, 0.02250491427891527, 0.8353541713677983, 0.006372030878901417, 53969.680023065805, 0.25869687055703866, -0.001251067302782708, 0.012192048452934204, 10.419862861063349, 0.00045399600933094614
2007nq, 14.389875, -1.388611, 0.045, 0.04608018779933243, 54397.65, 54476.56, CSP, 36.243406076786265, 0.012687498098862231, 0.7475672239900675, 0.0044731465069266264, 54399.465334840446, 0.07691083842057891, 0.028335851758631195, 0.006106572201688427, 11.25062156153491, 0.0008671398747487263
2004gc, 80.458125, 6.676028, 0.0321, 0.03132885556741383, 53329.83, 53397.66, CSP, 35.161862383077505, 0.02583689139424072, 0.9169097934952015, 0.010140090135002037, 53325.674965507504, 0.33022993729860634, 0.22982594096638373, 0.010006413402722725, 12.062701043577428, 0.013400455258840153
2008bz, 189.740583, 11.1295, 0.0603, 0.06142910891945963, 54580.72, 54651.52, CSP, 37.20090261149187, 0.01758414663714004, 0.925286319241499, 0.009838564054613289, 54579.365215296326, 0.206374388358556, -0.0017584953547067589, 0.006242346646569251, 10.467466688012156, 0.002526258061862814
2007bc, 169.810708, 20.809028, 0.0208, 0.021774812713229785, 54196.65, 54259.53, CSP, 34.64236030503538, 0.01784988335835752, 0.8735504481990913, 0.0073657802268805445, 54200.806941813054, 0.09403297477360939, 0.11005500542561145, 0.006238157973346037, 9.927081146965973, 0.000229581880906585
