ra, dec, objname, z, discoverydate
72.76725099833224, -5.956904257359554, 2021wzb, 0.0478, 59452.56799999997
148.46274583333332, -7.792683333333334, 2022zvu, 0.019323, 59893.44105319446
17.785216666666667, -13.944155555555556, 2023abdv, 0.052, 60303.0716599999
145.3088625, 26.088575, 2020acoo, 0.044125, 59194.53200000012
211.3781958333333, 15.720977777777778, 2022dsu, 0.07, 59637.37084489595
45.880016666666656, 27.682208333333335, 2021zqs, 0.036465, 59484.38899999997
289.1199583333333, 41.889291666666665, 2022ubt, 0.052, 59835.362840000074
60.66323761258093, 25.233483796515177, 2023vjh, 0.019, 60234.34241900453
341.8629958333333, -25.664816666666667, 2022omn, 0.05, 59767.042870000005
9.47300416666667, -21.4719305555556, 2020aclx, 0.06, 59193.211999999825
64.1733759834313, -12.18359033747551, 2022xhh, 0.0315, 59861.3630400002
356.063375, -23.529138888888887, 2023sps, 0.049, 60202.404097198974
186.634530580755, 31.4283877648021, 2021gel, 0.06, 59291.503000000026
244.12544381213974, 21.25148280005454, 2022rjs, 0.037, 59808.24141200213
95.394875, -27.2148638888889, 2017fzw, 0.0054, 57974.892997685354
77.77631949389749, -1.0803024787910513, 2023dk, 0.02844, 59952.90434999997
210.563370833333, 9.78331944444444, 2019ahh, 0.0225, 58513.08999999985
227.356333333333, 25.4715444444444, 2018ame, 0.022, 58177.64500000002
35.4244125, -25.9271527777778, 2019op, 0.04, 58493.28899305547
32.76211249999999, 36.481725000000004, 2021twa, 0.012128969342354, 59415.41372000007
141.354254166667, 65.4675027777778, 2019bwi, 0.02968, 58556.195405092556
194.72341311837167, 28.127056581644503, 2023ex, 0.023376, 59953.615029999986
22.491958333333333, 19.43908888888889, 2021agej, 0.04, 59557.2790000001
342.641791666667, -1.54236111111111, 2016brx, 0.010167, 57497.721423611045
76.34879317253565, -11.882223304643725, 2022xkq, 0.007735, 59865.37346999999
10.8995375, 30.592322222222222, 2021abzd, 0.018086, 59509.41800000006
257.3738166666666, -22.44768611111111, 2021qqr, 0.0309549998, 59384.317189999856
201.241558333333, -24.1807694444444, 2021jbp, 0.042, 59315.39999999991
55.288069676415056, -2.848554874720014, 2022abom, 0.036, 59907.41519000009
185.44816295200465, 10.59142716377714, 2023fot, 0.026467, 60048.15253000008
123.852270833333, -6.95770555555556, 2020abmg, 0.04, 59186.53299999982
334.19412499999993, 86.9324888888889, 2022oux, 0.019, 59772.424027801026
296.989933333333, 3.94511111111111, 2019exc, 0.06, 58612.578993055504
317.81558333333334, 37.88565, 2022vxf, 0.028, 59846.01099999994
219.50787920719074, 10.184031423141269, 2021fnr, 0.026949, 59287.61500000022
318.75354999999996, 21.91009722222222, 2021xfm, 0.04, 59453.41800000006
250.836370833333, 61.5948666666667, 2021bls, 0.019, 59246.55899999989
259.030995833333, 40.7865361111111, 2020mfd, 0.048, 59011.28065000009
129.5441005730084, 25.101551215538002, 2023cvq, 0.0286, 60013.21993060177
212.204729166667, 35.6142777777778, 2019cdc, 0.02777, 58567.50599537045
24.1023333333333, 22.0498027777778, 2020abpe, 0.05, 59188.196229999885
39.5949166666667, -11.7391611111111, 2018hkw, 0.027, 58407.24000000022
167.98247973984218, 3.1336757091326715, 2024bjb, 0.0298, 60340.55316000013
246.301958333333, 40.8401583333333, 2018eyi, 0.03038, 58338.32199074095
214.2615914779307, 10.821962036527848, 2023omo, 0.025, 60160.26733000018
175.283166666667, 24.8196111111111, 2018ast, 0.012, 58216.523993055336
184.881, 49.81785, 2016iuh, 0.013696, 57731.252997685224
178.79437916666663, -7.843080555555555, 2021mab, 0.021, 59343.288000000175
6.61545160003238, 38.1232395512729, 2019moq, 0.0596, 58688.40399305569
268.3069708333333, 42.788525, 2022rey, 0.04, 59802.40891000023
92.63880416666666, -14.538880555555556, 2021zsz, 0.035746, 59484.61100000003
19.5190582901647, 14.5536782776485, 2021bmu, 0.053, 59245.21400000015
184.50780833333332, -20.857608333333335, 2021pom, 0.032269, 59377.273000000045
1.1623624999999997, -8.099930555555556, 2022xnq, 0.0286, 59866.341030104086
215.19557977001816, -19.786138140517604, 2021jvp, 0.044, 59317.50999999978
29.13569565786243, 3.8603580474646884, 2021uve, 0.055, 59427.44700000016
186.07860833333334, 10.446222222222222, 2024fid, 0.06, 60398.4303799998
46.5270791666667, 13.9134527777778, 2020yo, 0.09, 58863.27000000002
204.84552948937275, 51.049656027986266, 2023mkp, 0.015293, 60132.30095000006
270.744675, 52.115075, 2020vae, 0.04846, 59125.12032407429
328.812516666667, -12.1489944444444, 2019luv, 0.06, 58690.38065972226
297.40179583333327, 42.23985277777778, 2021uef, 0.0304, 59422.39160879608
15.9512916666667, 10.5923611111111, 2018jag, 0.04, 58447.441342592705
163.939433333333, 24.0276555555556, 2021cad, 0.041546, 59251.44556999998
28.936116576208455, -25.24875961236597, 2022skw, 0.07, 59813.255350000225
138.75348827764117, 22.589551264070604, 2022aaok, 0.027214, 59900.41000000015
228.61520416666664, 50.31702777777778, 2022bsi, 0.0369, 59619.508182870224
28.936148073710967, -25.248763345321876, 2022skw, 0.07, 59813.255350000225
125.68025, 22.554694, 2007ax, None, 54180.0
75.2662665141492, -38.44859297589741, 2020aejj, 0.056, 59205.38499999978
95.3950462707182, -27.214862455932412, 2017fzw, 0.0054, 57974.892997685354
163.7085070947211, -7.38096439111269, 2019cp, 0.05, 58487.435451388825
1.1623692719153491, -8.099926680164582, 2022xnq, 0.0286, 59866.341030104086
19.51915847593583, 14.553705080213907, 2021bmu, 0.053, 59245.21400000015
358.86536871987545, -34.87484410425709, 2021oyx, 0.049921, 59371.14999999991
15.951294449789689, 10.592351746809557, 2018jag, 0.04, 58447.441342592705
194.72340272630746, 28.126949858724423, 2023ex, 0.023376, 59953.615029999986
138.75348383900604, 22.589561981475406, 2022aaok, 0.027214, 59900.41000000015
16.88778656365311, 32.4082286103301, 2017hle, 0.015, 58044.68439814821
186.078606372614, 10.446274608993297, 2024fid, 0.06, 60398.4303799998
227.3563931337691, 25.471542558881964, 2018ame, 0.022, 58177.64500000002
307.78867051880843, -44.26245447262259, 2023jah, 0.03, 60085.133479999844
9.472744000000002, -21.471927999999995, 2020aclx, 0.06, 59193.211999999825
92.63879631704842, -14.538870149377928, 2021zsz, 0.035746, 59484.61100000003
289.1201163647384, 41.889354239490345, 2022ubt, 0.052, 59835.362840000074
10.074032578559928, 2.7566803332949923, 2024luo, 0.017, 60480.57600999996
55.288120413239035, -2.8485375859548903, 2022abom, 0.036, 59907.41519000009
221.2905622978074, 9.273927894946588, 2018efn, 0.024, 58325.280995370355
131.588323927133, -12.656028038917848, 2020acbx, 0.051, 59188.44001000002
212.20472173447806, 35.6142343137112, 2019cdc, 0.02777, 58567.50599537045
17.78523155404982, -13.944130611739116, 2023abdv, 0.052, 60303.0716599999
76.3487977104891, -11.882253212859856, 2022xkq, 0.007735, 59865.37346999999
22.491984809554648, 19.43918211115813, 2021agej, 0.04, 59557.2790000001
195.07903069437515, -33.62975678539297, 2020dq, 0.046, 58851.59099537041
72.76727135859213, -5.956928904982985, 2021wzb, 0.0478, 59452.56799999997
162.8512114449619, 8.558299085325991, 2024jhk, 0.02315, 60456.31796000013
246.30204266284116, 40.84025346715421, 2018eyi, 0.03038, 58338.32199074095
90.91673359893066, -26.663158950760224, 2021aare, 0.0404, 59493.586999999825
250.83634089611053, 61.594851830280966, 2021bls, 0.019, 59246.55899999989
356.06325290770553, -23.52918120588744, 2023sps, 0.049, 60202.404097198974
77.7763019006191, -1.0802048956828456, 2023dk, 0.02844, 59952.90434999997
264.7369415088767, 74.82995898557314, 2022ydr, 0.024931, 59870.22200000007
219.50783765468793, 10.184075515070733, 2021fnr, 0.026949, 59287.61500000022
74.75937846380604, -0.4419266446851301, 2022aecb, 0.015, 59939.14084000001
97.9791536881518, 35.55658245184793, 2021agnf, 0.027, 59571.586999999825
195.0605280377852, 27.95679209010926, 2019be, 0.02, 58485.62699074065
341.8629271758788, -25.66482783660629, 2022omn, 0.05, 59767.042870000005
145.70094821679152, -3.607061832271141, 2022ihz, 0.006, 59694.311110000126
211.37838920703345, 15.720950635018797, 2022dsu, 0.07, 59637.37084489595
240.66641094775812, 15.76214896375523, 2021diu, 0.037372, 59264.49868060183
178.79425241592884, -7.843156338771086, 2021mab, 0.021, 59343.288000000175
24.102259033033917, 22.049853890014997, 2020abpe, 0.05, 59188.196229999885
190.6517101224863, -40.74634151127974, 2019so, 0.015, 58497.61199074052
203.1880694320544, -13.047160534577925, 2023acdv, 0.023, 60308.59787999978
45.879972978556346, 27.68219875824718, 2021zqs, 0.036465, 59484.38899999997
123.85227076813287, -6.9577406494725675, 2020abmg, 0.04, 59186.53299999982
129.54407756604917, 25.101520167165358, 2023cvq, 0.0286, 60013.21993060177
320.9141590918043, 39.58090292249856, 2023fwb, 0.027, 60050.60427000001
185.44815147159014, 10.59147506777273, 2023fot, 0.026467, 60048.15253000008
21.466737391119896, -1.3671980789344114, 2018ctv, None, 58290.18000000017
259.0307883569117, 40.786711283988375, 2020mfd, 0.048, 59011.28065000009
190.8843573053826, -41.36601790283661, 2022an, 0.007, 59583.25
35.424387026612415, -25.927123010010185, 2019op, 0.04, 58493.28899305547
163.93951567951174, 24.02772392247501, 2021cad, 0.041546, 59251.44556999998
60.663261124483185, 25.233542294649613, 2023vjh, 0.019, 60234.34241900453
160.87564546077388, 19.082951470611572, 2022fjx, 0.046, 59664.31330000004
201.24160193091643, -24.180784840289967, 2021jbp, 0.042, 59315.39999999991
64.17339308094819, -12.18356267210426, 2022xhh, 0.0315, 59861.3630400002
39.59514195668058, -11.738924787800649, 2018hkw, 0.027, 58407.24000000022
96.72038766520177, -24.614797554209087, 2023yrs, 0.023312, 60281.57477999991
249.97841470704753, 37.18227102118413, 2024jih, 0.0311, 60457.004399999976
29.135696203526695, 3.8604084062493347, 2021uve, 0.055, 59427.44700000016
244.12571260124486, 21.251364192883027, 2022rjs, 0.037, 59808.24141200213
241.8473002365691, 13.892682894778675, 2020nta, 0.033953, 59029.2143981019
215.1956051172468, -19.78613155067654, 2021jvp, 0.044, 59317.50999999978
170.4280959305194, 34.358305929851426, 2022yv, 0.035426, 59588.66900000023
70.72920636772062, 0.6183744592240744, 2023bhm, 0.015419, 59977.1379999998
145.30888148708254, 26.088601383976407, 2020acoo, 0.044125, 59194.53200000012
32.76230999624126, 36.48174990615482, 2021twa, 0.012128969342354, 59415.41372000007
139.17509236444656, 18.965033597613104, 2019ecx, 0.029, 58599.31399305537
167.9824902652031, 3.1337018866174584, 2024bjb, 0.0298, 60340.55316000013
318.7536126075913, 21.91020380379556, 2021xfm, 0.04, 59453.41800000006
214.2615808939578, 10.821996814290793, 2023omo, 0.025, 60160.26733000018
296.9899108210265, 3.9450551794102067, 2019exc, 0.06, 58612.578993055504
240.27615202948147, 19.45021417211042, 2020fhs, 0.01438, 58937.5290000001
175.28319910299444, 24.819698025713883, 2018ast, 0.012, 58216.523993055336
204.8457138175562, 51.04977363195092, 2023mkp, 0.015293, 60132.30095000006
334.1940942600142, 86.93250326590747, 2022oux, 0.019, 59772.424027801026
186.63443073399623, 31.42834243488069, 2021gel, 0.06, 59291.503000000026
184.5078288184616, -20.85760188127875, 2021pom, 0.032269, 59377.273000000045
50.55047833824845, -42.884710249173125, 2022ywc, 0.058, 59880.12560999999
181.051083, 20.406889, 2005bl, None, 53474.0
53.768125, -24.944111, 2005ke, None, 53687.0
174.618583, 20.526222, 2006bd, None, 53820.0
14.072083, -1.629444, 2006gt, None, 53996.0
74.848167, -11.130583, 2009F, None, 54835.0
162.570333, -12.108889, 2008bt, None, 54569.0
50.679333, -37.208222, 2006mr, None, 54044.0
192.255208, -9.452833, 2007N, None, 54121.0
229.177625, 7.396611, 2007ba, None, 54188.0
128.972458, 0.706417, 2008bi, None, 54547.0
154.597167, -13.103111, 2008bd, None, 54538.0
149.827, -19.473833, 2007al, None, 54169.0
38.600833, -10.844028, 2008J, 0.0159, 54480.0
338.530583, 5.568417, 2005kc, None, 53683.0
37.680208, -2.938833, 2005A, None, 53375.0
220.599375, -17.246778, 2009Y, None, 54863.0
129.596583, 17.627722, 2004gs, None, 53351.0
308.225792, 9.928528, 2004eo, None, 53265.0
50.753042, 1.361889, 2008gp, None, 54766.0
202.774208, -15.101833, 2007ca, None, 54215.0
162.841958, 8.578528, 2009al, None, 54888.0
149.013333, 10.499667, 2008ae, None, 54505.0
50.673417, -37.203611, 2006dd, None, 53905.0
160.117583, 9.202333, 2005ki, None, 53692.0
17.714042, 15.461083, 2007if, None, 54328.0
193.141417, -9.775222, 2006D, None, 53746.0
138.823458, -25.600083, 2006lu, None, 54038.0
107.920042, -26.685083, 2009ag, None, 54880.0
322.746917, 13.989222, 2006ev, None, 53990.0
138.750083, 29.735306, 2009cz, None, 54927.0
49.399167, -1.691722, 2006gj, None, 53996.0
77.953, 5.194278, 2005el, None, 53638.0
54.006417, 1.103389, 2007jh, None, 54358.0
41.929708, 13.254111, 2007so, None, 54447.0
243.223917, -21.630194, 2007ai, None, 54165.0
75.505333, -21.131972, 2006hb, None, 54005.0
345.449542, 15.5865, 2007hj, None, 54344.0
132.646458, -61.277944, 2008ia, None, 54807.0
24.34875, -0.312, 2007ol, None, 54402.0
157.233208, -44.665444, 2008fw, None, 54728.0
126.7765, 21.646, 2005mc, None, 53727.0
237.8005, 25.707778, 2009dc, None, 54930.0
332.686792, -20.788111, 2008go, None, 54761.0
211.885667, -26.551833, 2008cf, None, 54590.0
171.259583, -9.798278, 2007bm, None, 54210.0
55.460333, 8.156944, 2006kf, None, 54029.0
354.701708, -6.522583, 2007le, None, 54386.0
122.3115, -18.653639, 2008hu, None, 54801.0
88.838042, -76.922444, 2009J, None, 54844.0
27.950458, 0.263417, 2006ob, None, 54052.0
340.067083, -66.485083, 2006bh, None, 53827.0
109.135833, -29.3255, 2008fp, None, 54720.0
105.402583, 14.13325, 2005na, None, 53735.0
45.97375, -11.994278, 2008R, None, 54492.0
184.321583, 16.371556, 2005bg, None, 53457.0
201.389917, -24.65225, 2007cg, None, 54231.0
191.603, 11.948917, 2004gu, None, 53352.0
44.972375, 1.160722, 2007jd, None, 54348.0
31.612833, -0.899528, 2007hx, None, 54346.0
21.701125, -1.238, 2005hj, None, 53669.0
19.182333, 0.794556, 2005ir, None, 53671.0
144.384833, 23.20075, 2005M, None, 53389.0
181.012083, 20.245167, 2008bf, None, 54543.0
322.154708, 1.228194, 2006eq, None, 53973.0
170.926167, -22.270694, 2009aa, None, 54865.0
1.007958, -11.16875, 2008hj, None, 54790.0
171.014417, -12.291444, 2006ax, None, 53814.0
58.595125, -19.181722, 2009D, None, 54833.0
20.228417, 4.805306, 2008gl, None, 54759.0
198.757292, -15.951889, 2008cd, None, 54585.0
6.319417, 12.886806, 2007A, None, 54102.0
186.158, 10.838167, 2008ar, None, 54523.0
185.724958, 15.809194, 2006X, None, 53770.0
9.749042, -9.015722, 2006ej, None, 53970.0
47.205458, -7.03325, 2005eq, None, 53643.0
21.346, -18.172444, 2008gg, None, 54748.0
327.282542, 0.444222, 2004ey, None, 53292.0
108.977708, -57.343583, 2010ae, None, 55249.0
152.33325, 14.992444, 2007ux, None, 54457.0
27.690708, 21.759833, 2005W, None, 53402.0
54.712083, -35.575, 2007on, None, 54409.0
45.61875, -24.455972, 2008fu, None, 54734.0
127.888667, -1.199444, 2007bd, None, 54194.0
79.393208, -23.781722, 2006is, None, 53996.0
144.630125, -63.973778, 2008bc, None, 54538.0
16.444458, -0.758833, 2007mm, None, 54382.0
104.298042, 20.437139, 2008C, None, 54468.0
30.553208, -0.097639, 2004dt, None, 53228.0
202.5075, 13.415778, 2006br, None, 53850.0
224.181875, 9.328472, 2005ag, None, 53411.0
180.47, -18.972694, 2007sr, None, 54452.0
75.889083, 6.659917, 2009ad, None, 54875.0
10.690917, -23.558444, 2006et, None, 53981.0
170.161583, -3.546194, 2009P, None, 54859.0
340.54175, 19.994556, 2004ef, None, 53252.0
43.754583, 16.009667, 2006os, None, 54060.0
32.321417, -23.412444, 2009le, None, 55151.0
207.501375, -30.576167, 2005al, None, 53425.0
139.051958, -16.304444, 2005am, None, 53423.0
359.635417, -18.709167, 2005iq, None, 53679.0
150.13025, 4.407278, 2007S, None, 54129.0
192.420958, -11.096472, 2005bo, None, 53477.0
239.127208, 20.045917, 2006bt, None, 53851.0
294.186833, -37.55125, 2008fl, None, 54716.0
27.176958, -48.649389, 2007st, None, 54456.0
29.19975, -0.213722, 2005hc, None, 53655.0
64.151625, 2.764167, 2009ab, None, 54870.0
141.900042, -80.177556, 2007as, None, 54172.0
18.488792, 0.371667, 2006hx, None, 54006.0
303.499833, -44.352167, 2008ff, None, 54710.0
177.267125, -9.729139, 2009ds, None, 54949.0
104.393583, -45.812306, 2008O, None, 54487.0
33.770167, -20.766167, 2006ot, None, 54061.0
340.425208, -0.136917, 2006py, None, 54054.0
224.886333, 16.669889, 2005be, None, 53465.0
26.793083, -0.147, 2006fw, None, 53989.0
52.46175, 0.056833, 2007jg, None, 54357.0
215.587625, -0.393778, 2007af, None, 54160.0
315.873417, -67.183639, 2008cc, None, 54580.0
31.081292, -8.728389, 2006ef, None, 53965.0
14.389875, -1.388611, 2007nq, None, 54394.0
100.260458, -38.038611, 2008bq, None, 54558.0
136.891917, 3.39225, 2008hv, None, 54802.0
41.293333, -4.713722, 2009I, None, 54844.0
80.458125, 6.676028, 2004gc, None, 53327.0
39.015458, -17.263889, 2005lu, None, 53715.0
45.299792, -0.553861, 2005gj, None, 53639.0
189.740583, 11.1295, 2008bz, None, 54578.0
169.810708, 20.809028, 2007bc, None, 54194.0
17.95475, 14.640833, 2008fr, None, 54723.0
207.902495092, -8.84007972787, 2019ahi, 0.02835, 58512.59199074097
193.3507859, 0.4607031, 2019agl, 0.081, 58511.48063657386
153.544917, -35.160889, 2019ata, 0.03, 58523.497997685336
113.245333, 58.2789, 2019ava, 0.04092, 58522.22138888901
231.8757772, 28.6994081401, 2019awc, 0.071, 58522.51663194457
246.715458, 29.3857, 2019bas, 0.078316, 58538.50180555554
222.1537264, 6.8144252, 2019bdz, 0.034683, 58540.58099537017
240.842167, 27.498469, 2019bgs, 0.075, 58541.627997685224
129.8341183, 17.1880463, 2019blm, 0.067, 58541.23616898153
141.51045898333, 18.940155716667, 2019bse, 0.028, 58555.33999999985
255.780476154, 27.9454215385, 2019bsu, 0.06, 58553.61599537032
222.7990876, -9.4388482, 2019buq, 0.039, 58556.5539930556
217.357108659, 16.6820600443, 2019bus, 0.09, 58557.50499999989
221.447875, 50.396761, 2019cth, 0.013433, 58576.26710648136
169.450779522, 13.7282095222, 2019cxx, None, 58578.506099537015
149.749375, 17.818719, 2019dfa, 0.02544, 58583.34498842573
196.076833, 33.47105, 2019dpu, 0.075, 58585.22799768532
215.510884285, 30.067005557, 2019drp, 0.08523, 58592.42320601875
240.406638802, 16.4359352776, 2019due, 0.04346, 58595.49899305543
160.7275312, 21.6247591, 2019dwd, 0.05123, 58597.243240740616
223.565125, 4.792989, 2019dwq, 0.02756, 58597.296666666865
135.278636862, 52.6510378974, 2019dyo, 0.030003, 58598.31199074071
160.885375, 48.445639, 2019ecs, 0.04131, 58596.20752314804
265.224311043, 38.7354072064, 2019eiy, 0.041028, 58604.57199074095
213.048401903, 40.0986428271, 2019ekb, 0.0671, 58606.278715277556
258.496638281, 3.49240579181, 2019eow, 0.07, 58608.37815972231
228.032700503, 1.06049225624, 2019fcw, 0.087, 58616.251041666605
240.277677329, 49.0097439736, 2019fdc, 0.0426, 58616.38528935192
194.4213978, -24.476642533333, 2019ftd, 0.028, 58625.38499999978
193.23804619167, -13.036813233333, 2019ftg, 0.06, 58625.37399305543
154.9735369875, 22.105147975, 2019fyb, 0.0438, 58627.28498842614
189.898190314, 45.3771470742, 2019gci, 0.0469, 58632.19175925944
163.7759561, 57.6489345, 2019gcj, 0.04616, 58633.176388889086
151.171708, 40.04205, 2019ged, 0.064, 58634.18136574095
259.103958, 36.114119, 2019hoc, 0.04, 58649.47299768496
235.100708, 41.7837, 2019hqg, 0.07, 58647.222418981604
231.278875, 11.585211, 2019hvj, 0.0852, 58654.18873842573
18.6016168137, -7.47539192041, 2019hvv, 0.018, 58654.56199074071
353.752082224, 23.139272368, 2019hyj, 0.06, 58653.44432870392
229.309583, -25.197311, 2019hzd, 0.05, 58657.357997685205
209.030021, 37.5643489, 2019iei, 0.06, 58660.29799768515
229.8108381, 7.8664616, 2019igg, 0.047, 58658.234467592556
262.822333, 36.45065, 2019iml, 0.0498, 58663.42299768515
356.773333, -34.709739, 2019kpv, 0.0425, 58669.55099537037
236.67979, 28.197915, 2019mrj, 0.0763, 58700.176354166586
355.320083, 25.550019, 2019mrw, 0.031375, 58700.47662037052
333.011107522, 0.0522001750839, 2019myw, 0.05677, 58703.48899305565
32.151611298, 6.1122095141, 2019nft, 0.073, 58706.48223379627
51.690667, 1.183289, 2019njp, 0.0485, 58707.49769675918
61.2707482009, -6.60481597252, 2019nwf, 0.057, 58714.45601851866
5.1442202941176, 5.7550457882353, 2019obt, 0.056, 58716.379305555485
247.472714286, 37.5839928571, 2019odb, 0.073481, 58716.2909953706
316.564780499, -7.41986978638, 2019oke, 0.06934, 58718.43000000017
57.249125, 0.926919, 2019omi, 0.0358, 58719.46322916681
45.0844949917, 18.7436121626, 2019oml, 0.033, 58719.464583333116
31.09978786, 3.18681441796, 2019one, 0.063, 58709.398993055336
328.521042, -16.159519, 2019ons, 0.037, 58720.37094907416
346.718985556, -37.8503288889, 2019ope, 0.06, 58720.14000000013
28.1618995206, -6.35612392114, 2019opx, 0.087874, 58719.54199074069
251.457667, 45.086311, 2019pff, 0.05964, 58727.14151620353
122.1199006, 1.4739389, 2019sla, 0.062, 58767.485462963115
95.8830948768, 50.3999618559, 2019vdg, 0.038, 58805.37015046319
60.1814571894, -9.00047911238, 2019vnk, 0.06, 58812.36599537032
19.639125, -0.228239, 2019vpz, 0.05, 58811.14849537052
159.062083, 52.947419, 2019wfc, 0.046586, 58824.61899305554
42.696083, 33.512589, 2019wmx, 0.039978, 58830.36399305565
218.2942912, 6.0635603, 2019wqd, 0.0552, 58831.56657407386
29.9178682, 5.9819679, 2019wzy, 0.075, 58833.146099537145
36.054917, -10.504261, 2019xfx, 0.053, 58837.1272453703
213.037, -4.120411, 2019xvx, 0.06, 58842.19499999983
184.702667, 5.737611, 2019ycb, 0.046, 58844.6619907408
191.401498428, 1.18360934272, 2019yfu, 0.0845, 58844.52499999991
44.676167, 32.573011, 2019ywf, 0.039, 58846.134189814795
43.746, 4.060281, 2020aabz, 0.0241, 59169.319000000134
152.991262889, -1.95169505239, 2020aai, 0.045, 58864.335219907574
32.405325571429, 15.295854957143, 2020aar, 0.05, 58864.14072916657
150.277875, 54.789569, 2020aczg, 0.03, 59200.57400000002
71.91388492, -14.64837688, 2020bpu, 0.04153, 58881.17119212961
234.76485744, 31.19842962, 2020bqz, 0.054, 58881.51982638892
196.043619928, -4.53443620916, 2020buy, 0.09, 58882.53799768537
188.755386936, -5.48857633754, 2020cdm, 0.023, 58888.511990740895
247.986216708, 14.0442381041, 2020cli, 0.05351, 58891.476932870224
68.356542, -4.265831, 2020clq, 0.015007, 58893.13739583315
158.898527022, 22.6406374755, 2020cot, 0.09815, 58891.42314814823
107.880367149, 58.9515789126, 2020cpn, 0.080155, 58894.3169907406
108.405, 42.781181, 2020cvn, 0.04, 58895.15945601836
119.482958, 30.026939, 2020cvw, 0.051066, 58898.16270833323
48.08175, 41.28225, 2020cxx, 0.02, 58899.11984953703
93.2479958, 48.1585003, 2020ddk, 0.09, 58900.424999999814
223.37659252, 17.2891396457, 2020dhj, 0.04417, 58903.45907407394
176.106189182, 53.5715556249, 2020dxr, 0.055238, 58911.40693287039
230.812067754, 0.0649405664894, 2020eci, 0.069, 58912.62699999986
201.813292, 32.033619, 2020ees, 0.024424, 58913.47200000007
233.637667, 37.533831, 2020fxa, 0.064, 58943.45853010425
273.931854801, 58.2152610216, 2020jdo, 0.071, 58970.46747685177
175.56125, 20.097519, 2020jee, 0.01993, 58974.189770000055
273.685434664, 43.4561430773, 2020jge, 0.058, 58973.47037000023
198.722667, 27.008639, 2020jhf, 0.015371, 58977.42599999998
233.784425502, 23.9455693262, 2020jjf, 0.074, 58978.27218999993
248.07225, 50.190539, 2020jjh, 0.047369, 58978.31016999995
156.838125, 0.422169, 2020jol, 0.022, 58980.28599999985
146.589292, 3.073269, 2020jsh, 0.01998, 58981.15493000019
274.6636645, 19.18990895, 2020jwl, 0.06, 58979.33735000016
231.493812695, 46.3123614003, 2020kbw, 0.08, 58981.466000000015
218.846068622, -13.6540849921, 2020kkc, 0.08, 58987.249363402836
263.14051208, 15.7358797031, 2020kku, 0.085, 58987.404513900634
234.542292, 4.780669, 2020kpx, 0.02291, 58990.39500000002
225.691288175, 58.5348085875, 2020krw, 0.078, 58990.4160000002
200.363804707, 48.441108682, 2020kui, 0.1, 58992.33099999977
243.439625, 22.920661, 2020kyx, 0.031985, 58993.26880790526
219.498583, 9.388539, 2020lil, 0.0307, 58998.27471060166
243.515625, 14.282639, 2020lsc, 0.037, 59005.22715999978
185.995625, 48.35525, 2020may, 0.0534, 59009.175629999954
305.886333, 19.7111, 2020mbf, 0.04735, 59009.47500000009
269.96866088333, 50.490919833333, 2020mby, 0.05, 59009.28620370384
237.974188375, 34.07338725, 2020mdd, 0.0488, 59010.38100000005
250.182625, 40.414481, 2020mnv, 0.025975, 59014.40199999977
224.087811528, 9.33607126839, 2020mnw, 0.0808, 59013.35399999982
347.408741833, 12.8300018913, 2020ndv, 0.035, 59021.53099999996
229.99642286, 20.7131538, 2020nef, 0.041, 59019.25518999994
276.527708, 30.222531, 2020nin, 0.06, 59020.36762000015
269.992583, 44.862669, 2020npb, 0.038, 59023.30743055558
