#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59563o0974o,190.884416,-41.36606,>19.85,0.0,3.0,o,22.113,59563.63236685,6473.39,2458.14,222.0,182.7,-14.2,8.4,193.3,-22600.7,772.3,3.69,3.22,2.97,1.0,3.0,-0.4417,-35.258141037738795,20.8569285011976,18.91,30.0
01a59563o1008o,190.884416,-41.36606,>19.89,0.0,3.0,o,22.13,59563.64811645,6451.94,2416.94,170.0,182.2,-17.8,9.2,185.4,-18781.8,760.9,2.37,3.06,2.8,1.0,3.0,-0.4647,-39.81605296131137,20.579083553037336,19.03,30.0
01a59563o1029o,190.884416,-41.36606,>19.68,0.0,3.0,o,22.14,59563.65818705,6510.84,2489.37,186.0,180.9,1.2,11.2,189.2,-20077.4,837.7,2.12,3.08,2.8,1.0,3.0,-0.4647,2.6770022682599106,24.985354503759158,18.71,30.0
01a59563o1040o,190.884416,-41.36606,>19.05,0.0,3.0,o,22.144,59563.66327685,6527.15,2371.2,132.0,181.6,-12.4,17.3,193.5,-17130.5,1827.6,1.75,3.3,3.04,1.0,3.0,-0.4447,-31.475160540843547,43.91292559327366,18.0,30.0
03a59586o0647c,190.884416,-41.36606,16.13,0.02,48.56,c,21.932,59586.09897175,5646.07,3340.09,498.0,180.8,417.6,8.6,178.8,5210.9,654.6,3.1,3.42,3.03,1.0,3.0,-0.3997,1276.9913922091616,26.29819437978637,18.89,30.0
03a59586o0658c,190.884416,-41.36606,16.09,0.08,13.36,c,20.985,59586.10461295,5617.38,3311.53,271.0,179.4,175.0,13.1,175.6,1282.4,1142.2,1.34,3.78,2.93,1.0,3.0,-0.3657,1326.0387462996714,99.2634718658611,17.21,30.0
02a59589o0749c,190.884416,-41.36606,16.54,0.02,48.67,c,21.984,59589.62973665,5247.42,9742.41,592.0,182.7,399.1,8.2,185.8,7507.3,537.5,2.05,2.95,2.65,1.0,3.0,-0.4027,880.0520582215687,18.081751133592743,19.27,30.0
02a59589o0756c,190.884416,-41.36606,16.52,0.02,49.48,c,21.985,59589.63293985,5265.41,9782.07,663.0,187.1,480.0,9.7,194.0,10389.5,660.2,2.14,2.73,2.41,1.0,3.0,-0.4097,895.7352641625511,18.101316796618217,19.38,30.0
02a59589o0793c,190.884416,-41.36606,16.58,0.02,45.55,c,21.992,59589.65022065,5208.28,9702.15,592.0,183.2,437.3,9.6,180.0,2907.2,587.6,1.82,2.79,2.47,1.0,3.0,-0.4087,848.475642062453,18.626494772009025,19.32,30.0
02a59589o0804c,190.884416,-41.36606,16.58,0.02,43.93,c,21.991,59589.65526445,5189.46,9820.14,611.0,181.0,417.3,9.5,176.9,999.2,536.9,2.0,2.84,2.54,1.0,3.0,-0.4057,845.9782288373126,19.2590298920548,19.27,30.0
01a59591o0854o,190.884391111111,-41.3660411111111,15.98,0.02,66.79,o,22.14,59591.59546745,8574.81,2750.97,742.0,182.1,607.8,9.1,177.4,-6662.5,643.9,5.37,3.19,3.03,1.0,3.0,-0.4347,1478.2665592648198,22.132651677048145,19.15,30.0
01a59591o0861o,190.884391111111,-41.3660411111111,16.02,0.02,63.52,o,22.138,59591.59869235,8554.37,2711.6,723.0,183.0,546.3,8.6,178.7,-8297.1,546.3,4.38,3.37,3.0,1.0,3.0,-0.4547,1418.2118223884909,22.325867970970208,19.12,30.0
