MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60684.264547,-21.322,2.465,-11,26,o,0,1.76,10.074,2.75663,7803.04,8817.61,2.21,2.08,-60.3,-0.452,18.89,19.25,02a60684o0137o
60684.270504,-24.982,69.333,0,26,o,0,1.66,10.074,2.75663,7784.7,8777.72,2.17,2.04,-68.8,-0.466,18.85,19.21,02a60684o0150o
60684.273669,-20.729,1.61,-19,30,o,0,1.6,10.074,2.75663,7843.19,8855.65,2.25,2.14,-67.9,-0.449,18.78,19.19,02a60684o0157o
60684.297928,-20.871,2.457,-16,40,o,0,1.07,10.074,2.75663,7861.96,8741.16,2.18,2.11,-55.2,-0.447,18.77,19.04,02a60684o0210o
60690.245948,-20.883,1.196,-16,19,o,0,1.67,10.074,2.75663,7299.5,7852.4,2.68,2.52,78.3,-0.416,18.87,19.47,01a60690o0098o
60690.249155,-19.886,0.568,-40,23,o,0,1.19,10.074,2.75663,7318.68,7891.01,2.61,2.49,81.1,-0.427,18.92,19.43,01a60690o0105o
60690.256111,-19.919,0.634,-39,25,o,0,1.1,10.074,2.75663,7257.19,7813.96,2.82,2.71,78.4,-0.397,18.78,19.37,01a60690o0120o
60690.266319,-19.739,0.396,-46,18,o,0,2.08,10.074,2.75663,7231.9,7929.96,2.68,2.5,73.5,-0.408,18.84,19.3,01a60690o0142o
60692.790613,-19.247,0.437,-73,32,o,0,1.01,10.074,2.75663,6921.57,134.91,3.02,2.48,-5.8,-0.329,18.35,19.14,03a60693o0028o
60692.791064,-19.042,0.361,-88,32,o,0,1.36,10.074,2.75663,6630.24,10300.53,3.39,2.66,-20.4,-0.354,18.31,19.09,03a60693o0029o
60692.795621,-20.17,0.977,-31,30,o,0,1.1,10.074,2.75663,6648.09,10339.29,3.19,2.47,-19.2,-0.363,18.56,19.45,03a60693o0039o
60692.796526,-19.789,0.607,-44,27,o,0,0.88,10.074,2.75663,6938.51,175.58,2.89,2.37,-10.8,-0.358,18.61,19.56,03a60693o0041o
60692.799696,-19.982,0.597,-37,22,o,0,1.32,10.074,2.75663,6883.0,95.63,2.6,2.25,-12.4,-0.375,18.72,19.67,03a60693o0048o
60692.801505,-19.671,0.562,-49,28,o,0,1.03,10.074,2.75663,6593.16,10259.05,3.16,2.56,-25.5,-0.375,18.65,19.61,03a60693o0052o
60692.816042,-20.054,0.659,-35,23,o,0,1.79,10.074,2.75663,6569.86,10373.64,3.02,2.51,-32.1,-0.375,18.63,19.56,03a60693o0084o
60692.819708,-21.844,3.774,-7,25,o,0,1.16,10.074,2.75663,6857.53,210.93,2.75,2.41,-6.9,-0.354,18.63,19.62,03a60693o0092o
60694.254924,-19.997,0.387,-36,14,o,0,1.1,10.074,2.75663,4749.3,3599.32,2.37,2.24,56.3,-0.438,19.31,20.15,01a60694o0114o
60694.257744,-20.431,0.582,-24,14,o,0,1.42,10.074,2.75663,4767.96,3637.47,2.45,2.29,57.0,-0.428,19.28,20.16,01a60694o0120o
60694.263769,-20.789,0.738,-18,13,o,0,2.07,10.074,2.75663,4707.03,3560.39,2.36,2.28,62.1,-0.436,19.28,20.15,01a60694o0133o
60694.276329,21.162,1.04,12,13,o,0,1.41,10.074,2.75663,4680.66,3677.4,2.45,2.34,63.7,-0.432,19.21,20.12,01a60694o0160o
60696.245118,-19.859,0.403,-41,17,c,0,1.49,10.074,2.75663,5859.85,8910.94,2.55,2.47,33.1,-0.517,19.28,20.69,02a60696o0090c
60696.259769,-19.594,0.296,-53,16,c,0,1.22,10.074,2.75663,5897.81,8949.0,2.51,2.48,-1.9,-0.406,19.23,20.63,02a60696o0122c
60696.266608,-19.538,0.251,-56,14,c,0,1.92,10.074,2.75663,5918.8,8832.6,2.54,2.44,23.9,-0.4,19.23,20.6,02a60696o0137c
