#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58479o0919o,195.06053,27.956865,>20.05,0.0,3.0,o,22.161,58479.64365495,5428.59,5351.54,180.0,181.5,-11.7,16.7,184.7,2273.0,866.7,0.95,2.12,1.98,1.0,3.0,-0.457,-12.293220123776166,17.546732997184787,19.22,30.0
02a58479o0936o,195.06053,27.956865,>20.03,0.0,3.0,o,22.163,58479.65197105,5446.49,5391.39,215.0,183.9,-12.2,15.7,186.4,1407.5,866.8,1.11,2.22,2.05,1.0,3.0,-0.452,-13.84667221376012,17.81907817672409,19.16,30.0
02a58479o0953o,195.06053,27.956865,>20.02,0.0,3.0,o,22.164,58479.66037675,5396.14,5314.1,214.0,182.0,12.0,15.8,187.5,1206.9,900.4,0.72,2.23,2.05,1.0,3.0,-0.448,13.618168874844867,17.930589018545746,19.17,30.0
02a58479o0970o,195.06053,27.956865,>19.82,0.0,3.0,o,22.165,58479.66896985,5380.16,5430.9,219.0,179.0,8.7,19.7,184.0,1363.0,1048.6,1.04,2.18,2.01,1.0,3.0,-0.452,9.463473033457658,21.42878376541562,18.95,30.0
01a58481o0396o,195.06053,27.956865,>19.47825934852436,0.0,1.54,o,22.208,58481.64157965,1142.83,3511.3,188.0,183.8,12.5,8.1,184.9,2409.1,683.9,0.94,3.53,2.96,1.0,3.0,-0.412,30.286924486112728,19.62592706700105,18.98,30.0
01a58481o0413o,195.06053,27.956865,>19.69,0.0,3.0,o,22.123,58481.65227665,1135.77,3436.72,231.0,187.6,9.1,10.7,193.5,4170.9,924.1,1.09,3.16,2.78,1.0,3.0,-0.426,20.326004441320574,23.899807420014298,18.71,30.0
01a58481o0430o,195.06053,27.956865,>19.5349292179734,0.0,1.04,o,22.211,58481.66336405,1197.55,3474.28,214.0,186.0,9.3,8.9,189.5,1858.2,777.5,0.92,3.13,2.85,1.0,3.0,-0.425,19.433494035784815,18.597644829944606,19.04,30.0
01a58481o0447o,195.06053,27.956865,>18.52,0.0,3.0,o,21.927,58481.67418455,1236.91,3316.26,193.0,195.6,-19.8,25.0,214.7,10098.4,2265.3,1.07,3.26,2.82,1.0,3.0,-0.454,-55.822675007975825,70.48317551512099,17.59,30.0
02a58483o0806o,195.06053,27.956865,19.12,0.19,5.36,o,22.147,58483.62853255,3910.29,9223.28,236.0,180.4,54.7,10.2,180.2,729.1,707.5,0.88,2.56,2.35,1.0,3.0,-0.427,81.61573558795965,15.219021992635984,19.46,30.0
02a58483o0823o,195.06053,27.956865,18.84,0.14,7.16,o,22.149,58483.63846845,3922.36,9266.38,240.0,180.9,68.7,9.6,181.5,1690.3,548.6,0.97,2.6,2.39,1.0,3.0,-0.421,105.1978178618324,14.700131753618502,19.45,30.0
01a58485o0857o,195.06053,27.956865,18.61,0.09,11.12,o,22.249,58485.62671355,5052.64,3466.61,265.0,182.3,66.7,6.0,183.8,1682.0,455.1,1.05,3.13,2.74,1.0,3.0,-0.432,130.10664545004758,11.703746217395587,19.57,30.0
