#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
03a59850o0588c,50.550520000000006,-42.884677499999995,>20.87,0.0,3.0,c,22.14,59850.06545765,5253.73,2501.31,168.0,182.1,-3.5,6.0,181.1,-209.4,376.1,0.88,2.44,2.2,1.0,3.0,-0.3987,-4.573401151665657,7.840116259998271,19.87,30.0
03a59850o0594c,50.550520000000006,-42.884677499999995,>20.83,0.0,3.0,c,22.142,59850.06872025,5271.01,2538.75,180.0,182.2,3.6,6.6,181.3,122.1,380.5,1.09,2.39,2.13,1.0,3.0,-0.4027,4.469292209246563,8.193702383618696,19.89,30.0
03a59850o0651c,50.550520000000006,-42.884677499999995,>20.76,0.0,3.0,c,22.131,59850.09585335,5208.49,2463.34,188.0,181.2,1.0,6.3,181.3,70.0,411.9,0.8,2.48,2.27,1.0,3.0,-0.3957,1.3779589606544533,8.681141452123056,19.81,30.0
03a59850o0711c,50.550520000000006,-42.884677499999995,>20.77,0.0,3.0,c,22.142,59850.12397965,5183.01,2582.82,182.0,181.4,5.1,6.4,181.3,226.1,385.3,1.18,2.45,2.25,1.0,3.0,-0.3977,6.82460506066866,8.564210272211652,19.82,30.0
04a59852o0368o,50.550520000000006,-42.884677499999995,>20.47,0.0,3.0,o,22.012,59852.14354015,7791.66,5902.55,183.0,181.8,5.5,10.1,181.7,-91.2,543.7,1.35,2.25,1.82,1.0,3.0,-0.414,6.25597984487213,11.488253896947002,19.54,30.0
04a59852o0375o,50.550520000000006,-42.884677499999995,>20.09409399073578,0.0,1.8,o,22.016,59852.14673305,7772.2,5864.29,197.0,181.6,16.9,9.4,181.9,-187.2,435.3,1.02,2.29,1.86,1.0,3.0,-0.413,19.902786140706713,11.070188740984799,19.56,30.0
04a59852o0386o,50.550520000000006,-42.884677499999995,>20.57,0.0,3.0,o,22.015,59852.15173865,7829.95,5941.28,176.0,182.1,-4.2,9.4,180.7,103.1,515.6,1.05,2.21,1.82,1.0,3.0,-0.419,-4.701015653918168,10.52132074924542,19.61,30.0
04a59852o0430o,50.550520000000006,-42.884677499999995,>20.225346610697475,0.0,2.88,o,22.032,59852.17211065,7849.93,5828.52,188.0,182.9,26.2,9.1,180.4,391.3,465.5,1.65,2.2,1.78,1.0,3.0,-0.4287,28.35977100359532,9.850149470714404,19.63,30.0
03a59854o0361o,50.550520000000006,-42.884677499999995,>20.36,0.0,3.0,o,22.052,59853.89184765,5189.02,7995.52,181.0,181.5,0.1,9.9,178.8,-973.4,503.4,1.21,2.35,2.05,1.0,3.0,-0.4117,0.1287005694840491,12.741356378920859,19.41,30.0
03a59854o0414o,50.550520000000006,-42.884677499999995,>20.44,0.0,3.0,o,22.074,59853.91682645,5166.66,7957.55,182.0,182.2,7.8,9.4,177.6,-935.2,651.0,0.82,2.38,2.02,1.0,3.0,-0.4167,9.862378693781032,11.885430733530987,19.46,30.0
03a59854o0418o,50.550520000000006,-42.884677499999995,>20.000633242812867,0.0,2.15,o,22.074,59853.91869145,5224.61,8034.81,186.0,180.9,20.9,9.7,181.1,625.3,525.4,0.77,2.36,2.01,1.0,3.0,-0.4137,26.002379460060144,12.068089988640354,19.46,30.0
03a59854o0467o,50.550520000000006,-42.884677499999995,>20.53,0.0,3.0,o,22.101,59853.94201795,5241.5,7917.9,177.0,181.3,3.2,9.2,181.4,-378.3,451.1,1.1,2.32,2.0,1.0,3.0,-0.4157,3.8056312457304804,10.941189831475132,19.58,30.0
03a59854o0489o,50.550520000000006,-42.884677499999995,>20.59,0.0,3.0,o,22.103,59853.95347185,5203.28,7969.49,167.0,182.0,0.4,9.0,179.2,383.3,458.4,0.88,2.27,1.98,1.0,3.0,-0.4247,0.4637776162841702,10.434996366393829,19.62,30.0
04a59856o0446o,50.550520000000006,-42.884677499999995,>20.14,0.0,3.0,o,22.069,59856.18979995,7803.46,5909.11,188.0,182.5,-13.7,10.0,181.9,83.4,653.7,1.07,2.68,2.21,1.0,3.0,-0.376,-20.650300705681577,15.073212193928159,19.11,30.0
04a59856o0450o,50.550520000000006,-42.884677499999995,>19.70224853964567,0.0,1.22,o,22.069,59856.19160135,7784.71,5870.78,169.0,181.2,12.8,10.5,182.1,310.3,610.5,0.96,2.69,2.22,1.0,3.0,-0.3765,19.46229133810881,15.965160863292386,19.11,30.0
04a59856o0460o,50.550520000000006,-42.884677499999995,>20.09,0.0,3.0,o,22.07,59856.19618985,7844.89,5947.18,162.0,180.6,-1.8,10.5,181.5,-471.9,630.3,1.12,2.69,2.19,1.0,3.0,-0.377,-2.698656727226477,15.742164242154448,19.12,30.0
04a59856o0472o,50.550520000000006,-42.884677499999995,>20.04,0.0,3.0,o,22.073,59856.20160385,7866.51,5831.77,193.0,180.2,6.0,9.1,178.2,-852.2,670.3,1.04,2.91,2.45,1.0,3.0,-0.362,10.707524308452472,16.239745201152918,19.04,30.0
03a59858o0345o,50.550520000000006,-42.884677499999995,>19.96,0.0,3.0,o,22.102,59857.89152315,2884.8,3574.93,153.0,181.0,-19.9,13.3,182.7,-217.6,828.3,0.94,2.55,2.13,1.0,3.0,-0.4057,-27.424050852836,18.328637002146674,19.01,30.0
03a59858o0352o,50.550520000000006,-42.884677499999995,>20.03,0.0,3.0,o,22.105,59857.89470065,2866.49,3534.98,180.0,181.4,-4.2,12.1,182.1,703.8,858.8,1.09,2.59,2.15,1.0,3.0,-0.3987,-5.879579400815766,16.938788273778755,19.02,30.0
03a59858o0406o,50.550520000000006,-42.884677499999995,>20.0,0.0,3.0,o,22.115,59857.92011395,2922.68,3611.14,127.0,183.0,4.5,12.1,178.7,-263.2,779.1,1.13,2.62,2.21,1.0,3.0,-0.3957,6.472392173514689,17.403543399895053,19.06,30.0
03a59858o0413o,50.550520000000006,-42.884677499999995,>20.1,0.0,3.0,o,22.116,59857.92327255,2944.94,3494.63,161.0,182.5,-3.2,12.1,185.0,479.4,611.8,1.34,2.49,2.12,1.0,3.0,-0.4097,-4.246625190646539,16.057551502132227,19.11,30.0
03a59859o0327o,50.550520000000006,-42.884677499999995,>15.991183862701904,0.0,1.53,o,20.0,59858.88884765,2886.96,3574.11,255.0,172.7,69.3,45.2,177.4,6985.0,3574.0,0.98,2.65,2.28,1.0,3.0,-0.4207,746.5737242766407,486.9427465700457,15.43,30.0
03a59859o0332o,50.550520000000006,-42.884677499999995,>15.76,0.0,3.0,o,19.453,59858.89111595,2869.71,3533.76,189.0,156.7,22.0,47.7,154.9,1629.9,3220.4,0.97,2.75,2.29,1.0,3.0,-0.4297,412.23949959142044,893.8101877504888,14.78,30.0
03a59859o0353o,50.550520000000006,-42.884677499999995,>16.23,0.0,3.0,o,19.803,59858.90237075,2925.0,3613.0,279.0,186.3,-48.4,42.1,178.0,-1731.6,2591.0,0.85,2.73,2.34,1.0,3.0,-0.4357,-670.1663405390728,582.9339449730365,15.23,30.0
03a59859o0360o,50.550520000000006,-42.884677499999995,>15.76,0.0,3.0,o,19.434,59858.90553955,2945.57,3497.3,183.0,158.7,-7.5,50.6,164.4,-1874.4,3677.9,0.68,2.59,2.24,1.0,3.0,-0.4437,-133.46512301543447,900.4446966107981,14.84,30.0
03a59860o0649o,50.550520000000006,-42.884677499999995,>19.93,0.0,3.0,o,22.127,59860.03850825,7545.05,6934.77,171.0,179.3,-12.8,17.8,179.8,118.4,945.2,0.93,2.2,1.93,1.0,3.0,-0.4207,-13.663082942703042,19.000224717196414,18.95,30.0
03a59860o0706o,50.550520000000006,-42.884677499999995,>19.487141609798954,0.0,1.34,o,22.124,59860.06686645,7557.41,6978.21,189.0,182.5,23.9,17.8,181.0,-475.9,934.4,1.03,2.2,1.96,1.0,3.0,-0.4237,26.051659810553584,19.402491407023174,18.95,30.0
03a59860o0758o,50.550520000000006,-42.884677499999995,>19.477557766556508,0.0,2.73,o,22.119,59860.09161865,7498.99,6901.86,235.0,181.2,47.5,17.4,171.2,-527.0,1132.6,0.87,2.28,1.97,1.0,3.0,-0.4137,53.68505817557768,19.6656844685274,18.92,30.0
03a59860o0809o,50.550520000000006,-42.884677499999995,>20.05,0.0,3.0,o,22.114,59860.11702155,7475.59,7015.98,184.0,181.1,9.5,15.3,179.5,172.5,837.5,1.04,2.24,1.96,1.0,3.0,-0.4167,10.572712926208549,17.0276323969464,19.06,30.0
03a59860o0834o,50.550520000000006,-42.884677499999995,>19.193788316689705,0.0,1.44,o,22.106,59860.13035585,7512.26,6957.59,197.0,187.2,31.7,22.0,191.4,-45.2,1378.3,1.15,2.25,2.0,1.0,3.0,-0.4257,36.73081132078953,25.491414796762445,18.6,30.0
04a59860o0719o,50.550520000000006,-42.884677499999995,>19.43914324300329,0.0,1.1,o,22.078,59860.30937215,1788.68,742.36,186.0,181.9,21.2,19.3,184.5,-390.1,914.0,0.86,2.22,1.83,1.0,3.0,-0.407,22.36756305915341,20.36292297366325,18.88,30.0
04a59860o0783o,50.550520000000006,-42.884677499999995,>19.395245396380425,0.0,2.85,o,22.078,59860.33880995,1801.06,756.33,246.0,184.3,52.2,18.3,182.5,-66.3,1012.4,0.75,2.34,1.91,1.0,3.0,-0.399,60.14485371698008,21.08526480882635,18.82,30.0
04a59860o0829o,50.550520000000006,-42.884677499999995,>19.396174572851407,0.0,1.22,o,22.078,59860.36032125,1734.54,663.62,162.0,181.5,21.9,17.9,179.6,-147.6,909.2,1.04,2.37,1.93,1.0,3.0,-0.395,25.729332248205225,21.029910833007925,18.86,30.0
04a59860o0840o,50.550520000000006,-42.884677499999995,>19.65,0.0,3.0,o,22.052,59860.36571235,1714.47,779.27,-5.0,6.4,-6.5,20.3,10.6,-7574.2,1160.7,0.87,2.26,1.99,1.0,3.0,-0.4185,-7.858752607952556,24.543488914067215,18.87,30.0
04a59864o0637o,50.550520000000006,-42.884677499999995,>19.98,0.0,3.0,o,22.049,59864.33706955,1780.11,708.31,168.0,178.1,-32.3,17.8,178.4,-1360.2,1181.9,0.89,2.08,1.82,1.0,3.0,-0.428,-33.25186361630111,18.324556420128783,19.0,30.0
04a59864o0652o,50.550520000000006,-42.884677499999995,>19.9,0.0,3.0,o,22.073,59864.34420485,1800.22,743.0,153.0,178.7,3.2,18.8,173.7,-132.1,937.1,1.02,2.18,1.8,1.0,3.0,-0.412,3.2912261296499477,19.33595351169344,18.98,30.0
04a59864o0660o,50.550520000000006,-42.884677499999995,>19.99,0.0,3.0,o,22.067,59864.34791655,1736.51,662.33,144.0,180.7,-20.7,18.2,188.0,1476.2,924.4,0.87,2.11,1.77,1.0,3.0,-0.414,-20.412904905740103,17.947578226302895,18.97,30.0
04a59864o0699o,50.550520000000006,-42.884677499999995,>19.93,0.0,3.0,o,22.071,59864.36576885,1707.72,769.61,-174.0,-31.7,-48.1,19.2,-112.4,-7664.7,1101.5,15.14,2.12,1.76,1.0,3.0,-0.427,-47.78288309413382,19.07341695233616,19.01,30.0
03a59866o0275o,50.550520000000006,-42.884677499999995,>20.11,0.0,3.0,o,21.976,59865.85919305,4779.51,3541.39,171.0,179.8,-0.5,9.1,181.2,223.5,624.3,1.34,2.73,2.25,1.0,3.0,-0.3942,-0.8659123121040202,15.759604080293165,19.17,30.0
03a59866o0281o,50.550520000000006,-42.884677499999995,>20.15,0.0,3.0,o,21.984,59865.86190715,4761.77,3501.19,186.0,181.1,8.6,8.8,178.8,-396.8,504.6,1.35,2.74,2.24,1.0,3.0,-0.3977,14.820258460985182,15.16491563449647,19.13,30.0
03a59866o0293o,50.550520000000006,-42.884677499999995,>20.04,0.0,3.0,o,21.991,59865.86739115,4820.45,3577.2,185.0,181.9,-0.8,10.4,178.9,-954.1,682.3,1.01,2.66,2.18,1.0,3.0,-0.3987,-1.2953492038183454,16.839539649638493,19.12,30.0
03a59866o0343o,50.550520000000006,-42.884677499999995,>19.82,0.0,3.0,o,22.013,59865.89112335,4842.49,3466.67,152.0,182.2,-16.3,12.0,185.8,757.5,781.0,1.22,2.75,2.29,1.0,3.0,-0.3907,-27.881396712241806,20.526181628644274,18.88,30.0
04a59868o0289c,50.550520000000006,-42.884677499999995,>20.67,0.0,3.0,c,22.065,59868.13715805,7351.15,7945.5,166.0,181.4,-4.5,7.1,181.9,100.9,420.9,1.23,2.55,2.0,1.0,3.0,-0.3867,-5.920268930339577,9.340868756757999,19.69,30.0
04a59868o0295c,50.550520000000006,-42.884677499999995,>20.78,0.0,3.0,c,22.068,59868.13992335,7333.48,7906.81,181.0,181.7,0.4,6.9,180.8,-229.5,429.6,1.15,2.48,1.91,1.0,3.0,-0.3967,0.4919305393702003,8.485801804135955,19.75,30.0
04a59868o0302c,50.550520000000006,-42.884677499999995,>20.66,0.0,3.0,c,22.071,59868.14310005,7392.75,7984.71,193.0,180.9,1.4,7.6,180.4,376.3,407.5,1.08,2.49,1.93,1.0,3.0,-0.3927,1.7355752051392626,9.421693970755996,19.74,30.0
04a59868o0357c,50.550520000000006,-42.884677499999995,>20.79,0.0,3.0,c,22.089,59868.16955195,7419.54,7875.87,172.0,180.2,-3.6,6.6,180.7,138.9,411.1,1.01,2.54,1.98,1.0,3.0,-0.3867,-4.568358239951663,8.375323439911384,19.78,30.0
03a59870o0663o,50.550520000000006,-42.884677499999995,>20.4,0.0,3.0,o,22.069,59870.04213765,5633.85,6959.73,172.0,182.7,-11.9,10.2,184.3,-458.1,520.0,1.07,2.29,2.0,1.0,3.0,-0.4187,-14.426838982612562,12.36586198509648,19.48,30.0
03a59870o0671o,50.550520000000006,-42.884677499999995,>20.47,0.0,3.0,o,22.064,59870.04585175,5649.51,6998.38,192.0,182.1,-4.1,9.8,182.1,374.3,589.8,1.14,2.27,1.95,1.0,3.0,-0.4317,-4.884308317221067,11.674688172869873,19.48,30.0
03a59870o0682o,50.550520000000006,-42.884677499999995,>20.41,0.0,3.0,o,22.049,59870.05095605,5593.57,6919.12,157.0,181.5,-14.4,10.0,183.1,1193.7,497.8,1.24,2.28,1.98,1.0,3.0,-0.4232,-17.600348799258505,12.222464443929512,19.43,30.0
03a59870o0702o,50.550520000000006,-42.884677499999995,>20.05,0.0,3.0,o,21.727,59870.06102085,5573.54,7040.05,172.0,180.2,-6.8,10.2,181.8,967.1,527.8,0.97,2.21,2.08,1.0,3.0,-0.4417,-11.580392159617823,17.370588239426738,19.03,30.0
04a59872o0455c,50.550520000000006,-42.884677499999995,>20.63,0.0,3.0,c,22.117,59872.23009025,7425.46,7965.17,185.0,180.9,-5.9,6.7,180.7,67.9,418.8,0.97,2.71,2.16,1.0,3.0,-0.373,-8.385979548975161,9.523061521717555,19.67,30.0
04a59872o0460c,50.550520000000006,-42.884677499999995,>20.65,0.0,3.0,c,22.118,59872.23235445,7407.96,7926.65,182.0,181.2,-1.3,6.9,181.2,621.1,406.5,1.03,2.65,2.12,1.0,3.0,-0.376,-1.7766579863390701,9.429953927491988,19.68,30.0
04a59872o0467c,50.550520000000006,-42.884677499999995,>20.7,0.0,3.0,c,22.119,59872.23572085,7471.52,8003.76,195.0,182.0,5.8,6.3,180.8,260.3,355.1,1.36,2.69,2.18,1.0,3.0,-0.373,8.243573461531843,8.954226346146658,19.67,30.0
04a59872o0480c,50.550520000000006,-42.884677499999995,>20.67,0.0,3.0,c,22.12,59872.24158225,7495.87,7888.32,193.0,180.9,2.8,7.0,182.2,310.3,461.9,0.87,2.62,2.08,1.0,3.0,-0.378,3.7119438911451406,9.279859727862851,19.69,30.0
03a59874o0360o,50.550520000000006,-42.884677499999995,19.87,0.29,3.22,o,22.064,59873.90578615,5309.66,1505.54,209.0,181.5,25.1,7.8,178.5,-414.4,479.9,1.2,2.65,2.36,1.0,3.0,-0.3947,40.83103076458357,12.68852748859569,19.36,30.0
03a59874o0384o,50.550520000000006,-42.884677499999995,>20.29,0.0,3.0,o,22.065,59873.91756935,5288.6,1477.57,183.0,182.2,-9.9,7.4,180.3,-335.5,539.6,0.93,2.86,2.42,1.0,3.0,-0.3957,-17.82277559582951,13.322074687791753,19.36,30.0
03a59874o0390o,50.550520000000006,-42.884677499999995,>20.35,0.0,3.0,o,22.068,59873.92031595,5342.86,1558.16,164.0,181.3,-4.5,7.2,180.4,-47.5,552.8,1.01,2.8,2.42,1.0,3.0,-0.4007,-7.945928565165962,12.71348570426554,19.35,30.0
