#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a58592o0822o,296.9899875,3.9451175,18.55,0.24,3.96,o,22.283,58592.62348705,3318.35,3280.3,186.0,179.2,46.7,11.8,175.9,518.4,1239.7,1.02,4.22,3.29,1.0,3.0,-0.389,138.00790866982163,34.87137735126114,18.2,30.0
01a58592o0845o,296.9899875,3.9451175,18.36,0.29,3.31,o,22.287,58592.63475065,3296.87,3243.29,221.0,176.2,56.3,17.0,173.1,2212.8,1922.4,0.98,4.19,3.3,1.0,3.0,-0.388,165.0878467253964,49.84890576077689,17.78,30.0
02a58593o0875o,296.9899875,3.9451175,>18.171932522138068,0.0,2.0,o,22.173,58593.63575495,9179.64,9247.72,233.0,185.1,100.6,50.2,194.0,8051.7,2789.8,0.35,2.44,2.1,1.0,3.0,-0.4825,131.1855036762646,65.46234875296705,18.18,30.0
01a58596o0849o,296.9899875,3.9451175,>18.19133669983617,0.0,2.48,o,22.293,58596.63531145,5272.53,5189.36,215.0,174.4,80.7,32.6,186.6,3831.0,2886.6,1.19,3.22,2.8,1.0,3.0,-0.435,158.03969506293384,63.842553395931134,17.51,30.0
01a58600o0710o,296.9899875,3.9451175,18.43,0.19,5.1,o,22.283,58600.63108145,7200.63,1288.05,223.0,182.8,79.6,15.6,187.7,3205.8,1108.1,0.89,3.11,2.81,1.0,3.0,-0.434,154.47511313256192,30.274017146582484,18.52,30.0
01a58604o0804o,296.9899875,3.9451175,18.21,0.11,9.05,o,22.284,58604.62500865,3312.0,1335.57,252.0,182.2,92.3,10.2,180.1,420.1,786.3,1.03,3.13,2.89,1.0,3.0,-0.449,188.1579733391499,20.793188819711037,18.9,30.0
02a58610o0783c,296.9899875,3.9451175,18.5,0.1,10.38,c,22.331,58610.62107245,5319.36,3263.04,269.0,182.1,116.2,11.2,182.5,1800.9,613.6,1.02,2.55,2.34,1.0,3.0,-0.425,144.89083364118656,13.965381555777014,19.31,30.0
01a58612o0720o,296.9899875,3.9451175,18.58,0.13,7.75,o,22.267,58612.57892475,4222.94,2976.82,250.0,179.6,65.9,8.5,177.0,1240.9,686.9,0.91,3.12,2.88,1.0,3.0,-0.445,134.55853237698616,17.355804631325984,19.14,30.0
01a58612o0724o,296.9899875,3.9451175,18.63,0.13,8.12,o,22.27,58612.58105545,4204.52,2943.39,231.0,179.8,67.4,8.3,178.6,833.9,683.1,1.04,3.0,2.79,1.0,3.0,-0.454,128.54763761683824,15.83005032966999,19.15,30.0
01a58612o0734o,296.9899875,3.9451175,18.57,0.12,8.51,o,22.271,58612.58638525,4263.89,3018.95,244.0,179.2,70.6,8.3,177.4,516.8,568.7,0.72,3.02,2.8,1.0,3.0,-0.454,136.0342982610131,15.992700787059613,19.15,30.0
01a58612o0771o,296.9899875,3.9451175,18.87,0.16,6.12,o,22.271,58612.60416605,4280.16,2905.05,229.0,178.4,50.8,8.3,179.4,1308.1,745.4,0.77,3.12,2.87,1.0,3.0,-0.446,103.0810772059855,16.841987023812596,19.13,30.0
02a58614o0721o,296.989965,3.945118,19.01,0.16,6.29,o,22.266,58614.57169685,554.66,9836.98,240.0,179.4,90.6,14.4,177.5,1469.1,749.9,1.24,2.24,1.91,1.0,3.0,-0.481,90.38332802373537,14.365562069997678,19.53,30.0
02a58614o0731o,296.989965,3.945118,19.05,0.16,6.41,o,22.267,58614.57669685,569.49,9879.31,263.0,178.1,86.6,13.5,180.5,1444.2,719.2,0.97,2.24,1.92,1.0,3.0,-0.484,87.08550694956769,13.575685263500738,19.52,30.0
02a58614o0751o,296.989965,3.945118,19.09,0.17,6.04,o,22.267,58614.58648335,511.16,9800.06,253.0,180.2,82.1,13.6,179.9,1467.0,743.4,1.16,2.25,1.94,1.0,3.0,-0.481,83.79269340040676,13.880397445134372,19.48,30.0
02a58614o0774o,296.989946666667,3.945105,18.74,0.12,8.62,o,22.269,58614.59743765,489.77,9916.86,238.0,179.1,114.6,13.3,180.0,1745.4,807.9,1.0,2.24,1.94,1.0,3.0,-0.486,116.22862797148376,13.489011797737646,19.52,30.0
02a58618o0638o,296.98993,3.945078125,19.34,0.24,3.99,o,22.257,58618.53398775,9204.8,5447.98,202.0,183.4,65.0,16.3,187.1,2169.3,937.5,0.84,2.27,1.95,1.0,3.0,-0.472,66.65804473914736,16.71578660381695,19.18,30.0
02a58618o0645o,296.98993,3.945078125,18.99,0.19,5.37,o,22.253,58618.53729925,9224.17,5486.4,261.0,182.3,89.1,16.6,182.8,2570.1,783.7,0.96,2.31,1.92,1.0,3.0,-0.47,92.31444391236755,17.198875072337838,19.17,30.0
02a58618o0658o,296.98993,3.945078125,18.91,0.17,5.96,o,22.258,58618.54337095,9165.23,5409.33,286.0,182.8,95.4,16.0,181.3,1043.2,769.8,0.92,2.28,1.94,1.0,3.0,-0.475,98.66513101588455,16.547611071846468,19.23,30.0
02a58618o0685o,296.98993,3.945078125,19.14,0.19,5.28,o,22.26,58618.55592905,9145.96,5527.86,264.0,184.9,76.6,14.5,186.1,708.6,864.3,1.11,2.32,1.94,1.0,3.0,-0.474,80.24116578904064,15.189254620640854,19.28,30.0
01a58620o0486o,296.98993,3.945078125,>19.12,0.0,3.0,o,22.231,58620.45899465,1577.09,9024.02,156.0,179.8,19.5,20.5,185.2,2587.8,1627.0,1.06,3.11,2.75,1.0,3.0,-0.435,38.74417694769319,40.73105781680567,18.47,30.0
01a58620o0493o,296.98993,3.945078125,>18.7296076796277,0.0,2.25,o,22.233,58620.46228755,1558.98,8986.39,287.0,180.8,41.7,18.5,180.3,2221.5,1397.5,0.99,3.17,2.88,1.0,3.0,-0.427,87.63277214462943,38.87784855337277,18.4,30.0
01a58620o0504o,296.98993,3.945078125,>19.11,0.0,3.0,o,22.236,58620.46735205,1620.5,9066.1,162.0,180.9,9.7,20.1,184.3,1714.3,1640.2,1.16,3.13,2.83,1.0,3.0,-0.4335,19.832673059399237,41.09656994782729,18.48,30.0
01a58620o0525o,296.98993,3.945078125,>18.71440262350262,0.0,1.57,o,22.241,58620.47713385,1635.42,8944.38,232.0,180.5,30.7,19.6,183.2,2234.4,1585.4,0.91,3.08,2.83,1.0,3.0,-0.437,61.823597475816236,39.47044008228008,18.52,30.0
01a58624o0645o,296.98993,3.945078125,>19.0457324303818,0.0,1.96,o,22.255,58624.53068365,10066.6,2621.3,154.0,170.3,26.8,13.7,166.7,-1255.9,1318.8,1.03,3.3,2.85,1.0,3.0,-0.421,57.11791412904443,29.198336700295098,18.6,30.0
