#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a58293o0295o,221.29052,9.27377357142857,>19.36,0.0,3.0,o,22.274,58293.37810855,7036.93,8551.39,121.0,185.3,-16.8,18.6,186.7,2030.6,1311.1,1.69,2.97,2.64,1.0,3.0,-0.46,-29.960454904945554,33.17050364476114,18.6,30.0
01a58293o0318o,221.29052,9.27377357142857,>19.3,0.0,3.0,o,22.27,58293.38922705,7056.75,8589.31,344.0,184.4,15.0,19.0,178.8,-259.6,1466.2,1.85,3.01,2.69,1.0,3.0,-0.456,27.624140862978358,34.99057842643925,18.55,30.0
01a58293o0341o,221.29052,9.27377357142857,>19.24,0.0,3.0,o,22.266,58293.40051995,6996.83,8512.02,191.0,183.5,10.1,19.3,185.7,2292.2,1368.1,2.12,3.09,2.72,1.0,3.0,-0.455,19.36098740885302,36.99673831592706,18.52,30.0
01a58293o0364o,221.29052,9.27377357142857,>18.606962809859457,0.0,1.08,o,22.262,58293.41180895,6978.51,8629.42,113.0,188.5,24.0,22.3,185.4,1596.7,1635.1,2.05,3.1,2.78,1.0,3.0,-0.449,47.17332372717565,43.83187996316738,18.41,30.0
02a58294o0316o,221.29052,9.27377357142857,>19.71,0.0,3.0,o,22.236,58294.38600175,2426.16,4245.92,258.0,182.3,-13.8,19.7,179.2,2514.2,1432.3,1.59,2.28,2.28,1.0,3.0,-0.429,-16.43718812359229,23.464681596722325,18.62,30.0
02a58294o0337o,221.29052,9.27377357142857,>19.68,0.0,3.0,o,22.233,58294.39579835,2410.04,4206.9,127.0,188.6,-73.0,19.6,189.1,-631.0,1346.2,1.59,2.41,2.22,1.0,3.0,-0.439,-90.40066441881515,24.271959213818864,18.59,30.0
02a58294o0358o,221.29052,9.27377357142857,>19.76,0.0,3.0,o,22.228,58294.40559535,2473.06,4282.42,95.0,183.8,-82.8,20.0,181.8,-486.3,1059.9,2.31,2.31,2.11,1.0,3.0,-0.448,-94.36338625279424,22.793088466858517,18.62,30.0
02a58294o0397o,221.29052,9.27377357142857,>19.56,0.0,3.0,o,22.218,58294.42448895,2499.92,4163.84,227.0,195.8,-42.5,21.4,191.9,-464.4,1655.8,1.57,2.44,2.21,1.0,3.0,-0.43,-53.33960255639795,26.85805869898626,18.46,30.0
02a58295o0293o,221.29052,9.27377357142857,>19.177899385935252,0.0,1.26,o,22.237,58295.38017745,3178.22,3989.58,224.0,189.1,19.4,15.4,191.5,5794.2,1170.1,1.84,2.72,2.72,1.0,3.0,-0.419,32.55504374677283,25.842663592799052,18.55,30.0
02a58295o0314o,221.29052,9.27377357142857,>19.36,0.0,3.0,o,22.234,58295.39097225,3160.19,3950.04,165.0,180.5,-0.6,16.7,168.5,-3051.3,1383.3,1.46,2.98,2.83,1.0,3.0,-0.405,-1.1382369905850855,31.68092957128488,18.44,30.0
01a58296o0369o,221.29052,9.27377357142857,>17.581582646550405,0.0,1.34,o,21.954,58296.41371115,7149.64,6218.81,-199.0,-189.1,53.3,39.9,-187.2,9714.9,3471.7,1.25,3.2,2.93,1.0,3.0,-0.457,149.70060413021517,112.06480496802224,17.16,30.0
01a58296o0407o,221.29052,9.27377357142857,>17.01,0.0,3.0,o,21.54,58296.43153305,7110.41,6183.68,112.0,207.1,15.8,66.9,218.6,10796.4,6647.6,1.41,3.31,2.93,1.0,3.0,-0.453,66.7776984063111,282.7486090748236,16.16,30.0
01a58297o0260o,221.29052,9.27377357142857,>18.52075296142392,0.0,1.4,o,22.264,58297.37119235,6435.43,8248.84,272.0,179.0,24.6,17.6,180.7,3081.4,1701.0,1.49,3.69,3.3,1.0,3.0,-0.414,66.21466076990329,47.37309063212594,18.22,30.0
01a58297o0279o,221.29052,9.27377357142857,>18.97,0.0,3.0,o,22.263,58297.38066415,6455.22,8287.28,267.0,175.2,-25.1,16.7,178.4,2003.0,1896.1,1.64,3.73,3.34,1.0,3.0,-0.407,-68.73972104532497,45.73519288673015,18.23,30.0
01a58297o0298o,221.29052,9.27377357142857,>18.180660859995477,0.0,1.31,o,22.253,58297.39024345,6396.21,8211.0,279.0,176.6,22.8,17.4,178.8,1975.5,2019.2,1.21,4.27,4.0,1.0,3.0,-0.386,84.66452158277956,64.61239805001597,18.04,30.0
01a58297o0317o,221.29052,9.27377357142857,>18.61,0.0,3.0,o,22.248,58297.40016975,6378.74,8328.6,97.0,180.0,-29.9,18.6,182.8,1623.8,1968.4,1.3,4.1,3.75,1.0,3.0,-0.401,-101.61669320338078,63.21305998604959,18.05,30.0
02a58298o0074o,221.29052,9.27377357142857,>19.94,0.0,3.0,o,22.23,58298.35247555,3722.96,5104.69,170.0,175.6,8.8,16.2,169.9,-478.0,1047.9,2.23,2.36,2.16,1.0,3.0,-0.433,10.363994445365165,19.07917159260405,18.92,30.0
02a58298o0091o,221.29052,9.27377357142857,>19.48074353618673,0.0,1.49,o,22.229,58298.36047355,3703.05,5066.94,190.0,174.9,24.3,16.3,171.5,-2015.6,971.4,1.46,2.39,2.18,1.0,3.0,-0.427,29.143346067360483,19.5488288435381,18.88,30.0
02a58298o0108o,221.29052,9.27377357142857,>19.93,0.0,3.0,o,22.226,58298.36849045,3778.2,5143.99,158.0,172.4,-22.1,16.4,183.5,3922.5,1133.7,2.65,2.36,2.14,1.0,3.0,-0.429,-25.81052243656726,19.153509862430003,18.84,30.0
02a58298o0125o,221.29052,9.27377357142857,>19.91,0.0,3.0,o,22.224,58298.37649115,3796.48,5027.94,221.0,176.3,-8.4,16.9,172.9,589.7,1152.0,3.59,2.33,2.13,1.0,3.0,-0.436,-9.70272127494486,19.5209511364962,18.85,30.0
02a58299o0048o,221.29052,9.27377357142857,>19.968577887716865,0.0,1.65,o,22.243,58299.26124515,2278.59,3836.8,213.0,180.2,16.3,9.9,179.9,1022.8,556.3,7.91,2.44,2.24,1.0,3.0,-0.4375,20.431685470665244,12.409428598747601,19.5,30.0
02a58299o0049o,221.29052,9.27377357142857,>20.56,0.0,3.0,o,22.24,58299.26170245,2298.26,3875.82,202.0,181.4,-21.9,8.5,180.9,891.6,582.3,6.35,2.47,2.24,1.0,3.0,-0.441,-27.942665490072173,10.845326788384176,19.49,30.0
02a58299o0094o,221.29052,9.27377357142857,>20.27,0.0,3.0,o,22.243,58299.28513335,2326.04,3917.25,78.0,179.3,-74.1,11.4,181.9,-238.6,666.3,4.35,2.45,2.2,1.0,3.0,-0.44,-91.68234616920243,14.104976333723455,19.29,30.0
02a58299o0104o,221.29052,9.27377357142857,>20.25,0.0,3.0,o,22.242,58299.28991955,2349.17,3808.93,210.0,175.7,-39.0,12.4,176.0,300.4,777.7,3.47,2.35,2.14,1.0,3.0,-0.443,-45.1050312375742,14.34108685502359,19.31,30.0
01a58300o0273o,221.29052,9.27377357142857,>20.02,0.0,3.0,o,22.244,58300.37426615,4756.94,4763.32,152.0,180.8,-26.4,9.7,183.5,649.9,705.7,1.5,3.03,2.64,1.0,3.0,-0.443,-48.87977830868755,17.95961551493444,18.99,30.0
01a58300o0295o,221.29052,9.27377357142857,>19.508079002661937,0.0,1.46,o,22.254,58300.38468295,4778.03,4801.8,164.0,182.5,14.6,10.0,184.3,1878.5,871.4,1.59,3.09,2.71,1.0,3.0,-0.435,27.8842759106973,19.09881911691596,18.99,30.0
01a58300o0316o,221.29052,9.27377357142857,>19.99,0.0,3.0,o,22.246,58300.39457395,4719.9,4726.1,193.0,184.3,-16.3,9.8,180.3,-722.7,742.0,1.38,3.04,2.68,1.0,3.0,-0.44,-30.653122960742962,18.42948497026264,18.94,30.0
01a58300o0338o,221.29052,9.27377357142857,18.99,0.23,4.3,o,22.243,58300.40534135,4701.53,4841.66,239.0,185.3,38.3,8.9,182.4,536.0,829.0,2.01,3.4,3.12,1.0,3.0,-0.415,91.89905177519259,21.355132135749713,18.78,30.0
02a58303o0255o,221.29052,9.27377357142857,19.05,0.13,7.88,o,22.212,58303.36182555,3491.52,3438.55,239.0,182.9,78.8,10.0,172.0,-160.0,541.3,6.81,2.24,2.07,1.0,3.0,-0.445,86.70084427375778,11.002645212405813,19.68,30.0
02a58303o0275o,221.29052,9.27377357142857,>20.74,0.0,3.0,o,22.214,58303.37193815,3472.09,3400.08,127.0,182.3,-54.2,8.3,180.7,202.7,579.9,6.73,2.26,2.08,1.0,3.0,-0.444,-60.17967055518702,9.215706007528642,19.62,30.0
02a58303o0298o,221.29052,9.27377357142857,>20.1653063169585,0.0,1.69,o,22.208,58303.38330855,3529.69,3477.23,204.0,183.4,16.2,9.6,181.9,313.1,568.7,10.31,2.24,2.04,1.0,3.0,-0.442,17.56596226954528,10.409459122693498,19.59,30.0
02a58303o0321o,221.29052,9.27377357142857,>20.49,0.0,3.0,o,22.195,58303.39422565,3550.28,3360.18,124.0,183.6,-34.6,10.1,185.0,446.5,538.7,7.08,2.27,2.09,1.0,3.0,-0.448,-39.60289983790224,11.560384056728688,19.42,30.0
02a58307o0185c,221.29052,9.27377357142857,>20.74,0.0,3.0,c,22.311,58307.36463635,3279.94,3344.36,169.0,182.0,-19.1,5.5,182.6,833.7,423.5,1.64,2.89,2.68,1.0,3.0,-0.393,-30.629841488804022,8.820111423477597,19.64,30.0
02a58307o0209c,221.29052,9.27377357142857,>20.69,0.0,3.0,c,22.3,58307.37769915,3259.25,3304.94,200.0,181.8,-18.2,5.7,181.6,284.5,356.6,3.23,2.87,2.7,1.0,3.0,-0.398,-29.634376495661467,9.281095935454417,19.63,30.0
02a58307o0234c,221.29052,9.27377357142857,>20.7,0.0,3.0,c,22.286,58307.39093535,3318.42,3381.56,281.0,181.6,-5.0,6.5,179.2,-618.9,480.4,3.06,2.57,2.57,1.0,3.0,-0.407,-7.087857805493091,9.214215147141017,19.68,30.0
02a58307o0257c,221.29052,9.27377357142857,>20.76,0.0,3.0,c,22.27,58307.40244795,3339.94,3264.77,235.0,182.2,-8.5,5.9,182.2,1380.8,478.6,4.08,2.7,2.53,1.0,3.0,-0.41,-12.658491558628617,8.786482375989275,19.58,30.0
