#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
04a60018o0574o,185.4480875,10.591487500000001,>19.654379954164593,0.0,1.34,o,21.928,60018.24703255,3966.08,626.25,157.0,177.8,15.0,11.2,174.5,579.0,972.4,1.09,2.42,2.07,1.0,3.0,-0.3987,22.234927400790358,16.602079125923467,19.07,30.0
04a60018o0586o,185.4480875,10.591487500000001,>19.71900724135558,0.0,1.07,o,21.927,60018.25248865,3989.6,659.36,173.0,180.9,12.5,11.7,182.4,758.4,748.0,1.15,2.33,1.92,1.0,3.0,-0.4127,16.7774482541677,15.703691565900968,19.15,30.0
04a60018o0643o,185.4480875,10.591487500000001,>20.08,0.0,3.0,o,21.905,60018.27880605,3950.43,558.52,157.0,180.8,2.3,13.0,174.6,-1291.0,627.1,1.19,2.22,1.86,1.0,3.0,-0.4247,2.9400349960241576,16.617589107962633,19.15,30.0
04a60018o0651o,185.4480875,10.591487500000001,>20.06,0.0,3.0,o,21.904,60018.28244115,3933.25,672.89,158.0,181.7,-25.2,13.4,183.8,601.6,707.8,1.0,2.22,1.83,1.0,3.0,-0.4307,-31.89799240060985,16.961630879689366,19.16,30.0
02a60018o0662o,185.4480875,10.591487500000001,>18.490632103374402,0.0,1.04,o,20.918,60018.52768935,6027.13,908.81,178.0,177.4,10.2,9.8,177.0,345.7,693.0,0.95,2.79,2.5,1.0,3.0,-0.3387,50.50136641598964,48.52092067418613,17.85,30.0
02a60020o0445o,185.4480875,10.591487500000001,>17.87,0.0,3.0,o,19.329,60020.42285265,9858.68,6110.82,194.0,202.4,3.3,9.8,201.8,-467.1,670.9,0.97,2.16,1.81,1.0,3.0,-0.4477,43.752715360818044,129.9323062230354,16.71,30.0
02a60020o0449o,185.4480875,10.591487500000001,>16.6,0.0,3.0,o,18.517,60020.42465975,9878.75,6149.56,168.0,181.4,8.1,14.2,180.7,1158.7,668.6,1.04,2.23,1.85,1.0,3.0,-0.4437,238.5175587276054,418.1418930780243,15.85,30.0
02a60020o0456o,185.4480875,10.591487500000001,>18.766897871069602,0.0,1.41,o,20.784,60020.42782865,9820.88,6071.95,193.0,180.2,14.9,10.6,182.7,686.8,572.0,0.82,2.17,1.86,1.0,3.0,-0.4427,53.15176513836194,37.81266513198903,18.21,30.0
02a60020o0471o,185.4480875,10.591487500000001,>17.87,0.0,3.0,o,19.238,60020.43463645,9802.07,6189.36,158.0,182.4,-12.9,8.6,183.8,395.2,420.8,0.83,2.21,1.86,1.0,3.0,-0.4427,-194.6496707666324,129.7664471777549,16.59,30.0
02a60020o0535o,185.4480875,10.591487500000001,>19.67,0.0,3.0,o,21.143,60020.46525615,6032.11,921.05,193.0,182.6,3.3,8.3,183.8,690.6,464.8,0.89,2.37,1.98,1.0,3.0,-0.4327,9.74285460307877,24.50475551683449,18.57,30.0
03a60021o0440c,185.4480875,10.591487500000001,>20.5,0.0,3.0,c,22.082,60020.93015385,4506.7,8046.36,197.0,189.4,4.3,6.5,187.8,-1488.2,526.7,1.07,2.7,2.45,1.0,3.0,-0.3847,7.2103616701880435,10.899383920051694,19.6,30.0
03a60021o0488c,185.4480875,10.591487500000001,>20.29,0.0,3.0,c,21.743,60020.95224935,4493.97,8008.57,177.0,181.8,-7.0,5.8,181.7,-12.6,358.3,1.1,2.74,2.39,1.0,3.0,-0.3797,-15.805391182197186,13.095895550963382,19.25,30.0
03a60021o0494c,185.4480875,10.591487500000001,>20.062638439073567,0.0,1.23,c,21.824,60020.95507395,4549.71,8086.68,192.0,182.3,6.4,5.2,180.9,449.3,318.2,1.33,2.79,2.47,1.0,3.0,-0.3797,14.113667305102569,11.467354685395835,19.3,30.0
03a60021o0506c,185.4480875,10.591487500000001,>19.84,0.0,3.0,c,21.351,60020.96048505,4573.65,7971.62,191.0,181.8,3.7,6.0,182.2,-129.8,372.2,1.05,2.76,2.42,1.0,3.0,-0.3747,12.169841370449806,19.734877898026713,18.86,30.0
04a60021o0251o,185.4480875,10.591487500000001,>19.93,0.0,3.0,o,21.851,60021.10094995,6641.12,9983.72,174.0,177.3,11.4,14.0,175.0,-247.7,800.7,1.24,2.18,1.93,1.0,3.0,-0.4332,15.728141193771172,19.31526111515758,19.08,30.0
04a60021o0255o,185.4480875,10.591487500000001,>19.94,0.0,3.0,o,21.856,60021.10275295,6622.36,9944.16,212.0,178.9,10.0,14.1,180.1,880.4,796.8,1.03,2.17,1.91,1.0,3.0,-0.4337,13.534800114444858,19.08406816136725,19.1,30.0
04a60021o0262o,185.4480875,10.591487500000001,>19.98,0.0,3.0,o,21.846,60021.10590775,6682.03,10023.2,170.0,179.3,-3.0,13.2,177.9,214.5,751.1,0.86,2.18,1.94,1.0,3.0,-0.4397,-4.2047310652817345,18.50081668723963,19.04,30.0
04a60021o0277o,185.4480875,10.591487500000001,>19.96,0.0,3.0,o,21.86,60021.11283595,6698.41,9905.67,218.0,177.9,0.1,13.0,176.6,780.4,799.1,1.31,2.24,1.98,1.0,3.0,-0.4297,0.1437712186186313,18.69025842042207,19.1,30.0
02a60021o0528o,185.4480875,10.591487500000001,>20.45,0.0,3.0,o,22.076,60021.46382965,5968.41,993.62,149.0,180.5,-7.2,9.0,179.9,-855.3,525.8,0.95,2.31,2.15,1.0,3.0,-0.3977,-9.224475495696161,11.5305943696202,19.47,30.0
02a60021o0545o,185.4480875,10.591487500000001,>20.42,0.0,3.0,o,22.078,60021.47194465,5949.64,954.53,153.0,182.2,-14.8,8.7,183.0,-81.0,508.6,1.26,2.39,2.21,1.0,3.0,-0.3907,-19.999108442555908,11.756232665556508,19.43,30.0
02a60021o0552o,185.4480875,10.591487500000001,>20.007156598089278,0.0,1.31,o,22.071,60021.47510975,6008.53,1031.33,193.0,181.9,12.8,9.8,178.8,-923.5,572.3,0.98,2.25,2.07,1.0,3.0,-0.4107,15.635852990046788,11.971199945504571,19.49,30.0
02a60021o0572o,185.4480875,10.591487500000001,>20.00692999397584,0.0,1.74,o,22.004,60021.48520905,6029.7,913.64,181.0,182.3,17.2,9.9,180.4,-451.7,518.1,1.08,2.2,1.94,1.0,3.0,-0.4287,20.821480327209006,11.984456699963323,19.47,30.0
04a60022o0542o,185.4480875,10.591487500000001,>20.31,0.0,3.0,o,21.942,60022.23484775,3968.8,630.25,178.0,180.4,-3.5,10.2,180.4,-1067.2,559.0,1.19,2.29,1.92,1.0,3.0,-0.4127,-4.553690405840788,13.270754897021725,19.41,30.0
04a60022o0549o,185.4480875,10.591487500000001,>20.33,0.0,3.0,o,21.949,60022.23801145,3989.22,665.45,182.0,181.0,1.5,9.8,179.0,4.8,563.0,0.85,2.33,1.94,1.0,3.0,-0.4157,1.9989763468049104,13.059978799125416,19.43,30.0
04a60022o0625o,185.4480875,10.591487500000001,>20.29,0.0,3.0,o,21.945,60022.27312185,3955.37,556.31,185.0,178.8,6.4,10.4,177.4,166.4,573.2,0.82,2.31,1.91,1.0,3.0,-0.4127,8.332667767983553,13.540585122973274,19.42,30.0
