#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a58019o0754o,95.3950476190476,-27.2148773809524,15.3,0.02,66.77,o,21.834,58019.61932805,1273.06,9023.18,681.0,178.9,587.6,8.8,182.7,10173.7,699.6,1.71,4.0,3.67,1.0,3.0,-0.376,2725.753560033611,40.82136032725625,18.14,30.0
01a58019o0771o,95.3950476190476,-27.2148773809524,15.32,0.01,83.73,o,22.184,58019.62711515,1256.16,8983.81,979.0,178.7,1046.6,12.5,190.0,15251.7,822.2,2.94,3.45,3.15,1.0,3.0,-0.403,2669.249220365841,31.880006931562217,18.69,30.0
01a58019o0780o,95.3950476190476,-27.2148773809524,15.33,0.01,84.99,o,22.224,58019.63123825,1307.01,9062.06,1008.0,180.0,1062.4,12.5,188.5,13166.0,773.7,2.57,3.52,3.11,1.0,3.0,-0.412,2652.58836166222,31.209859300430864,18.71,30.0
01a58019o0807o,95.3950476190476,-27.2148773809524,15.35,0.03,32.36,o,22.235,58019.64360115,1324.61,8947.25,738.0,86.8,1022.6,31.6,100.4,15317.2,2571.7,1.59,3.6,3.1,1.0,3.0,-0.424,2605.2459430302088,80.50632876956249,17.61,30.0
01a58023o0748o,95.3950476190476,-27.2148773809524,15.5,0.01,81.26,o,22.239,58023.60286855,4226.08,2812.2,1123.0,183.4,1113.3,13.7,198.0,14411.2,739.7,3.49,3.4,2.63,1.0,3.0,-0.421,2258.008746651186,27.786508424612638,18.86,30.0
01a58023o0766o,95.3950476190476,-27.2148773809524,15.49,0.01,83.8,o,22.24,58023.61163625,4200.5,2747.04,855.0,182.8,1022.3,12.2,193.5,13034.3,718.9,3.53,3.47,2.88,1.0,3.0,-0.405,2281.282498211145,27.22453925283769,18.82,30.0
01a58023o0785o,95.3950476190476,-27.2148773809524,15.49,0.01,84.66,o,22.244,58023.62133415,4241.16,2792.48,1143.0,182.8,1041.3,12.3,194.2,14511.0,724.7,3.23,3.53,2.78,1.0,3.0,-0.412,2288.0953313834066,27.027343297816095,18.87,30.0
01a58023o0803o,95.3950476190476,-27.2148773809524,15.5,0.01,79.53,o,22.247,58023.63021475,4254.4,2645.85,1010.0,182.7,1049.8,13.2,195.1,14156.5,775.8,2.67,3.53,2.74,1.0,3.0,-0.412,2267.3083211915327,28.508734844473462,18.82,30.0
01a58027o0528o,95.3950476190476,-27.2148773809524,15.71,0.02,64.78,o,22.198,58027.57516525,4878.47,9449.08,895.0,178.9,829.2,12.8,188.7,11008.5,789.7,1.68,3.41,2.83,1.0,3.0,-0.414,1872.745892562248,28.90876438108632,18.76,30.0
01a58027o0545o,95.3950476190476,-27.2148773809524,15.74,0.02,65.95,o,22.209,58027.58303025,4851.49,9387.45,900.0,178.4,751.8,11.4,188.1,11059.7,846.9,1.81,3.53,2.99,1.0,3.0,-0.405,1823.1691368589804,27.64582091007233,18.74,30.0
01a58027o0562o,95.3950476190476,-27.2148773809524,15.72,0.02,64.03,o,22.18,58027.59084115,4894.34,9442.47,1017.0,179.0,813.2,12.7,186.0,9702.9,645.5,1.8,3.36,2.83,1.0,3.0,-0.417,1845.0231857790998,28.81430700860129,18.78,30.0
01a58027o0579o,95.3950476190476,-27.2148773809524,15.72,0.02,67.99,o,22.221,58027.59866305,4920.35,9301.87,909.0,176.4,836.3,12.3,187.2,12078.9,800.3,1.83,3.4,2.85,1.0,3.0,-0.414,1856.7978266584407,27.309115470403952,18.81,30.0
01a58031o0748o,95.3950476190476,-27.2148773809524,15.96,0.05,23.5,o,22.226,58031.55069305,2832.07,9382.47,426.0,197.2,293.8,12.5,203.3,10909.2,1425.1,1.01,5.37,4.57,1.0,3.0,-0.309,1492.8666716898117,63.51543021144536,17.41,30.0
01a58031o0765o,95.3950476190476,-27.2148773809524,15.97,0.04,25.23,o,22.232,58031.55864855,2803.08,9322.38,513.0,195.0,333.1,13.2,197.5,8780.9,1520.8,1.14,4.79,4.38,1.0,3.0,-0.337,1476.6004685323655,58.51433859089529,17.54,30.0
01a58031o0782o,95.3950476190476,-27.2148773809524,15.92,0.03,30.73,o,22.24,58031.56650505,2844.14,9379.4,640.0,188.0,503.9,16.4,194.7,9249.8,1374.2,1.2,3.98,3.56,1.0,3.0,-0.369,1542.2549530500924,50.19444578293612,17.77,30.0
01a58031o0799o,95.3950476190476,-27.2148773809524,15.82,0.04,26.91,o,22.244,58031.57437855,2852.19,9240.2,731.0,191.7,654.0,24.3,203.9,11669.5,2040.4,0.92,3.73,3.19,1.0,3.0,-0.381,1693.386169738441,62.919394380189765,17.89,30.0
02a58037o0600o,95.3950455555556,-27.2148755555556,16.08,0.02,49.55,o,22.232,58037.58353415,6288.95,1216.79,870.0,183.5,1095.0,22.1,195.5,9050.6,1171.6,1.73,2.42,2.21,1.0,3.0,-0.43,1348.0329385870336,27.20687483358305,18.75,30.0
02a58037o0622o,95.3950455555556,-27.2148755555556,16.09,0.02,45.41,o,22.236,58037.59357445,6305.53,1258.27,755.0,188.2,1094.3,24.1,201.2,8188.5,1178.4,1.61,2.42,2.2,1.0,3.0,-0.423,1327.5570436489265,29.237069132723324,18.75,30.0
02a58037o0636o,95.3950455555556,-27.2148755555556,16.09,0.02,48.87,o,22.238,58037.59996325,6235.68,1297.54,605.0,183.8,1236.5,25.3,201.1,10486.0,1127.3,2.08,2.28,2.05,1.0,3.0,-0.434,1327.8883907334946,27.16989590421142,18.82,30.0
02a58037o0649o,95.3950455555556,-27.2148755555556,16.06,0.02,46.49,o,22.239,58037.60589605,6250.57,1181.79,634.0,186.8,1297.0,27.9,203.1,9148.1,1380.4,1.96,2.24,2.04,1.0,3.0,-0.437,1364.2592501260613,29.34682581227225,18.86,30.0
01a58039o0689o,95.3950504545455,-27.2148748484849,16.18,0.02,46.46,o,22.242,58039.58021625,5834.11,2546.01,668.0,184.6,571.4,12.3,194.6,9503.9,858.2,1.46,3.24,2.91,1.0,3.0,-0.409,1205.1940544659647,25.943099177338755,18.63,30.0
01a58039o0717o,95.3950504545455,-27.2148748484849,16.22,0.02,45.32,o,22.244,58039.59305495,5805.43,2463.7,546.0,180.6,552.9,12.2,188.4,7409.2,845.6,1.36,3.23,2.93,1.0,3.0,-0.41,1169.4872136589543,25.805288490937315,18.66,30.0
01a58039o0731o,95.3950504545455,-27.2148748484849,16.21,0.02,45.02,o,22.248,58039.59947755,5869.15,2401.06,651.0,182.3,571.7,12.7,192.2,9621.6,733.0,1.24,3.23,2.85,1.0,3.0,-0.417,1179.490153854681,26.201722851066027,18.64,30.0
01a58039o0742o,95.3950504545455,-27.2148748484849,16.24,0.03,41.38,o,22.246,58039.60451595,5849.71,2499.9,501.0,182.1,426.2,10.3,189.3,8003.8,724.2,1.38,3.7,3.32,1.0,3.0,-0.387,1143.4890190661822,27.634765125250293,18.46,30.0
01a58043o0851o,95.3950510000001,-27.214881375,16.42,0.03,32.51,o,22.023,58043.58640015,7578.61,849.28,379.0,177.4,299.1,9.2,182.8,5558.8,670.3,1.21,3.66,3.32,1.0,3.0,-0.387,974.7973220134032,29.983735748991336,18.52,30.0
01a58043o0854o,95.3950510000001,-27.214881375,None,None,None,o,21.797,58043.58777365,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.388,None,None,18.24,30.0
01a58043o0855o,95.3950510000001,-27.214881375,16.37,0.03,33.18,o,21.942,58043.58823075,7543.2,823.57,391.0,180.9,328.5,9.9,188.0,6145.7,648.0,1.2,3.44,3.08,1.0,3.0,-0.399,1017.0054452965154,30.649479173319637,18.5,30.0
01a58043o0861o,95.3950510000001,-27.214881375,16.42,0.03,35.43,o,22.149,58043.59098195,7608.87,871.01,415.0,177.6,382.6,10.8,184.6,5722.9,748.1,1.0,3.42,3.06,1.0,3.0,-0.402,969.5523057290034,27.368439367154302,18.73,30.0
01a58043o0882o,95.3950510000001,-27.214881375,16.37,0.03,35.99,o,22.162,58043.60060725,7619.06,717.09,450.0,177.2,363.5,10.1,184.3,7081.1,808.1,0.99,3.6,3.31,1.0,3.0,-0.386,1021.2066988926586,28.374656557952825,18.67,30.0
01a58043o0883o,95.3950510000001,-27.214881375,16.38,0.03,35.0,o,22.193,58043.60106515,5345.78,10488.8,427.0,182.0,273.0,7.8,186.5,7192.8,721.4,0.99,4.27,3.9,1.0,3.0,-0.352,1009.564043435327,28.844686955295057,18.51,30.0
01a58047o0811o,95.3950488888889,-27.2148788888889,16.42,0.03,36.66,o,22.114,58047.56622915,2516.63,10121.0,462.0,182.6,447.3,12.2,186.9,4152.2,710.7,1.37,3.16,2.7,1.0,3.0,-0.421,971.2443160664446,26.490455300716796,18.7,30.0
01a58047o0823o,95.3950488888889,-27.2148788888889,16.46,0.03,32.72,o,22.14,58047.57173365,2493.59,10061.2,464.0,178.1,395.9,12.1,181.5,5001.2,835.2,0.96,3.41,2.82,1.0,3.0,-0.408,934.6902970710593,28.56719523758479,18.67,30.0
