#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59304o0464o,178.794298571429,-7.84312571428572,18.55,0.12,8.45,o,22.311,59304.44045585,7375.97,2155.45,479.0,173.9,170.6,20.2,155.0,128.5,1204.8,23.49,2.02,1.89,1.0,3.0,-0.4217,138.341011172382,16.380354195088607,19.18,30.0
01a59304o0482o,178.794298571429,-7.84312571428572,>20.13,0.0,3.0,o,22.307,59304.44899245,7398.5,2193.32,40.0,183.5,-90.7,18.4,174.8,-144.9,1018.5,9.24,2.12,1.91,1.0,3.0,-0.4207,-78.223142753353,15.868862476975684,19.14,30.0
01a59304o0507o,178.794298571429,-7.84312571428572,>19.44,0.0,3.0,o,22.123,59304.46084245,7344.24,2113.18,144.0,163.3,32.3,33.8,148.7,-2541.9,1900.4,5.48,1.92,1.82,1.0,3.0,-0.4247,28.584716171708585,29.91217977101394,18.5,30.0
01a59304o0519o,178.794298571429,-7.84312571428572,>19.89,0.0,3.0,o,22.165,59304.46638035,7326.2,2229.68,68.0,187.5,-125.3,22.5,176.1,-2398.9,1231.3,8.73,1.96,1.84,1.0,3.0,-0.4257,-110.20053695711889,19.78860400267498,18.63,30.0
02a59305o0396o,178.794298571429,-7.84312571428572,>19.7,0.0,3.0,o,22.003,59305.49557405,7462.07,8719.6,182.0,177.0,-11.4,16.1,178.6,1400.4,1033.2,5.87,2.42,2.14,1.0,3.0,-0.4197,-16.622361994292863,23.47544106211536,18.79,30.0
02a59305o0403o,178.794298571429,-7.84312571428572,>19.84,0.0,3.0,o,22.11,59305.49878235,7443.05,8680.08,122.0,180.5,8.6,16.9,181.6,1497.5,831.9,8.41,2.33,2.05,1.0,3.0,-0.4287,10.567371576032318,20.76611391104025,18.93,30.0
02a59305o0417o,178.794298571429,-7.84312571428572,18.62,0.18,5.68,o,22.114,59305.50521045,7502.76,8757.59,206.0,177.4,98.8,17.4,172.7,1613.6,1167.1,7.69,2.41,2.14,1.0,3.0,-0.4237,130.00094395526494,22.89490308523897,18.86,30.0
02a59305o0440o,178.794298571429,-7.84312571428572,>19.75,0.0,3.0,o,22.108,59305.51578075,7522.58,8639.65,69.0,179.0,-26.0,18.6,177.5,-244.9,1033.4,3.8,2.31,2.04,1.0,3.0,-0.4297,-31.606342396106225,22.610691098752916,18.88,30.0
02a59306o0451o,178.794298571429,-7.84312571428572,>20.36,0.0,3.0,o,22.137,59306.42743245,7286.42,4843.29,176.0,178.9,-17.3,11.5,177.8,-227.8,691.1,7.54,2.27,1.97,1.0,3.0,-0.4337,-19.50279841230684,12.964287961938075,19.32,30.0
02a59306o0469o,178.794298571429,-7.84312571428572,>20.26,0.0,3.0,o,22.131,59306.43614045,7265.59,4803.25,197.0,182.0,-80.6,11.1,182.3,-432.7,617.1,10.07,2.39,2.11,1.0,3.0,-0.4237,-102.08787016592831,14.059247628310228,19.21,30.0
