#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59377o0751o,358.865076666667,-34.8749866666667,18.25,0.09,11.89,o,22.029,59377.58692185,5828.6,7627.17,273.0,183.9,162.9,13.7,185.5,1282.5,696.6,2.68,2.15,1.85,1.0,3.0,-0.4437,182.09164441363762,15.314030254553932,19.25,30.0
02a59377o0786o,358.865076666667,-34.8749866666667,18.0,0.07,14.71,o,22.054,59377.60305595,5847.96,7664.23,425.0,182.8,222.1,15.1,183.8,2630.8,728.6,1.65,2.09,1.8,1.0,3.0,-0.4447,229.68154191886913,15.615449270485925,19.31,30.0
02a59377o0799o,358.865076666667,-34.8749866666667,18.75,0.15,6.61,o,22.062,59377.60936105,5793.04,7584.92,315.0,179.9,107.1,16.2,182.3,689.0,745.9,2.67,2.13,1.84,1.0,3.0,-0.4447,114.5369575005376,17.324917941257787,19.1,30.0
02a59377o0808o,358.865076666667,-34.8749866666667,18.47,0.18,5.67,o,22.065,59377.61348905,5772.97,7701.2,311.0,177.0,138.4,24.4,177.4,1196.8,1217.7,1.54,2.18,1.82,1.0,3.0,-0.4407,148.87532308683132,26.246805515308417,18.68,30.0
01a59379o0747c,358.865278571429,-34.87496,17.94,0.06,18.86,c,22.223,59379.58466935,4946.89,8743.52,395.0,180.7,147.1,7.8,179.0,1164.8,449.0,1.62,2.91,2.57,1.0,3.0,-0.3707,241.7672832459671,12.819747174157332,19.45,30.0
01a59379o0768c,358.865278571429,-34.87496,18.19,0.06,16.63,c,22.248,59379.59472615,4934.4,8703.87,306.0,181.0,134.7,8.1,181.2,1152.0,459.2,1.69,2.68,2.48,1.0,3.0,-0.3737,192.80256877414382,11.59391838953649,19.53,30.0
01a59379o0791c,358.865278571429,-34.87496,18.05,0.06,18.59,c,22.27,59379.60536285,4995.71,8782.43,376.0,181.5,172.9,9.3,180.5,1908.7,560.9,1.31,2.53,2.38,1.0,3.0,-0.3707,219.10445940296427,11.785260106695015,19.49,30.0
01a59379o0807c,358.865278571429,-34.87496,17.96,0.09,12.26,c,22.284,59379.61273545,5017.8,8665.98,321.0,183.1,166.7,13.6,181.2,914.5,885.8,1.16,2.71,2.56,1.0,3.0,-0.3627,238.5083573181225,19.45839027910298,18.91,30.0
01a59383o0550c,358.865311,-34.874947,18.27,0.08,13.51,c,21.985,59383.59444955,4952.5,8745.6,320.0,181.1,102.7,7.6,179.9,618.7,436.4,1.81,2.63,2.38,1.0,3.0,-0.3837,178.0171707365226,13.173617308642372,19.38,30.0
01a59383o0562c,358.865311,-34.874947,18.51,0.13,7.78,c,21.427,59383.60036115,4937.38,8705.14,243.0,181.9,49.8,6.4,182.4,1004.6,359.6,1.37,2.72,2.27,1.0,3.0,-0.3857,142.62079378324748,18.328776711100083,18.8,30.0
01a59383o0571c,358.865311,-34.874947,18.25,0.09,11.69,c,21.88,59383.60450515,4996.33,8784.71,293.0,181.4,94.7,8.1,181.6,620.8,543.8,1.04,2.6,2.45,1.0,3.0,-0.3677,181.32102131643458,15.5089785920076,19.2,30.0
02a59385o0662o,358.865339285714,-34.8748235714286,18.53,0.09,11.06,o,22.039,59385.58960815,5797.96,3755.4,306.0,180.9,127.2,11.5,183.8,1664.5,629.2,1.99,2.16,1.84,1.0,3.0,-0.4457,141.03192400931823,12.750527720968236,19.44,30.0
02a59385o0684o,358.865339285714,-34.8748235714286,18.65,0.1,10.15,o,22.049,59385.59970655,5820.1,3793.03,304.0,182.1,107.6,10.6,181.5,956.5,506.5,2.12,2.24,1.91,1.0,3.0,-0.4367,126.19797965272069,12.432142976940886,19.46,30.0
02a59385o0696o,358.865339285714,-34.8748235714286,19.32,0.17,5.75,o,22.052,59385.60520255,5761.21,3713.79,206.0,181.2,58.7,10.2,186.5,1475.2,483.3,2.82,2.24,1.9,1.0,3.0,-0.4347,68.17081181052001,11.845694726870594,19.42,30.0
02a59385o0715o,358.865339285714,-34.8748235714286,>19.67843881177652,0.0,2.78,o,22.059,59385.61431045,5742.34,3828.81,264.0,182.5,42.3,15.2,190.0,1696.6,731.9,2.81,2.14,1.84,1.0,3.0,-0.4397,45.366023040360545,16.301738775732396,19.12,30.0
01a59387o0755o,358.86535,-34.8748226666667,17.84,0.11,9.74,o,21.679,59387.58122345,6861.85,5255.31,265.0,180.8,140.2,14.4,180.6,1988.8,786.8,1.25,2.34,2.2,1.0,3.0,-0.3857,265.42712142724184,27.262129447591185,18.77,30.0
01a59387o0764o,358.86535,-34.8748226666667,>18.357934184553233,0.0,2.81,o,20.621,59387.58536935,6842.52,5215.95,193.0,181.7,30.6,10.9,181.6,-570.7,550.7,1.23,2.35,2.17,1.0,3.0,-0.3987,153.88906744951396,54.81669396077457,17.76,30.0
01a59387o0805o,358.86535,-34.8748226666667,>18.66,0.0,3.0,o,20.591,59387.60433015,6905.08,5292.38,157.0,180.2,-1.5,11.1,180.4,1317.5,717.9,1.26,2.38,2.25,1.0,3.0,-0.3927,-8.098591242230462,59.929575192505425,17.64,30.0
01a59387o0832o,358.86535,-34.8748226666667,18.55,0.17,6.07,o,21.929,59387.61677895,6925.55,5175.56,331.0,188.4,105.0,17.3,193.1,2747.4,1184.1,1.56,2.24,1.96,1.0,3.0,-0.4137,138.18220993721752,22.76716411346536,18.59,30.0
02a59389o0746o,358.86534875,-34.87483125,>18.349103314299313,0.0,2.86,o,21.979,59389.58720135,1862.31,7370.43,259.0,141.5,127.1,44.4,148.9,4235.4,2418.5,1.33,2.2,1.92,1.0,3.0,-0.4467,158.42663774281374,55.34337305885861,18.11,30.0
02a59389o0758o,358.86534875,-34.87483125,>18.553770255881254,0.0,1.9,o,22.018,59389.59269865,1881.57,7408.04,146.0,201.9,69.9,36.8,199.5,-491.7,1989.1,1.42,2.26,1.96,1.0,3.0,-0.4337,87.09644553758122,45.853350440386116,18.26,30.0
02a59389o0788o,358.86534875,-34.87483125,18.09,0.2,5.06,o,21.997,59389.60650015,1822.08,7330.17,311.0,112.9,137.2,27.1,113.1,2470.0,1734.8,1.07,2.49,2.15,1.0,3.0,-0.4307,210.06353211702185,41.49214081903275,18.09,30.0
02a59389o0807o,358.86534875,-34.87483125,17.94,0.15,6.98,o,22.085,59389.61521125,1801.18,7445.95,321.0,175.0,222.7,31.9,174.4,301.9,1871.0,1.34,2.18,1.88,1.0,3.0,-0.4377,242.26646655089417,34.7027403815605,18.46,30.0
01a59391o0670o,358.865350588235,-34.8748252941176,18.37,0.21,4.77,o,22.196,59391.54941545,6861.56,5252.47,406.0,198.7,139.2,29.2,213.0,10052.4,1994.3,0.95,2.32,2.18,1.0,3.0,-0.3967,162.45850749262033,34.07893979011863,18.33,30.0
01a59391o0678o,358.865350588235,-34.8748252941176,18.93,0.29,3.32,o,22.202,59391.55310415,6842.22,5213.37,192.0,206.3,85.7,25.8,209.5,3547.5,1555.5,1.33,2.35,2.07,1.0,3.0,-0.4117,97.00134919667634,29.202273153725198,18.39,30.0
